hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_11_108.5095_x1739159_29:6-7,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,your brand ought to be immediately recognizable .,Your brand ought to be immediately recognizable .
pcc_eng_28_097.0815_x1554458_07:15-16,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,subjects - a meir salomon painting is immediately recognizable .,"Intense colors , strong lines and engaging subjects - a Meir Salomon painting is immediately recognizable ."
pcc_eng_03_081.5720_x1304822_34:17-18,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"developed a brand identity that would become immediately recognizable , distinctive and sophisticated thereby positioning","Ultimately , we wanted to make sure that we developed a brand identity that would become immediately recognizable , distinctive and sophisticated thereby positioning the company for success ."
pcc_eng_00_017.9340_x0273350_13:5-6,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"thulta'marn anthosuchus hatchlings are immediately recognizable for two reasons ; first ,","Thulta'marn anthosuchus hatchlings are immediately recognizable for two reasons ; first , they develop a symbiotic relationship with buds of blue or red lotus flowers which camouflage them and help the young crocodiles attract hungry water deer , and second , their mother is usually only a few yards away from them at all times ."
pcc_eng_27_090.4540_x1446960_32:11-12,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"such as pines and cedars , are immediately recognizable in the fall and winter months","Evergreen trees , such as pines and cedars , are immediately recognizable in the fall and winter months , while they are not as immediately evident in the spring and summer ."
pcc_eng_12_104.8735_x1679030_3:13-14,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"meaning and significance in a compact , immediately recognizable form .","These icons can convey tremendous meaning and significance in a compact , immediately recognizable form ."
pcc_eng_21_080.3260_x1281949_07:4-5,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,its tune is immediately recognizable and is a christmas favorite each,Its tune is immediately recognizable and is a Christmas favorite each and every year .
pcc_eng_26_020.8726_x0321150_11:4-5,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,severin's art is immediately recognizable .,Severin's art is immediately recognizable .
pcc_eng_21_045.2316_x0714902_17:4-5,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,our craftsmanship is immediately recognizable as it 's been made from,Our craftsmanship is immediately recognizable as it 's been made from tumbled metallic leather .
pcc_eng_28_066.1639_x1054318_6:22-23,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"the library , a symbol of knowledge immediately recognizable from both inside and out ;","Books and the bookshelves that house the books will become the wall that defines the library , a symbol of knowledge immediately recognizable from both inside and out ; from the outside the library will be viewed as a monument and urban landmark , and a much more comfortable and intimate cocoon when view from the inside ."
pcc_eng_24_040.1892_x0633380_11:1-2,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"immediately recognizable -- or unrecognizable , as it","Immediately recognizable -- or unrecognizable , as it were -- is the new , more angular hull shape ."
pcc_eng_27_043.2989_x0683292_15:17-18,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"most of them tightly structured , with immediately recognizable verses and choruses -- unlike a","The disc 's nine tracks are actual songs , most of them tightly structured , with immediately recognizable verses and choruses -- unlike a large percentage of the last three Radiohead albums ."
pcc_eng_24_056.1218_x0891342_056:15-16,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,own particular style that makes the ring immediately recognizable as a designer ring .,"In addition , many jewelers have their own particular style that makes the ring immediately recognizable as a designer ring ."
pcc_eng_24_063.1295_x1005167_54:3-4,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"they were immediately recognizable , a distinguishing mark of these","They were immediately recognizable , a distinguishing mark of these men as was the "" gray "" for Mosby 's men ."
pcc_eng_20_103.0282_x1648545_38:17-18,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"versions of office , it will be immediately recognizable as an interface that debuted there","( And if you 're familiar with the Mac versions of Office , it will be immediately recognizable as an interface that debuted there first . )"
pcc_eng_03_047.6171_x0755191_08:7-8,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,the new museum by sanaa is immediately recognizable .,The New Museum by SANAA is immediately recognizable .
pcc_eng_28_082.3486_x1315883_20:3-4,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"it is immediately recognizable to those who know it ,","It is immediately recognizable to those who know it , and for its 26 year market history , Eternity proves that classics endure ."
pcc_eng_00_068.1232_x1084868_17:25-26,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,to a figure who was at once immediately recognizable and endlessly enigmatic .,"As news of his death spread , Lagerfeld 's peers in the fashion industry quickly paid tribute to a figure who was at once immediately recognizable and endlessly enigmatic ."
pcc_eng_27_108.06455_x1741954_05:11-12,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"has a very distinctive feel and is immediately recognizable , for he has clearly stepped","John 's work has a very distinctive feel and is immediately recognizable , for he has clearly stepped out of the shadow of his mentor and established a worldwide reputation ."
pcc_eng_22_008.3165_x0118083_76:14-15,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"( that many hate ) that is immediately recognizable as "" the starbucks drip coffee","It gives them a distinctive flavor ( that many hate ) that is immediately recognizable as "" the starbucks drip coffee . """
pcc_eng_12_002.0230_x0016563_27:4-5,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"siesta products are immediately recognizable throughout the world , offering long","Siesta products are immediately recognizable throughout the world , offering long lasting , practical enjoyment ."
pcc_eng_08_033.5575_x0527186_33:52-53,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"couture techniques , and the new , immediately recognizable style that rousteing had given to","As Olivier Rousteing and his team worked on the rebirth of Balmain 's accessory collection , they trained their focus on three distinct sources of inspiration : the house 's singular history and rich archives , the Balmain atelier 's continuing mastery of traditional couture techniques , and the new , immediately recognizable style that Rousteing had given to the house ."
pcc_eng_01_039.6041_x0623839_07:18-19,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"the same style , which therefore becomes immediately recognizable as the genovese light sign style","Advertising in light is made possible , but only in the same style , which therefore becomes immediately recognizable as the Genovese light sign style ."
pcc_eng_20_053.2892_x0844782_14:21-22,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,""" there 's one who seems less immediately recognizable .","For all the familiar faces in the promotional materials for "" Prometheus , "" there 's one who seems less immediately recognizable ."
pcc_eng_12_066.7703_x1062914_014:26-27,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"once , their rhythmic boom-boom-boom - boom immediately recognizable from any distance .","There are the daisy chains , multiple bombs strung together in order to take out several vehicles at once , their rhythmic boom-boom-boom - boom immediately recognizable from any distance ."
pcc_eng_23_015.3224_x0230736_34:31-32,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,character voices shouting over explosions is an immediately recognizable and refreshing change .,"While the visual variation in gender may be tough to distinguish in the middle of fast- paced firefights , the sound of female character voices shouting over explosions is an immediately recognizable and refreshing change ."
pcc_eng_24_108.00168_x1732091_25:37-38,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,"you really want is something that is immediately recognizable as different , so you want","If you want high value for your content , especially at the distances hit reacts are viewed in video games ( far away and small on screen ) what you really want is something that is immediately recognizable as different , so you want very broad and grossly different moves ."
nyt_eng_19980925_0256_19:5-6,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,his offbeat humor and immediately recognizable style have won him several awards,"his offbeat humor and immediately recognizable style have won him several awards from the National Cartoonists Society , including Best Cartoonist honors in 1996 ."
pcc_eng_01_105.1322_x1682816_088:52-53,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,pape and patrick walls made for an immediately recognizable sound that turned heads across canada,"The distinctive coo of vocalist Lisa Lobsinger ( who went on to be part of Toronto band Broken Social Scene ) matched with the pulsing rhythm section of John Marcel de Waal and Bryce Gracey , and the catchy guitar interplay of Marc De Pape and Patrick Walls made for an immediately recognizable sound that turned heads across Canada ."
pcc_eng_08_091.5295_x1465410_135:8-9,immediately_recognizable,immediately,recognizable,(+)_immediately_recognizable,your work with the b-bender telecaster is immediately recognizable thats part of your voice .,Your work with the B-bender Telecaster is immediately recognizable thats part of your voice .
