hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_08_083.6555_x1338325_30:16-17,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,in the basement of the brick building immediately adjacent to the bridge 's pennsylvania abutment,The pumps for the sewer main are housed in the basement of the brick building immediately adjacent to the bridge 's Pennsylvania abutment .
pcc_eng_18_001.9784_x0015931_32:21-22,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,it 's designed so that it 's immediately adjacent to the apartment or townhouse of,"Sometimes the parking is in its own big ugly building , and sometimes it 's designed so that it 's immediately adjacent to the apartment or townhouse of its occupant ."
pcc_eng_10_009.6587_x0139894_26:8-9,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,we also offer an outdoor overflow area immediately adjacent to the indoor packing area for,We also offer an outdoor overflow area immediately adjacent to the indoor packing area for busy days when we have a full complement of fun jumpers enjoying our facilities .
pcc_eng_13_056.9309_x0903837_20:12-13,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,a cuspid or canine tooth will appear immediately adjacent to each lateral incisor .,"On each arch , a cuspid or canine tooth will appear immediately adjacent to each lateral incisor ."
pcc_eng_02_026.9943_x0420757_208:35-36,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,improvements to the college 's side of immediately adjacent local streets .,The CCCCO does provide districts with state funds for off-site development costs that it considers to be unrelated to CEQA - - such as utility connections and improvements to the college 's side of immediately adjacent local streets .
pcc_eng_11_007.8517_x0110864_04:15-16,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,and disease suppression needed by plants occurs immediately adjacent to roots . [ 3 ],"Thus , much of the nutrient cycling and disease suppression needed by plants occurs immediately adjacent to roots . [ 3 ]"
pcc_eng_13_085.3324_x1363210_22:10-11,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,a national trust tenancy of 200 acres immediately adjacent to our farm 20 years ago,Taking on a National Trust tenancy of 200 acres immediately adjacent to our farm 20 years ago was a chance for us to expand our arable production .
pcc_eng_10_052.0969_x0826489_06:50-51,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,be placed at least on the panel immediately adjacent to the default home screen ;,""" Unless otherwise approved by Google in writing : ( 1 ) Company will preload all Google Applications approved in the applicable Territory or Territories on each Device ; ( 2 ) Google Phone-top Search and the Android Market Client icon must be placed at least on the panel immediately adjacent to the Default Home Screen ; ( 3 ) all other Google Applications will be placed no more than one level below the Phone on the Device ; and ( 4 ) Google Phone-top Search must be set as the default search provider for all search access points on the Device ."
pcc_eng_05_089.0297_x1424082_21:16-17,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,right side of the spine and the immediately adjacent area on the front cover (,"About a 1 ' long scuff along the right side of the spine and the immediately adjacent area on the front cover ( see scan ) , a gift presentation in ink in the upper right corner of the front pastedown endpaper ( ' To Ross From Prince ' ) o/w Fine ( No defects ) ."
pcc_eng_03_039.4539_x0622988_069:13-14,immediately_adjacent,immediately,adjacent,(+)_immediately_adjacent,for people who actually live in residences immediately adjacent to the parade route so that,But we have made accommodations for people who actually live in residences immediately adjacent to the parade route so that they are able to move about with some level of freedom during the course of the parade .
