hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
apw_eng_20020528_0319_5:11-12-13,immediately_clear,immediately,clear,n't_immediately_clear,from both defects and it was n't immediately clear how many vehicles in total would,some cars may suffer from both defects and it was n't immediately clear how many vehicles in total would be affected by the recall .
apw_eng_20020221_0416_26:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it was n't immediately clear when adeel and saqib would appear,it was n't immediately clear when Adeel and Saqib would appear in court again .
apw_eng_20090225_0792_11:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it was n't immediately clear whether simm would appeal the sentence,it was n't immediately clear whether Simm would appeal the sentence .
apw_eng_19970224_0304_3:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,"it was n't immediately clear what caused the fire , but","it was n't immediately clear what caused the fire , but the space officials believed a manufacturing flaw was to blame , Amosova said ."
pcc_eng_27_025.2998_x0392698_1:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it is n't immediately clear how some caterpillars make such weird,"It is n't immediately clear how some caterpillars make such weird noises - in particular , the Nessus sphinx hawkmoth ( Amphion floridensis ) , which emits a faint cry that sounds like a mix between spitting and static ."
pcc_eng_26_005.6088_x0074265_21:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it was n't immediately clear whether south dakota legislators would try,"It was n't immediately clear whether South Dakota legislators would try to override the veto , in part because it was unexpected ."
pcc_eng_23_082.9481_x1324215_08:7-8-9,immediately_clear,immediately,clear,n't_immediately_clear,jones remained jailed and it was n't immediately clear if she had a lawyer who,Jones remained jailed and it was n't immediately clear if she had a lawyer who could speak for her .
pcc_eng_09_081.2473_x1298172_24:15-16-17,immediately_clear,immediately,clear,n't_immediately_clear,"authorities said , but it was n't immediately clear how many were homes .","At least five structures there were destroyed , authorities said , but it was n't immediately clear how many were homes ."
pcc_eng_11_082.8513_x1324792_51:4-5-6,immediately_clear,immediately,clear,n't_immediately_clear,her status was n't immediately clear but she was not on a,Her status was n't immediately clear but she was not on a list of survivors provided by the tour agency .
pcc_eng_16_087.2123_x1395568_08:22-23-24,immediately_clear,immediately,clear,n't_immediately_clear,"were emptied , though it was n't immediately clear how many people those evacuations included","The resort communities include campgrounds , inns , rental cabins and other vacation properties that were emptied , though it was n't immediately clear how many people those evacuations included ."
pcc_eng_23_009.3761_x0135164_3:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,"it was n't immediately clear if the roof , ceiling or","It was n't immediately clear if the roof , ceiling or balcony had collapsed during a performance ."
pcc_eng_29_034.5087_x0540833_22:4-5-6,immediately_clear,immediately,clear,n't_immediately_clear,while it was n't immediately clear if non-essential state workers would all,"While it was n't immediately clear if non-essential state workers would all be called back to the job on Tuesday , one of their major unions , the Public Employees Federation , weighed in on the storm ."
apw_eng_20090923_0277_2:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it was n't immediately clear if the thieves managed to steal,"it was n't immediately clear if the thieves managed to steal any money , but witnesses reported seeing people loading something in the helicopter during the heist early Wednesday ."
pcc_eng_12_006.5611_x0089704_32:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it was n't immediately clear whether the north made such a,It was n't immediately clear whether the North made such a demand .
pcc_eng_21_010.2024_x0148535_15:3-4-5,immediately_clear,immediately,clear,n't_immediately_clear,it was n't immediately clear how many more ballots are still,"It was n't immediately clear how many more ballots are still to come in from the South Beach area , where Bruce was expected to garner support ."
apw_eng_19980228_0120_15:7-8-9,immediately_clear,immediately,clear,not_immediately_clear,"the legislation to be used was not immediately clear , but williams said but it","the legislation to be used was not immediately clear , but Williams said but it would require the approval of 15 other Commonwealth nations that recognize the queen as head of state ."
pcc_eng_06_107.3176_x1719816_07:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it was not immediately clear how much money french authorities were,It was not immediately clear how much money French authorities were trying to reclaim from Ryanair .
pcc_eng_17_073.4577_x1170949_5:24-25-26,immediately_clear,immediately,clear,not_immediately_clear,"loading programmes , but it was not immediately clear how much of this would be","Exports of roughly 232,000 barrels per day ( bpd ) were planned in April , according to loading programmes , but it was not immediately clear how much of this would be impacted by the pipeline shutdown ."
apw_eng_19971127_0700_7:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it was not immediately clear whether other appointments would follow thursday,it was not immediately clear whether other appointments would follow Thursday .
apw_eng_20020409_0330_2:19-20-21,immediately_clear,immediately,clear,not_immediately_clear,"on tuesday , but it was not immediately clear whether it was part of a","several Israeli armored vehicles drove into the West Bank town of Hebron on Tuesday , but it was not immediately clear whether it was part of a brief incursion or the beginning of a takeover of another major Palestinian town ."
pcc_eng_26_083.1665_x1328509_06:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it was not immediately clear whether the withdrawals meant the two,It was not immediately clear whether the withdrawals meant the two candidates would reject the audit results - and therefore the result of the election .
apw_eng_19980608_0995_4:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it was not immediately clear who would assume power .,it was not immediately clear who would assume power .
apw_eng_20020112_0169_30:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it was not immediately clear who found the tape or other,it was not immediately clear who found the tape or other evidence in Afghanistan .
pcc_eng_22_009.0878_x0130417_06:17-18-19,immediately_clear,immediately,clear,not_immediately_clear,"sarasota county , although it was not immediately clear whether they were indeed three separate","According to NWS , three other tornadoes were reported in Sarasota County , although it was not immediately clear whether they were indeed three separate incidents ."
pcc_eng_00_038.2686_x0602020_1:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it 's not immediately clear how quickly snyder will replace corrigan,It 's not immediately clear how quickly Snyder will replace Corrigan on the court .
apw_eng_19980211_0436_8:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,"it was not immediately clear if the parties , which generally","it was not immediately clear if the parties , which generally support Iraq , would heed the ban , which appears to be aimed at avoiding giving Jordan a pro-Iraqi image ."
pcc_eng_26_037.0376_x0582608_05:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it 's not immediately clear exactly how this performance boost is,It 's not immediately clear exactly how this performance boost is achieved ( some US outlets are claiming a peak power increase ) but the firm lists improvements to its launch control system as part of the update .
apw_eng_19980506_0049_4:3-4-5,immediately_clear,immediately,clear,not_immediately_clear,it was not immediately clear how many people were staying at,it was not immediately clear how many people were staying at the hotel .
apw_eng_19971014_0562_6:16-17-18,immediately_clear,immediately,clear,not_immediately_clear,was not identified and it was not immediately clear how badly damaged the embassy was,"the woman , a secretary at the embassy , was not identified and it was not immediately clear how badly damaged the embassy was ."
apw_eng_20020124_1591_3:09-10-11,immediately_clear,immediately,clear,not_immediately_clear,"driver had intended to do was not immediately clear , but authorities said he faces","what the driver had intended to do was not immediately clear , but authorities said he faces federal kidnapping charges ."
