hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_test_2.00680_x17159_362:19-20,any_more,more,(+)_any_more,any,"inside before he can foul the air any more with his "" drivel "" .","Artemis , doing little to hide her exasperation , ushers Bob inside before he can foul the air any more with his "" drivel "" ."
pcc_eng_18_061.6320_x0981522_23:45-46,any_more,more,(+)_any_more,any,"emblems cannot be placed in question , any more than can the profound faith that","Nevertheless , we cannot ignore the historical events which led to the choice of the red cross as the protective emblem and then to the admission of the red crescent : the intrinsic value of the two emblems cannot be placed in question , any more than can the profound faith that millions of human beings have in them ."
pcc_eng_17_035.6770_x0560472_011:29-30,any_more,more,(+)_any_more,any,but doubted them too much to put any more than 1 in a deck .,I put in a bunch of singles because I need to play them at least once to check their practical usefulness but doubted them too much to put any more than 1 in a deck .
pcc_eng_21_011.9552_x0176813_27:13-14,any_more,more,(+)_any_more,any,of today 's teenagers favoring those policies any more than their older millennial counterparts do,There is almost zero chance of today 's teenagers favoring those policies any more than their older Millennial counterparts do .
pcc_eng_19_017.1332_x0260214_019:6-7,any_more,more,(+)_any_more,any,"mr. putin cannot dictate terms any more than the americans can , but","Mr. Putin cannot dictate terms any more than the Americans can , but he is now one of several leaders with effective veto power over any cease - fire or peace deal ."
pcc_eng_16_087.8697_x1406148_146:17-18,any_more,more,(+)_any_more,any,"you at most two hundred gold , any more than that then i do n't","For the Evil Tree Root , I can give you at most two hundred gold , any more than that then I do n't want it ."
pcc_eng_21_097.8914_x1565358_004:1-2,any_more,more,(+)_any_more,any,any more than that and i think it,Any more than that and i think it 's too much .
pcc_eng_09_101.0260_x1618418_83:10-11,any_more,more,(+)_any_more,any,""" socialism "" cannot be a solution any more than worldwide "" capitalism "" can","But worldwide "" socialism "" cannot be a solution any more than worldwide "" capitalism "" can be ."
pcc_eng_08_032.2757_x0506510_23:11-12,any_more,more,(+)_any_more,any,"to put your freedom on the line any more than you allready have , knowing","Are you willing to put your freedom on the line any more than you allready have , knowing that you have allready molested a child , in the eyes of the law ?"
pcc_eng_29_007.8898_x0111363_09:15-16,any_more,more,(+)_any_more,any,"smoke , it 's okay , but any more than that will mean burnt chiles","If you see a slight wisp of smoke , it 's okay , but any more than that will mean burnt chiles and bitter taste )"
pcc_eng_10_075.8383_x1209605_40:12-13,any_more,more,(+)_any_more,any,if you up the ante against teachers any more than you do in this post,"Watch out Donald , if you up the ante against teachers any more than you do in this post , the NASUWT might want computers and the internet reclassified !"
pcc_eng_03_027.8415_x0434644_15:16-17,any_more,more,(+)_any_more,any,- sex couples the right to marry any more than it could justify virginia 's,"However , tradition alone cannot justify denying same - sex couples the right to marry any more than it could justify Virginia 's ban on interracial marriage , "" she wrote ."
pcc_eng_28_058.0306_x0922798_15:09-10,any_more,more,(+)_any_more,any,doesnit know the answers to these questions any more than we do .,Sam doesnit know the answers to these questions any more than we do .
pcc_eng_18_032.0021_x0501837_63:10-11,any_more,more,(+)_any_more,any,can eat or who can have enjoyment any more than i can-apart from him ?,For who can eat or who can have enjoyment any more than I can-apart from Him ?
pcc_eng_06_035.3626_x0555782_16:10-11,any_more,more,(+)_any_more,any,should rotate roughly one to two times any more than that might mean it is,The bar should rotate roughly one to two times any more than that might mean it is too loose .
pcc_eng_01_010.1235_x0147374_29:7-8,any_more,more,(+)_any_more,any,the european union denies targeting perfume any more than any other industry and says,The European Union denies targeting perfume any more than any other industry and says its new regulation seeks to address scientists ' and doctors ' concerns about the health hazards related to the use of perfume .
pcc_eng_23_088.9579_x1421483_24:6-7,any_more,more,(+)_any_more,any,one cannot fool a plant any more than one can fool history .,One cannot fool a plant any more than one can fool history . '
pcc_eng_25_102.1314_x1636657_04:7-8,any_more,more,(+)_any_more,any,"give or take a hour , any more than that and i become irritable","Give or take a hour , any more than that and I become irritable and even more sleepy ."
pcc_eng_05_094.9300_x1519652_39:28-29,any_more,more,(+)_any_more,any,be free of personal or political bias any more than those of the supreme court,"Unlike , say , an EKG or cholesterol level , which speak for themselves , our opinions are unlikely to be free of personal or political bias any more than those of the Supreme Court justices ."
pcc_eng_12_003.5730_x0041555_044:36-37,any_more,more,(+)_any_more,any,the carbs coming from glucose ( as any more than around 60g and hour will,"Consuming a combination of glucose and fructose in quantities of up to 120g an hour has shown to be performance enhancing , compared to less carbs or all the carbs coming from glucose ( as any more than around 60g and hour will not be absorbed anyway ) ."
pcc_eng_21_067.7315_x1078385_51:23-24,any_more,more,(+)_any_more,any,"ummah "" ( global community ) had any more than a symbolic meaning .","Indeed , in the pre-modern periods , it is doubtful if even the Muslim "" ummah "" ( global community ) had any more than a symbolic meaning ."
pcc_eng_16_091.5653_x1466263_73:12-13,any_more,more,(+)_any_more,any,a big game every two weeks but any more than that is a stretch .,He is capable of a big game every two weeks but any more than that is a stretch .
pcc_eng_01_039.6672_x0624824_074:12-13,any_more,more,(+)_any_more,any,", fine , but if it 's any more than superheroes punching people in the","If you like it , fine , but if it 's any more than superheroes punching people in the brain ( yes , I 'm running with that today ) , I 'll be surprised ."
nyt_eng_20051003_0203_35:16-17,any_more,more,(+)_any_more,any,those who live on the coast are any more at risk than those who live,"but plenty of people reject the idea that those who live on the coast are any more at risk than those who live in areas prone to tornadoes , earthquakes or forest fires , even in an era of increased storms ."
pcc_eng_08_011.7256_x0173485_320:12-13,any_more,more,(+)_any_more,any,cannot be defined in exclusively present terms any more than exclusively historical ones .,""" The best "" cannot be defined in exclusively present terms any more than exclusively historical ones ."
pcc_eng_29_023.1684_x0357857_13:10-11,any_more,more,(+)_any_more,any,be considered a legitimate source of rumours any more than an article on bleacher report,He cannot be considered a legitimate source of rumours any more than an article on Bleacher Report .
pcc_eng_10_018.1009_x0276294_35:16-17,any_more,more,(+)_any_more,any,like glass would expose or deter abuses any more than an i phone .,It 's hard to see how a product like Glass would expose or deter abuses any more than an i Phone .
pcc_eng_14_019.1148_x0292601_19:15-16,any_more,more,(+)_any_more,any,number of apartment units in the plan any more than he has without making the,Loftus has said he cannot reduce the number of apartment units in the plan any more than he has without making the project financially unfeasible .
pcc_eng_20_022.0850_x0340900_34:4-5,any_more,more,(+)_any_more,any,"if you have any more than a couple , it can","If you have any more than a couple , it can appear unprofessional or cause clients to think that you do n't know what you 're doing ."
pcc_eng_07_092.4389_x1477656_63:6-7,any_more,more,(+)_any_more,any,and why is thy servant any more for a burden unto my lord,and why is thy servant any more for a burden unto my lord the king ?
