hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
nyt_eng_20080616_0247_50:3-4,any_good,good,(+)_any_good,any,"is this any good ? `` rocco , rocco ,","is this any good ? `` Rocco , Rocco , Rocco , '' many in the throng , largest for a playoff in history , chanted ."
nyt_eng_19990118_0363_30:12-13,any_good,good,(+)_any_good,any,i 've been around that 's been any good does that .,every football team that I 've been around that 's been any good does that .
nyt_eng_19950130_0429_25:4-5,any_good,good,(+)_any_good,any,"if they are any good , they evolve . ''","if they are any good , they evolve . ''"
nyt_eng_19980911_0062_29:8-9,any_good,good,(+)_any_good,any,"i actually said , ` are they any good ? ' ''","i actually said , ` Are they any good ? ' ''"
nyt_eng_19990212_0352_32:4-5,any_good,good,(+)_any_good,any,if they 're any good i shall send you several .,if they 're any good I shall send you several .
nyt_eng_20060526_0343_5:09-10,any_good,good,(+)_any_good,any,"are guessing if the new shows are any good , because we have n't seen","critics are guessing if the new shows are any good , because we have n't seen them yet , not that we 'll let that stop us from passing judgments ."
nyt_eng_20010123_0050_17:13-14,any_good,good,(+)_any_good,any,"level `` to see if i 'm any good at being a venture capitalist ,","he 's joining at this level `` to see if I 'm any good at being a venture capitalist , '' he said ."
nyt_eng_19940716_0139_44:21-22,any_good,good,(+)_any_good,any,"be determined by whether the software is any good , '' readerman said .","`` At the end of the day , the success is going to be determined by whether the software is any good , '' Readerman said ."
nyt_eng_20051025_0054_34:09-10,any_good,good,(+)_any_good,any,"next question invariably is , are they any good ? and the answer is :","the next question invariably is , are they any good ? And the answer is : very good , but there 's a catch ."
pcc_eng_05_094.8648_x1518644_14:12-13,any_good,good,(+)_any_good,any,if the decaf version of this is any good just because i would love to,Now I am wondering if the decaf version of this is any good just because I would love to be able to drink this at night as a dessert tea !
pcc_eng_04_030.0012_x0468548_08:10-11,any_good,good,(+)_any_good,any,"to write , and if i 'm any good at it , well , that","I like to write , and if I 'm any good at it , well , that 's up to you , the reader , to decide ."
nyt_eng_19990725_0021_59:11-12,any_good,good,(+)_any_good,any,be enough for the rangers to be any good remains to be seen .,whether they will be enough for the Rangers to be any good remains to be seen .
nyt_eng_20061113_0345_10:16-17,any_good,good,(+)_any_good,any,", you think , ` is it any good ? ' then you see it","`` Especially when you first finish a book , you think , ` Is it any good ? ' Then you see it on the wall a few years later and it 's not yours anymore ."
nyt_eng_19960322_0520_15:7-8,any_good,good,(+)_any_good,any,"and if an oscar-nominated song is any good , it does n't need much","and if an Oscar-nominated song is any good , it does n't need much to sell it , even in these MTV-paced times ."
nyt_eng_19980324_0391_27:09-10,any_good,good,(+)_any_good,any,people think the only reason i 'm any good is because i played against brevin,"`` People think the only reason I 'm any good is because I played against Brevin all the time in practice , '' said Lee ."
nyt_eng_19950117_0157_5:09-10,any_good,good,(+)_any_good,any,are they ? could they possibly be any good ?,who are they ? Could they possibly be any good ?
nyt_eng_20000903_0059_26:15-16,any_good,good,(+)_any_good,any,"a realistic look at whether we are any good , '' paterno said after the","`` I think we need to take a realistic look at whether we are any good , '' Paterno said after the loss ."
nyt_eng_19951025_0134_38:11-12,any_good,good,(+)_any_good,any,"demanding love and , if they are any good , they get it , ''","`` They are demanding love and , if they are any good , they get it , '' he said ."
nyt_eng_19990122_0171_31:16-17,any_good,good,(+)_any_good,any,she was `` too stupid to be any good . '',Katharine Hepburn once remarked of Ingrid Bergman that she was `` too stupid to be any good . ''
