hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_24_072.9758_x1164186_22:18-19-20,that,good,that_good,n't,n't_that_good,"projects , but their result is n't that good .","There are some universal settings that can be re-used in many projects , but their result is n't that good ."
pcc_eng_13_040.6463_x0641079_6:08-10-11,that,good,that_good,n't,n't_that_good,durant but this movie wo n't be that good .,I love Durant but this movie wo n't be that good .
pcc_eng_13_002.6929_x0027192_018:3-4-5,that,good,that_good,n't,n't_that_good,"it was n't that good , but we now have an","It was n't that good , but we now have an adjective to describe contemporary playoff brilliance ."
pcc_eng_15_092.5552_x1479736_02:13-14-15,that,good,that_good,n't,n't_that_good,first impression about the hotel was n't that good ?,"Elena : "" What , your first impression about the hotel was n't that good ?"
pcc_eng_16_025.6364_x0398748_44:26-27-28,that,good,that_good,n't,n't_that_good,"to beat me and i was n't that good , "" she recalls .",""" He always said I was going to be a great runner one day even though my friends used to beat me and I was n't that good , "" she recalls ."
nyt_eng_20000910_0022_16:7-8-9,that,good,that_good,n't,n't_that_good,"`` zim , his command was n't that good but he kept after them .","`` Zim , his command was n't that good but he kept after them . ''"
pcc_eng_20_081.1129_x1294367_10:32-33-34,that,good,that_good,n't,n't_that_good,", ' man , we were n't that good . '","We 've got to continue to get better and stay healthy and then we 'll look back at this point in the season and say , ' Man , we were n't that good . '"
pcc_eng_01_068.9265_x1098743_06:6-7-8,that,good,that_good,n't,n't_that_good,this current cardinals team is n't that good ; their manager mike matheny has,This current Cardinals team is n't that good ; their manager Mike Matheny has made some rudimentary strategic mistakes -- as would be expected from someone who 'd never managed before anywhere ; they have holes in the starting rotation due to injuries to Jaime Garcia and Chris Carpenter .
pcc_eng_19_049.2165_x0778308_17:08-09-10,that,good,that_good,n't,n't_that_good,", they ( jaguares ) were n't that good in south africa , but they","Yes , they ( Jaguares ) were n't that good in South Africa , but they will certainly be a different prospect at home ."
pcc_eng_27_065.1594_x1037153_264:08-10-11,that,good,that_good,n't,n't_that_good,": well , it was n't quite that good .","Amy Silverman : Well , it was n't quite that good ."
pcc_eng_20_087.5072_x1397495_30:15-16-17,that,good,that_good,n't,n't_that_good,"because i had heard it was n't that good , but since mk had emh","My original plan was to skip this attraction because I had heard it was n't that good , but since MK had EMH that night and we hit every ride in the park already , I decided to try it out ."
pcc_eng_29_099.6474_x1593792_32:09-11-12,that,good,that_good,n't,n't_that_good,"long time , we have n't been that good .",""" For a long time , we have n't been that good ."
