hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_25_036.0251_x0566997_13:10-11-12,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,great product idea or invention is n't necessarily enough to make a great business .,"However , a great product idea or invention is n't necessarily enough to make a great business ."
pcc_eng_19_043.5105_x0686314_01:20-21-22,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,", but these ingredients combined are n't necessarily enough to yield a deal on the","You may have passion , a patent and product sales under your belt , but these ingredients combined are n't necessarily enough to yield a deal on the weekly pitch show Entrepreneur Elevator Pitch ."
pcc_eng_12_038.4094_x0605076_05:7-8-9,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,"the date something was posted is n't necessarily enough , because mechanics on some of","The date something was posted is n't necessarily enough , because mechanics on some of the posted information may have changed and the metagame in which it fits may be different , and that may not be immediately obvious to uninformed viewers ( which we all know there are plenty of ) ."
pcc_eng_10_027.6536_x0430752_18:15-16-17,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,finding that a postsecondary education is n't necessarily enough .,But college grads such as Razmara are now finding that a postsecondary education is n't necessarily enough .
pcc_eng_16_055.1144_x0875767_27:24-25-26,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,fun storyline and likeable characters is n't necessarily enough to look over the fact that,"For many fans Strike Witches would definitely be considered a "" guilty pleasure "" series - its fun storyline and likeable characters is n't necessarily enough to look over the fact that it 's primary an outlet for lolicon fanservice ."
pcc_eng_27_024.5532_x0380636_5:97-98-99,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,looking out for email attachments is n't necessarily enough when it comes to email worms,"often email worms send themselves as email attachments to their victims , leading to a general rule of thumb that instructs users to be cautious with unexpected email attachments ( as well as technology to strip out email attachments if they conform to one of a list of known executable file types ) ... there have been some email worms ( such as vbs / bubbleboy ) , however , that have been able to spread inside the body of the email instead of as an attachment , so just looking out for email attachments is n't necessarily enough when it comes to email worms ...."
pcc_eng_09_048.0829_x0761693_73:11-12-13,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,digital and available and whatever is n't necessarily enough .,But simply making things digital and available and whatever is n't necessarily enough .
pcc_eng_20_034.9192_x0548362_18:30-31-32,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,while his performance on wednesday is n't necessarily enough to help him unseat current starter,"Altidore spent 20 months having to wait for his chance to reclaim his place as the national team 's lead striker , and while his performance on Wednesday is n't necessarily enough to help him unseat current starter Gyasi Zardes just yet , it was clearly a step forward for the veteran striker ."
pcc_eng_21_090.4507_x1445738_036:08-09-10,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,is why just changing passwords is n't necessarily enough to overcome the potential damage caused,That is why just changing passwords is n't necessarily enough to overcome the potential damage caused by the Heartbleed bug in and by itself .
pcc_eng_21_093.6805_x1497516_19:38-39-40,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,been moving through life with is n't necessarily enough .,"That was a huge wake - up call -- and , in a lot of ways , it was terrifying to realize that the simple girl - power message you 've been moving through life with is n't necessarily enough ."
pcc_eng_18_092.5680_x1482825_07:4-5-6,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,"all this is n't necessarily enough , however , to turn enemies","All this is n't necessarily enough , however , to turn enemies into friends ."
pcc_eng_23_036.1425_x0567648_24:5-6-7,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,Replacing your windows is n't necessarily enough .,Replacing your windows is n't necessarily enough .
pcc_eng_18_004.0258_x0049021_022:18-19-20,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,simply being ' good ' is n't necessarily enough .,"They have their own agendas and criteria to meet , and simply being ' good ' is n't necessarily enough ."
pcc_eng_00_017.5023_x0266473_04:7-8-9,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,"just listening to the song is n't necessarily enough , so you have to watch","Just listening to the song is n't necessarily enough , so you have to watch the music video ."
pcc_eng_16_048.6841_x0771767_46:5-6-7,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,but the increase is n't necessarily enough to offset the loss of personal,But the increase is n't necessarily enough to offset the loss of personal exemptions that are especially valuable to families with multiple children .
pcc_eng_16_020.6861_x0318901_089:4-5-6,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,So repeating is n't necessarily enough .,So repeating is n't necessarily enough .
pcc_eng_15_033.8345_x0530939_43:10-11-12,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,having a great dining experience is n't necessarily enough to have you walking through our,We know that having a great dining experience is n't necessarily enough to have you walking through our doors again on your next trip to Aruba as there are many restaurants to choose from on the island .
pcc_eng_13_082.5458_x1318125_24:20-21-22,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,how the planet 's resources are n't necessarily enough to feed everyone if the population,The book also talks about how the Earth 's population is growing and how the planet 's resources are n't necessarily enough to feed everyone if the population continues to grow at the expected rate .
pcc_eng_03_039.9299_x0630678_44:23-24-25,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,sheer volume of user acquisition is n't necessarily enough to tip the scales .,"As Mark Mulligan showed in his recent post of Spotify 's gross margin per user , sheer volume of user acquisition is n't necessarily enough to tip the scales ."
pcc_eng_27_002.5799_x0025423_20:16-17-18,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,"your website in another language is n't necessarily enough to make you rank , even","As we 'll learn later , just rolling out your website in another language is n't necessarily enough to make you rank , even if you rank very well in your existing languages ."
pcc_eng_24_070.4282_x1122951_06:09-10-11,necessarily,enough,necessarily_enough,n't,n't_necessarily_enough,necessity and value of prayer is n't necessarily enough to make it a pleasant task,Knowing the necessity and value of prayer is n't necessarily enough to make it a pleasant task .
pcc_eng_26_088.5376_x1415576_137:1-5-6,necessarily,enough,necessarily_enough,nor,nor_necessarily_enough,nor are these precautions necessarily enough to prevent those doing the vetting,Nor are these precautions necessarily enough to prevent those doing the vetting -- some linked to the Russian government -- from finding undiscovered security holes and flaws .
pcc_eng_20_004.0716_x0049332_18:3-4-5,necessarily,enough,necessarily_enough,not,not_necessarily_enough,it is not necessarily enough to merely pay your debts after,It is not necessarily enough to merely pay your debts after they get to the mail .
