hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_12_073.5180_x1171644_16:17-18-19,necessarily,better,necessarily_better,n't,n't_necessarily_better,"sitting , so eating more is n't necessarily better .","Your body can absorb approximately 30g of protein in a sitting , so eating more is n't necessarily better ."
pcc_eng_11_064.2281_x1023288_06:20-21-22,necessarily,better,necessarily_better,n't,n't_necessarily_better,marketing their food that it is n't necessarily better than the mom & pop restaurant,But we all know that just because a franchise burger joint spends millions marketing their food that it is n't necessarily better than the Mom & Pop restaurant on the corner with no advertising budget or marketing know-how .
nyt_eng_19990317_0430_45:11-12-13,necessarily,better,necessarily_better,n't,n't_necessarily_better,this -lrb- his suburban -rrb- is n't necessarily better . '',`` And bigger than this -LRB- his Suburban -RRB- is n't necessarily better . ''
pcc_eng_13_098.4068_x1574080_32:6-7-8,necessarily,better,necessarily_better,n't,n't_necessarily_better,"one "" type "" is n't necessarily better or worse , it just comes","One "" type "" is n't necessarily better or worse , it just comes down to how we tick ."
pcc_eng_10_076.5393_x1220872_75:21-22-23,necessarily,better,necessarily_better,n't,n't_necessarily_better,protect its clients -- bigger is n't necessarily better .,When it comes to finding a clearing firm who can effectively manage risk and protect its clients -- bigger is n't necessarily better .
pcc_eng_11_064.3595_x1025448_02:11-12-13,necessarily,better,necessarily_better,n't,n't_necessarily_better,prove to you that bigger is n't necessarily better .,These Sex Positions Will Prove To You That Bigger Is n't Necessarily Better .
pcc_eng_19_046.4681_x0733828_043:5-6-7,necessarily,better,necessarily_better,n't,n't_necessarily_better,""" more testing is n't necessarily better , "" said dr. linn ,",""" More testing is n't necessarily better , "" said Dr. Linn , who said her work with California school districts had found that asking students to explain what they did in a science experiment rather than having them simply conduct the hands - on experiment -- a version of retrieval practice testing -- was beneficial ."
pcc_eng_11_098.7562_x1582425_16:09-10-11,necessarily,better,necessarily_better,n't,n't_necessarily_better,"information on why organic food is n't necessarily better for health or the environment ,","For more information on why organic food is n't necessarily better for health or the environment , see my website ."
pcc_eng_test_3.05386_x43077_074:5-6-7,necessarily,better,necessarily_better,n't,n't_necessarily_better,"note that larger is n't necessarily better with these sorts of surveys ,","Note that larger is n't necessarily better with these sorts of surveys , but my methodology attempts to aim for completeness , and the relative power of Planet Lab makes these computations surprisingly cheap ."
pcc_eng_00_019.1888_x0293670_051:7-8-9,necessarily,better,necessarily_better,n't,n't_necessarily_better,a card that costs more is n't necessarily better .,A card that costs more is n't necessarily better .
