hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_26_030.9978_x0484716_03:32-33-34,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,wynn ) founder and chief are n't terribly surprising .,"In light of the allegations that surfaced a couple of weeks ago , this week 's news about Wynn Resorts , Limited ( NASDAQ : WYNN ) founder and chief are n't terribly surprising ."
pcc_eng_23_004.4353_x0055251_56:07-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"all though , this should n't be terribly surprising -- a recent university of kansas","In all though , this should n't be terribly surprising -- a recent University of Kansas School of Businessstudy [ PDF ] revealed that for $ 1 given to a federal politician as a business , you get $ 243 USD in kickbacks -- either indirectly ( via lesser taxation ) or directly siphoned off citizens taxes ."
pcc_eng_00_071.8072_x1144611_7:15-16-17,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,", so the criminal complaint is n't terribly surprising .","The SEC filed civil fraud charges in March , so the criminal complaint is n't terribly surprising ."
pcc_eng_20_003.6538_x0042567_04:3-4-5,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this is n't terribly surprising , really : rationality has never","This is n't terribly surprising , really : rationality has never been a match for rhetoric in our culture of 24 - hour news cycles ."
pcc_eng_20_049.3265_x0780578_056:17-18-19,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"of those surveyed , which is n't terribly surprising .","It was given as the main reason by 62 % of those surveyed , which is n't terribly surprising ."
pcc_eng_02_015.9792_x0242595_050:14-15-16,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"athletic retail , so this is n't terribly surprising .","Nike has long been the king of athletic retail , so this is n't terribly surprising ."
pcc_eng_06_102.5694_x1643076_29:32-34-35,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"congress ) , it would n't be terribly surprising if they go up in the","That said , although there is nothing that definitely tells us that rates would be changed any time soon necessarily ( with a still - divided Congress ) , it would n't be terribly surprising if they go up in the future ."
pcc_eng_14_002.3265_x0021569_05:08-10-11,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"this , and that should n't be terribly surprising .","Reality echoes this , and that should n't be terribly surprising ."
pcc_eng_13_083.4155_x1332316_13:18-19-20,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"suicide squad 2 , which is n't terribly surprising given that they both made their","In addition , the two villains are expected to appear in Suicide Squad 2 , which is n't terribly surprising given that they both made their DCEU debut in the first movie and that Harley has been tightly connected with the team in the comics since the start of the New 52 ."
pcc_eng_26_086.7771_x1387076_32:19-21-22,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"few years , this should n't be terribly surprising .","And I think if you 've looked at the data over the last few years , this should n't be terribly surprising ."
pcc_eng_11_010.0300_x0146162_02:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,the move is n't terribly surprising in light of the fact that,The move is n't terribly surprising in light of the fact that Disney Infinity has been the most profitable game Disney Interactive has released in a good long while .
pcc_eng_28_015.7505_x0238848_11:14-15-16,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"the dollar drop , it was n't terribly surprising to see beans and meal rise","When combined with the bullish aspects of the dollar drop , it was n't terribly surprising to see beans and meal rise this morning ."
pcc_eng_17_102.5040_x1640820_09:22-24-25,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,surprises and some that were n't as terribly surprising .,"Anyways , I created the tournament and ran it to completion , and there were some surprises and some that were n't as terribly surprising ."
pcc_eng_21_019.6568_x0301268_044:21-23-24,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"patent side , it would n't be terribly surprising if they did so as well","Given CAFC 's history as exceptionally supportive of locking up knowledge and information on the patent side , it would n't be terribly surprising if they did so as well on the copyright side ( side note : while , normally , copyright cases should travel up the local appeals court route , since this case started as a patent case , even though it ended up as a copyright case , apparently the appeal still goes to CAFC , the court that hears all patent appeals ) ."
pcc_eng_01_035.5431_x0557990_05:17-18-19,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"( pullrequest ) , which is n't terribly surprising for our user base but is",""" You see everything from code review as a service ( Pullrequest ) , which is n't terribly surprising for our user base but is a really cool use case , to SAAS spend management ( Zylo ) to edtech ( Learnmetrics ) , even real estate property management ( Aptly ) -- so a really wide range of use cases showing the breadth of the platform and what the capabilities are and the breadth of different types of work we can bring value to , "" Slack VP Brad Armstrong said in a briefing with journalists ."
pcc_eng_21_013.0778_x0194994_26:08-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"our themed strategies , it was n't terribly surprising to see our ultra-defensive sky is","Among our themed strategies , it was n't terribly surprising to see our ultra-defensive Sky Is Falling Portfolio turn in a positive performance while the majority struggled to stay in green territory ; among the worst performers were the High Tech Portfolio and the Energy Bull Portfolio as weakness in both of these sectors was quite pronounced throughout the week ."
pcc_eng_23_093.6536_x1497452_06:08-10-11,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,", i suppose it should n't be terribly surprising .","I mean , I suppose it should n't be terribly surprising ."
pcc_eng_07_106.6523_x1707553_68:20-21-22,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,through a social media site is n't terribly surprising provided their affinity for web- based,"As for the Taliban , the fact that their taking shots at NATO through a social media site is n't terribly surprising provided their affinity for web- based propaganda , including their site "" Islamic Emirate of Afghanistan , "" a website that posts messages , battlefield reports and propaganda for the Taliban ."
pcc_eng_11_015.1638_x0229152_10:3-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,Which should n't be terribly surprising .,Which should n't be terribly surprising .
pcc_eng_11_008.3077_x0118246_13:4-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,my sadness was n't terribly surprising to anyone who knew these things,"My sadness was n't terribly surprising to anyone who knew these things -- although sometimes I also flew into an irrational , uncontrollable rage , and sometimes I just could n't feel anything at all -- but it went beyond something situational and deeper into a constant , throbbing malaise ."
pcc_eng_19_028.6142_x0445745_30:10-11-12,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"the 2nd circuit 's ruling is n't terribly surprising , according to stigi .","In context , the 2nd Circuit 's ruling is n't terribly surprising , according to Stigi ."
pcc_eng_00_044.1299_x0696911_036:08-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"okay match , but it was n't terribly surprising or interesting .","An okay match , but it was n't terribly surprising or interesting ."
pcc_eng_07_038.7300_x0610062_09:09-10-11,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"industry observer , these moves are n't terribly surprising from disney .","As an industry observer , these moves are n't terribly surprising from Disney ."
pcc_eng_21_097.2783_x1555486_13:42-43-44,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,based on one specific version is n't terribly surprising .,"Superhero movies usually like to mix and match elements from different areas of a property 's history rather than directly adapt a story or character , so to hear that this Apocalypse wo n't be based on one specific version is n't terribly surprising ."
pcc_eng_25_085.8967_x1373943_094:08-09-10,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,hear that they were wiccan was n't terribly surprising considering some of petunia 's beliefs,"To hear that they were Wiccan was n't terribly surprising considering some of Petunia 's beliefs , but the gravity of her tone did n't match the subject matter ."
pcc_eng_08_074.9158_x1196794_11:3-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,that should n't be terribly surprising considering that kia pulled in former,That should n't be terribly surprising considering that Kia pulled in former BMW M engineering boss Albert Biermann to define the chassis dynamics .
pcc_eng_24_071.2668_x1136624_07:26-27-28,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"dropped a bomb that really was n't terribly surprising : namely , that actor charlie","Speaking at the Television Critics Association 's summer press tour ( and reported via TV Line ) , Sutter dropped a bomb that really was n't terribly surprising : namely , that actor Charlie Hunnam has some pretty solid job security for however long Sons of Anarchy will last ."
pcc_eng_12_063.0177_x1002825_03:33-35-36,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,season - opening wins should n't be terribly surprising .,"Special teams typically start out stronger than other elements of a pro football team , so perhaps their outsized role in the 49ers ' and Raiders ' season - opening wins should n't be terribly surprising ."
pcc_eng_00_033.8422_x0530741_09:3-5-6,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,This ca n't be terribly surprising .,This ca n't be terribly surprising .
pcc_eng_14_002.2566_x0020442_06:7-8-9,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,nonetheless a little odd weather was n't terribly surprising and the colonists made a days,Nonetheless a little odd weather was n't terribly surprising and the colonists made a days travel to the east from the Planar Link and began the process of setting up camp .
pcc_eng_20_038.5714_x0607192_15:24-25-26,terribly,surprising,terribly_surprising,n't,n't_terribly_surprising,"take care of , it was n't terribly surprising that he chose to sit out","Since it was already established that Hawkeye has a wife ( Linda Cardellini ) and kids to take care of , it was n't terribly surprising that he chose to sit out Avengers : Infinity War and protect them ."
pcc_eng_16_087.4091_x1398683_164:1-6-7,terribly,surprising,terribly_surprising,none,none_terribly_surprising,"none of this should be terribly surprising , since it is increasingly clear","None of this should be terribly surprising , since it is increasingly clear that Donald Trump , whose actual net worth is unclear , was completely comfortable making money from blatant fraud ."
pcc_eng_24_071.1046_x1134021_150:22-23-24,terribly,surprising,terribly_surprising,not,not_terribly_surprising,contrast with jerry and it 's not terribly surprising that emma finds jerry the more,"At the beginning of the story , his naturally rather dour character makes a great contrast with Jerry and it 's not terribly surprising that Emma finds Jerry the more attractive prospect ."
pcc_eng_26_039.4651_x0621952_060:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"so it 's not terribly surprising that , even back in 1979","So it 's not terribly surprising that , even back in 1979 , Monty Python 's Life of Brian inspired intense protests and outrage around the world ."
pcc_eng_21_098.5256_x1575596_01:4-5-6,terribly,surprising,terribly_surprising,not,not_terribly_surprising,it is likely not terribly surprising that surfers like to party .,It is likely not terribly surprising that surfers like to party .
pcc_eng_04_101.8388_x1629079_31:17-18-19,terribly,surprising,terribly_surprising,not,not_terribly_surprising,of the pic's weekend gross -- not terribly surprising considering the 100- year- old history,"Over - 25 auds , however , represented 59 % of the pic's weekend gross -- not terribly surprising considering the 100- year- old history of Edgar Rice Burroughs ' original John Carter character ."
pcc_eng_22_074.8453_x1193495_03:1-2-3,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"not terribly surprising , as younger highland partners like","Not terribly surprising , as younger Highland partners like Sean Dalton and Peter Bell have been taking on more managerial responsibilities over the past two years ."
pcc_eng_18_007.8657_x0111167_24:10-11-12,terribly,surprising,terribly_surprising,not,not_terribly_surprising,"answers reflect reality , it 's not terribly surprising for a lower status group in",""" Assuming these answers reflect reality , it 's not terribly surprising for a lower status group in the workplace to make up for it by working longer , being more available on vacation , feeling grateful for what they do get , feeling like perhaps their jobs are more precarious , "" Ms. Berdahl says ."
pcc_eng_05_093.1749_x1491303_036:5-6-7,terribly,surprising,terribly_surprising,not,not_terribly_surprising,This win is actually not terribly surprising .,This win is actually not terribly surprising .
