hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_29_069.8684_x1112733_8:30-31,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,shown departing the zoo through a gate immediately adjacent to the left of the penguin,"In the scene at the zoo after Chris , Marissa and Ty are leaving the penguin enclosure , she and Ty are shown departing the zoo through a gate immediately adjacent to the left of the penguin house ."
pcc_eng_29_077.3199_x1233200_182:24-25,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,"toilets available in the main shops , immediately adjacent to the "" old roundhouse ""","Prior to that time there were washroom facilities with individual wash basins , shower stalls and toilets available in the main shops , immediately adjacent to the "" old roundhouse "" where most of the roundhouse employees kept their clothes and equipment ."
pcc_eng_21_059.0244_x0937969_11:13-14,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,", since there 's a movie theatre immediately adjacent to the bookstore , so during","This comes as little surprise , since there 's a movie theatre immediately adjacent to the bookstore , so during the changeover times ( 7 pm and 9:30 pm ) there is usually an influx of customers ."
pcc_eng_29_062.2723_x0989921_038:11-12,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,"rulings had protected wetlands if they were immediately adjacent to navigable waters , but left","Earlier Supreme Court rulings had protected wetlands if they were immediately adjacent to navigable waters , but left open what do if they were separated by non-navigable creeks or groundwater ."
pcc_eng_23_068.9209_x1097232_097:11-12,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,located on a site that is either immediately adjacent to parcels that are developed with,The development is located on a site that is either immediately adjacent to parcels that are developed with urban uses or at least 75 percent of the perimeter of the site adjoins parcels that are developed with urban uses .
nyt_eng_19961030_0629_34:13-14,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,on the demolition of two town houses immediately adjacent to versace 's urban palazzo in,work is about to begin on the demolition of two town houses immediately adjacent to Versace 's urban palazzo in preparation for a new headquarters for a foundation .
pcc_eng_22_012.0098_x0177613_04:14-15,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,oxford golf course fairmont will be developed immediately adjacent to the fairway of hole #,Surrounded by the Country Club of Oxford Golf Course Fairmont will be developed immediately adjacent to the fairway of Hole # 2 & all condos will have pristine views onto the golf course !
pcc_eng_09_006.9114_x0095724_095:09-10,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,nab branch was in a solitary building immediately adjacent to the east end of the,The NAB branch was in a solitary building immediately adjacent to the east end of the 3 KZ block .
pcc_eng_20_004.0438_x0048881_24:26-27,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,with the yarra ( birrarung ) river immediately adjacent to the yarra building .,"This table is in the form of a canoe , making reference to the community 's traditional association with the Yarra ( Birrarung ) River immediately adjacent to the Yarra Building ."
pcc_eng_17_044.6695_x0705405_26:4-5,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,putting banner stands immediately adjacent to 1 acount other in a,Putting banner stands immediately adjacent to 1 acount other in a wall ' impact crerit the exhibitor to own same quantity graphic area he would definitely have utilizing credut dearer and more durable to put in commerce current present .
pcc_eng_26_088.0926_x1408400_7:23-24,immediately_adjacent,adjacent,(+)_immediately_adjacent,immediately,"neighbouring flora bank , a marine ecosystem immediately adjacent to lelu island .","Members of the Lax Kw'alaams had raised concerns over the project 's potential impact on neighbouring Flora Bank , a marine ecosystem immediately adjacent to Lelu Island ."
