hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_08_085.8063_x1372984_18:3-4-5,terribly_original,terribly,original,n't_terribly_original,"this is n't terribly original , but it does take effort","This is n't terribly original , but it does take effort to measure oneself ."
pcc_eng_25_032.3175_x0506874_75:17-19-20,terribly_original,terribly,original,n't_terribly_original,"book , but that would n't be terribly original of me ( or them )","I 'd say they could take a page from Apple 's book , but that would n't be terribly original of me ( or them ) ."
nyt_eng_19970624_0673_11:19-20-21,terribly_original,terribly,original,n't_terribly_original,", mostly because their designs were n't terribly original .","many of the dresses are expected to sell for about $ 15,000 , mostly because their designs were n't terribly original ."
pcc_eng_17_072.2525_x1151424_03:13-14-15,terribly_original,terribly,original,n't_terribly_original,"loud and fast , and is n't terribly original .","The youthful trio's unpolished music is loud and fast , and is n't terribly original ."
pcc_eng_28_039.8344_x0628068_3:5-6-7,terribly_original,terribly,original,n't_terribly_original,the imagined details are n't terribly original and the factual parts are commonly,The imagined details are n't terribly original and the factual parts are commonly known ; the pleasures here result from the collision of the two .
pcc_eng_17_083.6372_x1335459_052:6-7-8,terribly_original,terribly,original,n't_terribly_original,"now , the idea was n't terribly original when it comes to warfare .","Now , the idea was n't terribly original when it comes to warfare ."
pcc_eng_27_006.6762_x0091245_11:13-14-15,terribly_original,terribly,original,n't_terribly_original,"its anti-technology message , which is n't terribly original .","The movie gets bogged down in its anti-technology message , which is n't terribly original ."
pcc_eng_24_108.09517_x1747258_079:4-6-7,terribly_original,terribly,original,n't_terribly_original,it just wo n't be terribly original and eye-opening and that is exactly,It just wo n't be terribly original and eye-opening and that is exactly the nature of HYBRID .
pcc_eng_06_024.4120_x0378981_38:18-19-20,terribly_original,terribly,original,n't_terribly_original,"the rest of the movie is n't terribly original , given rogen has done this","They just have that Rogen punch to them ; also because the rest of the movie is n't terribly original , given Rogen has done this beauty - and - beast routine before in "" Knocked Up . """
pcc_eng_29_003.8577_x0046227_27:4-5-6,terribly_original,terribly,original,n't_terribly_original,"the denoument is n't terribly original but the central conceit , mingling","The denoument is n't terribly original but the central conceit , mingling present and two layers of past events , works well , and there 's certainly more substance to this than to the average haunted house tale ."
pcc_eng_03_035.5226_x0559142_18:7-8-9,terribly_original,terribly,original,n't_terribly_original,"mc anuff concedes the notion is n't terribly original , but he notes , ""","Mc Anuff concedes the notion is n't terribly original , but he notes , "" The history of mankind underwent a seismic shift with the detonation of those two bombs ."
pcc_eng_14_034.9684_x0548704_27:5-6-7,terribly_original,terribly,original,n't_terribly_original,"though the story is n't terribly original , it is much better than","Though the story is n't terribly original , it is much better than expected thanks to Black 's voice work and some really sharp writing ."
pcc_eng_14_039.9316_x0628929_116:11-12-13,terribly_original,terribly,original,n't_terribly_original,"a cult horror film and is n't terribly original , i find it entertaining enough","Although this is n't a cult horror film and is n't terribly original , I find it entertaining enough to have on in the background ."
