hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_26_088.9635_x1422517_027:6-7,terribly_wrong,terribly,wrong,(+)_terribly_wrong,"now willow knows something is terribly wrong with her sister , and when","Now Willow knows something is terribly wrong with her sister , and when a dragon offers to help her escape from captivity among her own people , she accepts his help ."
pcc_eng_20_014.2302_x0213533_04:6-7,terribly_wrong,terribly,wrong,(+)_terribly_wrong,"unexpectedly , things have gone terribly wrong : your daughter was kidnapped and","Unexpectedly , things have gone terribly wrong : your daughter was kidnapped and the whole building is suddenly overrun by dark monsters and crazy cultists that want to hunt you down ."
pcc_eng_15_052.6506_x0834791_12:11-12,terribly_wrong,terribly,wrong,(+)_terribly_wrong,", after an execution in oklahoma went terribly wrong , many people turned their attention","This past week , after an execution in Oklahoma went terribly wrong , many people turned their attention again to capital punishment -- and to the reporters who cover it ."
pcc_eng_25_031.4278_x0492427_07:34-35,terribly_wrong,terribly,wrong,(+)_terribly_wrong,and general mismanagement meant things were going terribly wrong with the nation 's most economically,"That involved spending $ 500 m and planting 1 bn trees , and marked the first mainstream recognition that the over-allocation of farming and irrigation water and general mismanagement meant things were going terribly wrong with the nation 's most economically important river system ."
pcc_eng_11_090.5889_x1450249_08:5-6,terribly_wrong,terribly,wrong,(+)_terribly_wrong,a hiking trip gone terribly wrong sends sixteen - year- old luca,A hiking trip gone terribly wrong sends sixteen - year- old Luca 's life into a tailspin .
pcc_eng_07_003.7469_x0044273_09:17-18,terribly_wrong,terribly,wrong,(+)_terribly_wrong,", a detective story , technology gone terribly wrong , human drama , a mystery","It 's all here - Science Fiction , fantasy , a detective story , technology gone terribly wrong , human drama , a mystery story , and much more ."
pcc_eng_26_069.8554_x1113237_38:6-7,terribly_wrong,terribly,wrong,(+)_terribly_wrong,""" obviously , things went terribly wrong for me offensively , "" morris",""" Obviously , things went terribly wrong for me offensively , "" Morris said ."
pcc_eng_07_094.8522_x1516814_01:29-30,terribly_wrong,terribly,wrong,(+)_terribly_wrong,"shot deal , and it nearly went terribly wrong .","WASHINGTON - Those who planned the secret mission to get Osama bin Laden in Pakistan knew it was a one - shot deal , and it nearly went terribly wrong ."
pcc_eng_14_045.1694_x0713535_043:13-14,terribly_wrong,terribly,wrong,(+)_terribly_wrong,that forwarding inappropriate pictures to others is terribly wrong .,There is similarly no doubt that forwarding inappropriate pictures to others is terribly wrong .
pcc_eng_18_046.3611_x0734073_04:3-4,terribly_wrong,terribly,wrong,(+)_terribly_wrong,"things went terribly wrong , "" ag bill schuette said","Things went terribly wrong , "" AG Bill Schuette said ."
pcc_eng_04_094.4613_x1509994_37:12-13,terribly_wrong,terribly,wrong,(+)_terribly_wrong,google search would have decisively revealed how terribly wrong it would be to paint everyone,"But even a simple Google search would have decisively revealed how terribly wrong it would be to paint everyone on the government 's watch list a "" terrorist . """
pcc_eng_24_049.9205_x0790940_28:20-21,terribly_wrong,terribly,wrong,(+)_terribly_wrong,from an adventure that had gone very terribly wrong .,"To make a very long story short , a woman was rescued from an adventure that had gone very terribly wrong ."
nyt_eng_20051006_0216_1:19-20,terribly_wrong,terribly,wrong,(+)_terribly_wrong,world have known that something has been terribly wrong at guantanamo and in the detention,"no ROOM FOR TORTURE FOR 18 months , Congress and the world have known that something has been terribly wrong at Guantanamo and in the detention centers in Iraq and Afghanistan , where US troops have tortured and killed detainees in violation of US and international law ."
pcc_eng_00_016.6231_x0252176_04:23-24,terribly_wrong,terribly,wrong,(+)_terribly_wrong,a an example of what is so terribly wrong with washington today .,"But the plan , likely to be passed by Congress Monday or Tuesday , is a an example of what is so terribly wrong with Washington today ."
pcc_eng_23_021.0750_x0324198_080:11-12,terribly_wrong,terribly,wrong,(+)_terribly_wrong,", oftentimes they think that something is terribly wrong physically .","Michelle : Well , oftentimes they think that something is terribly wrong physically ."
pcc_eng_24_039.5158_x0622610_44:6-7,terribly_wrong,terribly,wrong,(+)_terribly_wrong,"but the lonely bosch is terribly wrong about fbi agent eleanor wish ,","But the lonely Bosch is terribly wrong about FBI agent Eleanor Wish , who Harry falls for ."
nyt_eng_19950414_0085_2:12-13,terribly_wrong,terribly,wrong,(+)_terribly_wrong,"confession , `` we were wrong , terribly wrong '' in escalating american involvement in","but Robert McNamara 's confession , `` we were wrong , terribly wrong '' in escalating American involvement in the Vietnam will do little to ease our cynicism with government ."
pcc_eng_02_054.1808_x0860130_16:3-4,terribly_wrong,terribly,wrong,(+)_terribly_wrong,something is terribly wrong when young man is shot to,Something is terribly wrong when young man is shot to death in a place made for play .
