hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_07_079.3266_x1265620_41:7-8,remotely_similar,similar,(+)_remotely_similar,remotely,have i ever read anything even remotely similar to this before ?,Have I ever read anything even remotely similar to this before ?
pcc_eng_28_058.4663_x0929784_03:26-27,remotely_similar,similar,(+)_remotely_similar,remotely,to make you extra hungry for anything remotely similar in texture to raw oysters .,"This week we 're bringing you a montage of snot , shit , and piss that 's sure to make you extra hungry for anything remotely similar in texture to raw oysters ."
pcc_eng_29_064.0224_x1018265_30:10-11,remotely_similar,similar,(+)_remotely_similar,remotely,"if i 'm ever faced with anything remotely similar to this in my life ,","I hope if I 'm ever faced with anything remotely similar to this in my life , I can do it with half as much grace as you and your mother have ."
pcc_eng_27_020.3671_x0313318_37:41-42,remotely_similar,similar,(+)_remotely_similar,remotely,to have a career path that is remotely similar to mine or that of my,"Here 's why : while my son , like me , was lucky to finish college and land a job in his field straightaway -- whew !-- he and his classmates are unlikely to have a career path that is remotely similar to mine or that of my peers ."
pcc_eng_11_006.8734_x0095065_065:14-15,remotely_similar,similar,(+)_remotely_similar,remotely,i would say that they are atleast remotely similar ...,If those are the only differences I would say that they are ATLEAST REMOTELY similar ...
pcc_eng_03_041.9569_x0663704_19:4-5,remotely_similar,similar,(+)_remotely_similar,remotely,( the only remotely similar bug i can think of is,"( The only remotely similar bug I can think of is related to staging and fairings , and you are likely to use fairings around the round capsule . )"
apw_eng_20060406_0157_35:16-17,remotely_similar,similar,(+)_remotely_similar,remotely,completely unaware that any act or event remotely similar to what has been alleged ever,the e-mail `` demonstrates that its writer is completely unaware that any act or event remotely similar to what has been alleged ever occurred . ''
pcc_eng_26_050.7449_x0804123_33:34-35,remotely_similar,similar,(+)_remotely_similar,remotely,the radars of everyone who reads books remotely similar to me .,"Because of the massive Amazon customer base , we 're looking at a true wisdom- of- crowds - type phenomenon where I can get access to the radars of everyone who reads books remotely similar to me ."
pcc_eng_20_022.9595_x0355112_07:5-6,remotely_similar,similar,(+)_remotely_similar,remotely,the last time anything remotely similar had occurred was when i played,The last time anything remotely similar had occurred was when I played around with the Star Office preferences and turned the whole thing into a Mac emulation .
pcc_eng_06_064.9788_x1035280_2:12-13,remotely_similar,similar,(+)_remotely_similar,remotely,20 years since i last painted anything remotely similar to these miniature game figures for,It 's been about 20 years since I last painted anything remotely similar to these miniature game figures for Mice and Mystics .
pcc_eng_06_096.9309_x1551636_038:23-24,remotely_similar,similar,(+)_remotely_similar,remotely,like that again or even just something remotely similar .,Therefore it seemed almost impossible that we would ever be able to find a love like that again or even just something remotely similar .
pcc_eng_26_081.4089_x1300017_38:11-12,remotely_similar,similar,(+)_remotely_similar,remotely,"shows on this tour leg are even remotely similar to their atlanta appearance , you","If the remaining shows on this tour leg are even remotely similar to their Atlanta appearance , you will not be disappointed in the least ."
pcc_eng_28_095.5403_x1529475_2:12-13,remotely_similar,similar,(+)_remotely_similar,remotely,'s the only one that sounds even remotely similar to his early work .,"In fact , it 's the only one that sounds even remotely similar to his early work ."
pcc_eng_23_008.4226_x0119808_05:40-41,remotely_similar,similar,(+)_remotely_similar,remotely,"if i even attempt to wear anything remotely similar to what she has on ,","( Mostly wearing shorts or a skirt with sneakers and a sweater wrapped around her waist , maybe with a cap - I call it the model - turned photographer look because if I even attempt to wear anything remotely similar to what she has on , I 'd look like a total hobo ."
pcc_eng_15_004.7640_x0060630_078:16-17,remotely_similar,similar,(+)_remotely_similar,remotely,which is free of any behavior even remotely similar to the night of his arrest,""" Based on this Marine 's history , which is free of any behavior even remotely similar to the night of his arrest , it is likely that he may have become one of those patients , "" Kraft concluded ."
pcc_eng_19_074.5783_x1188645_06:09-10,remotely_similar,similar,(+)_remotely_similar,remotely,if it ends up being anything even remotely similar to the achingly disappointing film i,Especially if it ends up being anything even remotely similar to the achingly disappointing film I sat through recently at a Philadelphia screening .
pcc_eng_12_082.4200_x1315442_22:16-17,remotely_similar,similar,(+)_remotely_similar,remotely,prospect the senate will agree to anything remotely similar .,"Even so , there is little if any prospect the Senate will agree to anything remotely similar ."
pcc_eng_29_063.5846_x1011180_48:25-26,remotely_similar,similar,(+)_remotely_similar,remotely,"this and who will go through anything remotely similar , letting women know "" it","With "" American Bitch "" , Dunham gives a hug to the women who have been through this and who will go through anything remotely similar , letting women know "" It will be ok , we 've all been there , girl -- just always listen to your gut , "" and letting these types of men know , "" We see what you 're doing . """
pcc_eng_25_006.6196_x0091290_032:23-24,remotely_similar,similar,(+)_remotely_similar,remotely,pick up a player who is even remotely similar to wondo .,"Sooooo , once again , someone needs to show me a BPL team willing to pick up a player who is even remotely similar to Wondo ."
pcc_eng_10_047.3541_x0750039_21:33-34,remotely_similar,similar,(+)_remotely_similar,remotely,"company has managed to show that is remotely similar is final fantasy versus xiii ,","When it comes down to it , it 's exactly what we 've wanted from Square Enix for years , and the only thing the company has managed to show that is remotely similar is Final Fantasy Versus XIII , a game that will probably never come out -- at least not in our lifetime ."
pcc_eng_26_073.4033_x1170251_58:11-12,remotely_similar,similar,(+)_remotely_similar,remotely,"if miss h had gotten a response remotely similar to palin's , she 'd have","I guarantee , if Miss H had gotten a response remotely similar to Palin's , she 'd have interrupted with great annoyance and said , "" Sit down , Sarah ."
pcc_eng_01_009.1592_x0131792_11:37-38,remotely_similar,similar,(+)_remotely_similar,remotely,them output something whose mechanics are even remotely similar ?,"some people think it 's an issue of having a clearer language around game design - how would you explain a game to a 3rd party , and have them output something whose mechanics are even remotely similar ?"
pcc_eng_23_032.4956_x0508574_3:8-9,remotely_similar,similar,(+)_remotely_similar,remotely,"oberf is where i first encountered anything remotely similar to my memory , and i","OBERF is where I first encountered anything remotely similar to my memory , and I 'd like to thank you for that by sharing this video here ."
pcc_eng_07_071.5171_x1139766_067:33-34,remotely_similar,similar,(+)_remotely_similar,remotely,the only one to die in a remotely similar manner was the not technically ranger,"This means that all powers may still work in theory , just with a real risk of killing the host ( I 'm aware that the only one to die in a remotely similar manner was the not technically ranger Niella but the point stands ) ."
pcc_eng_09_091.4409_x1463318_26:11-12,remotely_similar,similar,(+)_remotely_similar,remotely,"to see a game with even a remotely similar scope ; yeah , the towns","I 've yet to see a game with even a remotely similar scope ; yeah , the towns were repetitive after a while , and those dungeons were just incredible SOBs , but man , what an enormous , incredible game all the same ."
pcc_eng_20_099.7803_x1596079_05:22-23,remotely_similar,similar,(+)_remotely_similar,remotely,and how it might lead to something remotely similar to a godly - human figure,"In our first blog post , we had the chance to write about transhumanism and how it might lead to something remotely similar to a Godly - human figure ."
pcc_eng_04_041.4375_x0653615_07:23-24,remotely_similar,similar,(+)_remotely_similar,remotely,truly one of a kind and anything remotely similar is rarely available in our market,"With a six stall barn , numerous other outbuildings and amenities , this property is truly one of a kind and anything remotely similar is rarely available in our market ."
nyt_eng_19940716_0055_7:10-11,remotely_similar,similar,(+)_remotely_similar,remotely,find a pope who did something even remotely similar one has to look back at,yet to find a Pope who did something even remotely similar one has to look back at least two centuries .
pcc_eng_03_034.9673_x0550213_126:27-28,remotely_similar,similar,(+)_remotely_similar,remotely,killers with every other animal with a remotely similar bloodline .,"22 pits killed someone last year , out of 3.5 million - plus animals , but you conflate the killers with every other animal with a remotely similar bloodline ."
pcc_eng_20_018.3907_x0280953_6:21-22,remotely_similar,similar,(+)_remotely_similar,remotely,"... since i didnt find anything even remotely similar , i cut them out of","The white details on the dress / blouse were so hard to make ... since I didnt find anything even remotely similar , I cut them out of felt and glued them on !"
pcc_eng_18_015.1703_x0229665_26:17-18,remotely_similar,similar,(+)_remotely_similar,remotely,"set and have found only a few remotely similar light curves , but kic 8462852","The team have looked through the entire Kepler data set and have found only a few remotely similar light curves , but KIC 8462852 stands out even among these as particularly strange ."
pcc_eng_01_101.6070_x1626054_079:13-14,remotely_similar,similar,(+)_remotely_similar,remotely,"of 8 years searching for something even remotely similar , just a simple vintage baby","I spent the better part of 8 years searching for something even remotely similar , just a simple vintage baby blue shirtdress ."
pcc_eng_25_073.3893_x1172514_24:6-7,remotely_similar,similar,(+)_remotely_similar,remotely,the two things are as remotely similar as day and night !,The two things are as remotely similar as day and night !
pcc_eng_01_010.9647_x0161006_5:19-20,remotely_similar,similar,(+)_remotely_similar,remotely,"than a liberal democrat had said anything remotely similar to what the senator said ,","A spokesperson for Senator Reid told reporters that if anyone other than a liberal Democrat had said anything remotely similar to what the Senator said , "" they would have been pilloried , "" and that "" Senator Reid is deeply honored to be a leader of a political party that reflects all the character flaws of the larger population , with rank hypocrisy being particularly strongly represented . """
pcc_eng_29_105.6450_x1690991_6:38-39,remotely_similar,similar,(+)_remotely_similar,remotely,been awhile since i 've seen anything remotely similar happen when making or receiving a,"An incoming call would often mess up a digital clock on my desk while I was in college , but that was a long time ago , and it has been awhile since I 've seen anything remotely similar happen when making or receiving a phone call ."
pcc_eng_09_093.3673_x1494328_16:09-10,remotely_similar,similar,(+)_remotely_similar,remotely,the garage only one other sign is remotely similar .,In the garage only one other sign is remotely similar .
pcc_eng_20_008.2365_x0116664_71:3-4,remotely_similar,similar,(+)_remotely_similar,remotely,the only remotely similar experience i had was chicken pox,"The only remotely similar experience I had was chicken pox - I 'm old enough to remember pox parties , where everyone had to go hang out with the kid who got it , because there was n't a vaccine and it was best to get done with the damn disease as soon as possible ."
pcc_eng_13_091.8281_x1468087_005:6-7,remotely_similar,similar,(+)_remotely_similar,remotely,"but the last time something remotely similar had happened was more than 1,000","But the last time something remotely similar had happened was more than 1,000 years ago and , even in a country that prides itself on its shared cultural memory of the distant past , that event had been largely forgotten ."
pcc_eng_19_063.4834_x1008822_09:12-13,remotely_similar,similar,(+)_remotely_similar,remotely,democracy with iranian characteristics ; imagine something remotely similar happening in the neo-medieval house of,"Yes , this is democracy with Iranian characteristics ; imagine something remotely similar happening in the neo-medieval House of Saud or the Persian Gulf petro-monarchies ."
pcc_eng_15_007.3310_x0102217_17:18-19,remotely_similar,similar,(+)_remotely_similar,remotely,i 've been searching for something even remotely similar to the blue lagoon .,"Ever since the first time I went to Iceland , I 've been searching for something even remotely similar to the Blue Lagoon ."
pcc_eng_01_078.1974_x1248217_05:16-17,remotely_similar,similar,(+)_remotely_similar,remotely,time finding another song that sounds even remotely similar to this one from another artist,"But , one would have a terribly hard time finding another song that sounds even remotely similar to this one from another artist ."
pcc_eng_29_091.2775_x1458164_4:33-34,remotely_similar,similar,(+)_remotely_similar,remotely,or getting butthurt over everything / one remotely similar to your own work .,"On the other side of this idea however you have the fans who spread your work like the crusades , by destroying , demeaning , or getting butthurt over everything / one remotely similar to your own work ."
pcc_eng_19_030.4982_x0476220_09:10-11,remotely_similar,similar,(+)_remotely_similar,remotely,"think , is an arranged marriage even remotely similar to online dating ?","You might think , is an arranged marriage even remotely similar to online dating ?"
pcc_eng_11_007.1551_x0099633_13:24-25,remotely_similar,similar,(+)_remotely_similar,remotely,"latins , one cannot find anything even remotely similar .","When one examines the histories of the Hebrews , the Egyptians , the Greeks , the Latins , one cannot find anything even remotely similar ."
pcc_eng_00_094.9201_x1518799_55:14-15,remotely_similar,similar,(+)_remotely_similar,remotely,is that in any shape or form remotely similar to what is presently presented in,"One thing that is factually correct is that in any shape or form remotely similar to what is presently presented in the House or Senate , the final legislation will lead to more dollars spent for healthcare in the U.S. from all sources and no improvement whatsoever in quality or access as a result ; in the end , a rather dismal tradeoff for such an expensive proposition ."
pcc_eng_05_031.9403_x0501308_045:12-13,remotely_similar,similar,(+)_remotely_similar,remotely,if dallas finds themselves in a position remotely similar to this year near the deadline,"I would imagine that if Dallas finds themselves in a position remotely similar to this year near the deadline in 2014 that they will deal Marion , who has a $ 9 million expiring contract that contenders will be fighting over ."
pcc_eng_13_079.8812_x1274968_41:15-16,remotely_similar,similar,(+)_remotely_similar,remotely,regulations and enforcement programs that are even remotely similar to those in the united states,To date Mexico has failed to institute regulations and enforcement programs that are even remotely similar to those in the United States .
pcc_eng_05_071.6600_x1143473_56:21-22,remotely_similar,similar,(+)_remotely_similar,remotely,"trump administration highly unlikely to do anything remotely similar , there is good reason to","But as this remarkable moment has come to a close , with the Trump administration highly unlikely to do anything remotely similar , there is good reason to be troubled by the randomness of the decisions and profoundly saddened for all the deserving inmates left behind , the thousands and thousands whose hopes were raised so high and now have been dashed ."
pcc_eng_06_025.7118_x0399894_23:09-10,remotely_similar,similar,(+)_remotely_similar,remotely,is being on holiday and training journalists remotely similar ?,How is being on holiday and training journalists remotely similar ?
pcc_eng_02_086.6334_x1384458_16:15-16,remotely_similar,similar,(+)_remotely_similar,remotely,' diets that work ' or anything remotely similar to be met with thousands upon,You only need to search online for ' diets that work ' or anything remotely similar to be met with thousands upon thousands of search results .
pcc_eng_04_071.4155_x1137201_056:16-17,remotely_similar,similar,(+)_remotely_similar,remotely,"we could who was doing anything even remotely similar , "" bryant says .",""" We literally talked to any and everybody we could who was doing anything even remotely similar , "" Bryant says ."
pcc_eng_13_008.3112_x0118046_32:7-8-9,remotely_similar,similar,n't_remotely_similar,remotely,the way we eat today is n't remotely similar to the way our ancestors did,The way we eat today is n't remotely similar to the way our ancestors did .
pcc_eng_08_072.3153_x1154676_187:4-5-6,remotely_similar,similar,n't_remotely_similar,remotely,"my pace is n't remotely similar to what it usually is ,","My pace is n't remotely similar to what it usually is , but it 's hard to judge ; I think I 've passed the border and entered New Jersey for over an hour when I finally reach the well - marked border -- as it should be !"
pcc_eng_22_082.1540_x1311776_20:19-21-22,remotely_similar,similar,n't_remotely_similar,remotely,", because the job was n't even remotely similar to anything i 'd done in","None of that mattered when I started working in the city , however , because the job was n't even remotely similar to anything I 'd done in the business ."
pcc_eng_04_078.7667_x1256207_60:13-27-28,remotely_similar,similar,none_remotely_similar,remotely,"is nonetheless concerned that none of the goods for which the opponents had registered their earlier CTMs are remotely similar to "" live animals","Being only a fictional animal herself , she is nonetheless concerned that none of the goods for which the opponents had registered their earlier CTMs are remotely similar to "" live animals "" for which , in her humble opinion , registration for live animals should be allowed -- though not for animals that are both pink and English ."
pcc_eng_01_040.0998_x0631755_49:3-4-5,remotely_similar,similar,not_remotely_similar,remotely,she 's not remotely similar in character to the her .,She 's not remotely similar in character to the her .
pcc_eng_15_001.7287_x0011657_148:12-14-15,remotely_similar,similar,not_remotely_similar,remotely,", so baby humans are not "" remotely similar to human beings "" ? ""","And you say , "" Um , so baby humans are not "" remotely similar to human beings "" ? """
pcc_eng_20_080.0498_x1277185_64:3-4-5,remotely_similar,similar,not_remotely_similar,remotely,it 's not remotely similar to brady anderson hitting 50 (,It 's not remotely similar to Brady Anderson hitting 50 ( at age 32 ) but only cracking 20 two other times ( 24 and 21 ) .
pcc_eng_25_003.2120_x0036074_37:16-17-18,remotely_similar,similar,not_remotely_similar,remotely,"besides satya and company , though not remotely similar to rakta charitra , flash across","Glimpses of films like Sarkar and Sarkar Raj , besides Satya and Company , though not remotely similar to Rakta Charitra , flash across your mind ."
pcc_eng_10_042.4060_x0669960_57:7-8-9,remotely_similar,similar,not_remotely_similar,remotely,the four themselves were given designs not remotely similar to those in their own show,"The Four themselves were given designs not remotely similar to those in their own show , and all but Johnny were recast ."
pcc_eng_24_100.3273_x1606937_18:11-13-14,remotely_similar,similar,not_remotely_similar,remotely,"cruise "" but it is not even remotely similar to big time cruises .","It is also called "" cruise "" but it is not even remotely similar to big time cruises ."
pcc_eng_09_085.8391_x1372556_39:6-7-8,remotely_similar,similar,not_remotely_similar,remotely,"the circumstances of 2008 were not remotely similar to those of 1930 , most","The circumstances of 2008 were not remotely similar to those of 1930 , most notably because back then America was a massive global creditor and exporter , which got"
pcc_eng_20_089.3797_x1427836_34:09-10-11,remotely_similar,similar,not_remotely_similar,remotely,", i should note , is not remotely similar to those glib accusations one hears","Her analysis , I should note , is not remotely similar to those glib accusations one hears today that all erotic relationships , especially between men and women inside marriage , are inherently violent and exploitative ."
pcc_eng_19_070.0202_x1114669_08:24-25-26,remotely_similar,similar,not_remotely_similar,remotely,india ( since their languages are not remotely similar to hindi ) .,"This decision was not met with gladly by non-Hindi speaking areas of India , such as South India ( since their languages are not remotely similar to Hindi ) ."
nyt_eng_19990924_0222_26:5-6-7,remotely_similar,similar,not_remotely_similar,remotely,Kentucky 's offense is not remotely similar to Tennessee 's .,Kentucky 's offense is not remotely similar to Tennessee 's .
pcc_eng_19_017.5558_x0267068_05:20-21-22,remotely_similar,similar,not_remotely_similar,remotely,parts of the uk - are not remotely similar to the conditions faced by gay,The conditions faced by contemporary Evangelical Christians - even in the most secular parts of the UK - are not remotely similar to the conditions faced by gay and transgender people .
