hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_02_040.7563_x0643220_36:14-15,remotely_plausible,remotely,plausible,(+)_remotely_plausible,handful of individuals who represent at least remotely plausible alternatives to the rule of vladimir,Navalny is one of just a handful of individuals who represent at least remotely plausible alternatives to the rule of Vladimir Putin .
pcc_eng_10_031.6528_x0495648_25:14-15,remotely_plausible,remotely,plausible,(+)_remotely_plausible,"will say this , but is it remotely plausible ?","Chris may be right that they will say this , but is it remotely plausible ?"
nyt_eng_20041005_0112_22:23-24,remotely_plausible,remotely,plausible,(+)_remotely_plausible,by visiting a bunch of wineries seem remotely plausible .,only in the United States does the idea of celebrating the waning days of bachelorhood by visiting a bunch of wineries seem remotely plausible .
pcc_eng_12_046.2708_x0731891_23:4-5,remotely_plausible,remotely,plausible,(+)_remotely_plausible,there is no remotely plausible story that would give a number,There is no remotely plausible story that would give a number even half this large .
pcc_eng_16_108.3019_x1736116_29:09-10,remotely_plausible,remotely,plausible,(+)_remotely_plausible,scenario he comes up with will be remotely plausible and dutifully reported by his media,Whatever scenario he comes up with will be remotely plausible and dutifully reported by his media sycophants .
pcc_eng_29_063.7681_x1014126_20:5-6,remotely_plausible,remotely,plausible,(+)_remotely_plausible,"little of it seems remotely plausible , but sandler makes it work","Little of it seems remotely plausible , but Sandler makes it work on the strength of his lovable doofus charm ."
pcc_eng_04_018.9518_x0289888_229:29-30,remotely_plausible,remotely,plausible,(+)_remotely_plausible,so the group readily accepts the first remotely plausible option .,"Sometimes people 's desire to be considered team players overrides their willingness to engage in critical thinking and thoughtful analysis , so the group readily accepts the first remotely plausible option ."
pcc_eng_10_037.9535_x0597732_45:20-21,remotely_plausible,remotely,plausible,(+)_remotely_plausible,women who play more instruments than seems remotely plausible !,"Next week , we 'll be wrapping up this series with -- women who play more instruments than seems remotely plausible !"
pcc_eng_01_093.1885_x1490608_056:16-17,remotely_plausible,remotely,plausible,(+)_remotely_plausible,faster than ours could fall under any remotely plausible carbon-reduction scheme .,Their populations and per-capita emissions are rising far faster than ours could fall under any remotely plausible carbon-reduction scheme .
pcc_eng_01_049.9213_x0790569_56:41-42,remotely_plausible,remotely,plausible,(+)_remotely_plausible,", and tobacco controllers have produced no remotely plausible reason to believe it would .","But the first line of response in cases like the flavor ban or the denicotinization of cigarettes should always be , "" It is difficult to believe this would accomplish the stated goal , and tobacco controllers have produced no remotely plausible reason to believe it would ."
pcc_eng_14_060.0281_x0954088_53:6-7,remotely_plausible,remotely,plausible,(+)_remotely_plausible,""" as for the only remotely plausible solution , obama dare not speak",""" As for the only remotely plausible solution , Obama dare not speak its name ."
pcc_eng_21_050.8044_x0805222_31:09-10,remotely_plausible,remotely,plausible,(+)_remotely_plausible,others will tell themselves anything that is remotely plausible in order to not be burdened,The others will tell themselves anything that is remotely plausible in order to not be burdened with knowing they are being lied to .
pcc_eng_29_048.3466_x0764599_28:13-14,remotely_plausible,remotely,plausible,(+)_remotely_plausible,they figured out that to sound even remotely plausible and still make me wet my,"To the author 's credit they figured out that to sound even remotely plausible and still make me wet my Underoos over the advanced technology featured in the book , one had to open with a year further out than 2000 A.D ."
pcc_eng_11_016.2144_x0246189_050:50-51,remotely_plausible,remotely,plausible,(+)_remotely_plausible,their own interests and preferable to any remotely plausible alternative .,"However much they might grumble , the baby - boomer neocons believed , other nations actually yearned for the United States to lead and , indeed , to sustain its position as sole superpower , seeing American dominance as both compatible with their own interests and preferable to any remotely plausible alternative ."
pcc_eng_16_025.3532_x0394188_177:16-17,remotely_plausible,remotely,plausible,(+)_remotely_plausible,"whatever it takes to make this couple remotely plausible , let alone palatable , neither","No , it 's "" ugh "" because whatever it takes to make this couple remotely plausible , let alone palatable , neither the stars , nor screenwriter Alex Gottlieb , nor director Frank Tashlin have it ."
