hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_18_041.8309_x0660669_95:17-18,that_uncommon,uncommon,(+)_that_uncommon,that,", and i dont think i am that uncommon . ""","I myself love everything from platform games to MMORPGs , and I dont think I am that uncommon . """
pcc_eng_10_047.9395_x0759352_068:5-6-7,that_uncommon,uncommon,n't_that_uncommon,that,"gradually , it was n't that uncommon to have an 8 foot block","Gradually , it was n't that uncommon to have an 8 foot block of foam barricade you into the washroom , or returning to your desk to find everything you own glued in place ."
pcc_eng_24_027.4650_x0427885_19:6-8-9,that_uncommon,uncommon,n't_that_uncommon,that,"in truth , it is n't all that uncommon for some unscrupulous residence homeowners to","In truth , it is n't all that uncommon for some unscrupulous residence homeowners to only lease to these with below - average credit or a criminal history , and even former criminals do not need to dwell surrounded by them ."
pcc_eng_03_086.2803_x1381027_03:20-21-22,that_uncommon,uncommon,n't_that_uncommon,that,"bully , but unfortunately that was n't that uncommon . ""","Affleck said , "" I knew he was sleazy and kind of a bully , but unfortunately that was n't that uncommon . """
pcc_eng_20_001.7986_x0012709_05:16-17-18,that_uncommon,uncommon,n't_that_uncommon,that,"there , orders of protection are n't that uncommon in the sports world .","Now , unfortunately , with the insane people out there , orders of protection are n't that uncommon in the sports world ."
pcc_eng_29_001.4203_x0006786_017:6-7-8,that_uncommon,uncommon,n't_that_uncommon,that,"and yet , it is n't that uncommon for us to meet with business","And yet , it is n't that uncommon for us to meet with business owners who feel very ..."
pcc_eng_15_045.5181_x0719891_23:07-09-10,that_uncommon,uncommon,n't_that_uncommon,that,"'s awkwardness when defending is n't all that uncommon , although the bigger concern was","Coutinho 's awkwardness when defending is n't all that uncommon , although the bigger concern was maybe that , despite scoring the opener , he had n't really done anything to worry or pin back Zabaleta ."
pcc_eng_29_016.3793_x0248241_31:6-7-8,that_uncommon,uncommon,n't_that_uncommon,that,"actually , male calicos are n't that uncommon .","Actually , male calicos are n't that uncommon ."
pcc_eng_09_001.6019_x0009714_07:53-54-55,that_uncommon,uncommon,n't_that_uncommon,that,track ... this is really is n't that uncommon in this happens pretty frequently ...,Terry will be hearing was the Global recorded previously to the inauguration ... reports are saying and this is confirmed by the U S Marine Corps and the ... will to ... live ... so she was either sitting or singing along with the word local track ... this is really is n't that uncommon in this happens pretty frequently ... whatever it is indeed in the West know all these ideas of ... authenticity and we expect the performance ... easy easy ... path for us to expect from a live performance to the end of the boys that what we heard that it 's a stunning it 's it 's it 's mind blowing ...
pcc_eng_11_018.9725_x0290580_04:13-15-16,that_uncommon,uncommon,n't_that_uncommon,that,miva merchant 5 modules are n't really that uncommon .,Even 5 year old licenses of our Miva Merchant 5 modules are n't really that uncommon .
