hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_04_004.4194_x0055434_17:23-24,that_bad,bad,(+)_that_bad,that,and was wondering if it was really that bad .,I started reading that their was a lot of drama about one of the charaters and was wondering if it was really that bad .
pcc_eng_07_037.9961_x0598262_06:5-6,that_bad,bad,(+)_that_bad,that,but is budgeting really that bad ?,But is budgeting really that bad ?
pcc_eng_12_054.8527_x0870663_17:5-6,that_bad,bad,(+)_that_bad,that,"yes , it 's that bad .","Yes , it 's THAT bad ."
pcc_eng_11_080.9271_x1293722_05:3-4,that_bad,bad,(+)_that_bad,that,is it that bad when a lot of people like,"Is it that bad when a lot of people like electronic music ? """
pcc_eng_14_041.9095_x0660994_15:6-7,that_bad,bad,(+)_that_bad,that,but is it really all that bad if he used material nonpublic information,But is it really all that bad if he used material nonpublic information ?
pcc_eng_13_069.6037_x1108948_27:4-5,that_bad,bad,(+)_that_bad,that,the conference is that bad .,The conference is that bad .
pcc_eng_18_067.4576_x1076260_0906:7-8,that_bad,bad,(+)_that_bad,that,"but if you had to go that bad , you could have told me","But if you had to go that bad , you could have told me ."
pcc_eng_26_071.7682_x1143873_13:8-9,that_bad,bad,(+)_that_bad,that,"yea , it was said to be that bad .","Yea , it was said to be that bad ."
pcc_eng_test_2.08372_x29709_007:25-26,that_bad,bad,(+)_that_bad,that,"he is lord northbad , he 's that bad .","I said in the book , which went to press in April , if he loses Scotland he is Lord Northbad , he 's that bad ."
pcc_eng_15_035.8614_x0563717_28:3-4,that_bad,bad,(+)_that_bad,that,"we are that bad , that we are going rely","We are that bad , that we are going rely on Thornwell heavily next season , and most likely the two incoming freshmen ."
pcc_eng_22_003.4012_x0038963_17:3-4,that_bad,bad,(+)_that_bad,that,i was that bad at it .,I was that bad at it .
nyt_eng_20000901_0392_49:79-81-82,that_bad,bad,n't_that_bad,that,degrees and the bugs are n't even that bad !,"the reality : Blow a grand on lumber , spend a month sweating , swearing and hammering nails , hold one party to celebrate , then turn your masterpiece over to the rats , ` coons , possums and toads that will take up residence beneath it while you beg and cajole your family to pleasepleaseplease let 's eat outside just this one time tonight _ I swear , it 's only 95 degrees and the bugs are n't even that bad !"
pcc_eng_15_002.5356_x0024542_83:17-19-20,that_bad,bad,n't_that_bad,that,"end , but it wo n't be that bad , because you had such an",""" Some of you will have your heart broken at the end , but it wo n't be that bad , because you had such an incredible process getting there . """
pcc_eng_18_009.8874_x0143807_48:3-5-6,that_bad,bad,n't_that_bad,that,it ca n't be that bad if i 'm still a healthy,"It ca n't be that bad if I 'm still a healthy BMI , right ?"
pcc_eng_08_049.1717_x0779757_03:17-18-19,that_bad,bad,n't_that_bad,that,"was being dramatic , it was n't that bad ... ""","Then I found myself thinking "" nah , surely I was being dramatic , it was n't that bad ... """
pcc_eng_13_046.8433_x0741173_17:11-13-14,that_bad,bad,n't_that_bad,that,"though , so it wo n't be that bad .","It 's only 2 games though , so it wo n't be that bad ."
