hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_22_047.1070_x0745117_28:5-6,exactly_zero,zero,(+)_exactly_zero,exactly,the center-left coalition ran exactly zero .,The center-left coalition ran exactly zero .
pcc_eng_23_007.3229_x0102230_067:09-10,exactly_zero,zero,(+)_exactly_zero,exactly,"the transaction , the whole system gains exactly zero .","In the transaction , the whole system gains exactly zero ."
pcc_eng_28_043.3486_x0685198_21:7-8,exactly_zero,zero,(+)_exactly_zero,exactly,"this year , congress is batting exactly zero when it comes to appropriations legislation","This year , Congress is batting exactly zero when it comes to appropriations legislation , creating uncertainty and delays in government agencies trying to figure out exactly what can be spent and when ."
pcc_eng_25_012.7056_x0189318_15:22-23,exactly_zero,zero,(+)_exactly_zero,exactly,hawking temperature of such a solution is exactly zero .,"Nevertheless , it should be emphasized that after the exact limit is taken the Hawking temperature of such a solution is exactly zero ."
pcc_eng_25_007.5228_x0105874_03:10-11,exactly_zero,zero,(+)_exactly_zero,exactly,"dodger with 600 career home runs hit exactly zero as a dodger , yet his","The former Dodger with 600 career home runs hit exactly zero as a Dodger , yet his presence left the yard ."
pcc_eng_12_105.5826_x1690464_17:17-18,exactly_zero,zero,(+)_exactly_zero,exactly,solution to the computer security problems are exactly zero .,""" The odds on anyone ... finding a magic solution to the computer security problems are exactly zero ."
pcc_eng_22_052.2937_x0828675_11:17-18,exactly_zero,zero,(+)_exactly_zero,exactly,", abbott 's crack squad turned up exactly zero cases of impersonating an eligible voter","But after spending $ 1.4 million investigating voter fraud , Abbott 's crack squad turned up exactly zero cases of impersonating an eligible voter at a polling place , which is what supporters say Voter ID laws would prevent ."
pcc_eng_27_016.9482_x0258089_42:23-24,exactly_zero,zero,(+)_exactly_zero,exactly,any vision to her task and made exactly zero sense when trying to defend it,"Merline clearly needs to babble her way through designing because she completely failed to bring any vision to her task and made exactly zero sense when trying to defend it , the team , and herself ."
pcc_eng_29_013.0229_x0194208_06:15-16,exactly_zero,zero,(+)_exactly_zero,exactly,", in my opinion , there is exactly zero possibility of discerning the truth of","Would it surprise you to know that , in my opinion , there is exactly zero possibility of discerning the truth of this date / event ?"
pcc_eng_04_090.4734_x1445438_19:37-38,exactly_zero,zero,(+)_exactly_zero,exactly,""" and "" christopher newsome "" render exactly zero references to their names in any","To this day , however , searches of the massive news archives of CNN , The Washington Post and The New York Times for the names "" Channon Christian "" and "" Christopher Newsome "" render exactly zero references to their names in any news story -- that 's nil , naught , zip and zilch ."
pcc_eng_17_061.6002_x0978844_66:8-9,exactly_zero,zero,(+)_exactly_zero,exactly,in all that time there have been exactly zero cases of toothpaste overdose reported in,In all that time there have been exactly zero cases of toothpaste overdose reported in the dental literature .
pcc_eng_21_070.0075_x1115134_22:09-10,exactly_zero,zero,(+)_exactly_zero,exactly,that high- level posting williamson has had exactly zero experience in military affairs .,Before that high- level posting Williamson has had exactly zero experience in military affairs .
pcc_eng_10_026.3881_x0410251_12:15-16,exactly_zero,zero,(+)_exactly_zero,exactly,"noted , "" president trump has filed exactly zero lawsuits against any of his accusers",""" Needless to say , "" Tapper noted , "" President Trump has filed exactly zero lawsuits against any of his accusers . """
pcc_eng_00_072.8146_x1161004_286:17-18,exactly_zero,zero,(+)_exactly_zero,exactly,that consists of any robotics whatsoever is exactly zero .,"In fact , the percentage of Schuyler 's body that consists of any robotics whatsoever is exactly zero ."
pcc_eng_26_048.5384_x0768691_323:1-2,exactly_zero,zero,(+)_exactly_zero,exactly,exactly zero .,Exactly zero .
pcc_eng_17_060.0724_x0954233_41:09-10,exactly_zero,zero,(+)_exactly_zero,exactly,"'s strong , stubborn , and takes exactly zero crap from anyone .","She 's strong , stubborn , and takes exactly zero crap from anyone ."
pcc_eng_17_009.1403_x0131736_47:51-52,exactly_zero,zero,(+)_exactly_zero,exactly,is a threat to your freedom is exactly zero .,"With the age of conquest and colonization gone for three - quarters of a century , and with numbers suggesting that North Korea might need more than its entire population in order to occupy the United States , the chance that North Korea is a threat to your freedom is exactly zero ."
pcc_eng_25_039.5486_x0623967_077:10-11,exactly_zero,zero,(+)_exactly_zero,exactly,companies ' price tag for it is exactly zero .,Yet the companies ' price tag for it is exactly zero .
pcc_eng_21_051.0640_x0809405_07:35-36,exactly_zero,zero,(+)_exactly_zero,exactly,"0 amplitude , the output should be exactly zero -- hence , noise gating .","If this slope > 1.0 , the amplitude will drop off more quickly the softer the control signal gets ; when the control signal is close to 0 amplitude , the output should be exactly zero -- hence , noise gating ."
pcc_eng_21_056.6121_x0899096_25:7-8,exactly_zero,zero,(+)_exactly_zero,exactly,the chances of that happening are exactly zero .,The chances of that happening are exactly zero .
pcc_eng_10_018.0566_x0275567_061:6-7,exactly_zero,zero,(+)_exactly_zero,exactly,since then there have been exactly zero lawsuits over the issue ; no,Since then there have been exactly zero lawsuits over the issue ; no religious institution has been asked to abandon it 's beliefs or practices and the sky has not fallen .
pcc_eng_20_018.9217_x0289560_05:3-4,exactly_zero,zero,(+)_exactly_zero,exactly,"so with exactly zero reasons to celebrate , let 's","So with exactly zero reasons to celebrate , let 's all get together for a ridiculous , fun , boozy shin-dig to cleanse the palette "" ."
pcc_eng_09_085.3819_x1365190_04:24-25,exactly_zero,zero,(+)_exactly_zero,exactly,patronizing bosses -- a word that pays exactly zero tribute to their intense commitment and,"And yet , the publication chose to describe them using a favorite word of catcallers and patronizing bosses -- a word that pays exactly zero tribute to their intense commitment and athleticism ."
pcc_eng_07_029.8741_x0466949_28:4-5,exactly_zero,zero,(+)_exactly_zero,exactly,i had read exactly zero ann patchett until i started hearing,"I had read exactly zero Ann Patchett until I started hearing about her new story collection , which prompted me to read more about her and land on this book ."
pcc_eng_06_040.1286_x0632784_05:09-10,exactly_zero,zero,(+)_exactly_zero,exactly,roundup because it seemed like there were exactly zero discussions happening anywhere on the social,In roundup because it seemed like there were exactly zero discussions happening anywhere on the social media site .
pcc_eng_06_039.0561_x0615538_040:12-13,exactly_zero,zero,(+)_exactly_zero,exactly,"the total energy of the universe is exactly zero . ""","The answer is that the total energy of the universe is exactly zero . """
