8	neg-mirror-R	too_late
4	neg-mirror-R	as_good
4	neg-mirror-R	more_toxic
3	neg-mirror-R	as_bad
3	neg-mirror-R	immediately_available
3	neg-mirror-R	as_popular
3	neg-mirror-R	more_effective
3	neg-mirror-L	particularly_exciting
2	neg-mirror-R	more_aware
2	neg-mirror-R	too_careful
2	neg-mirror-R	so_vulnerable
2	neg-mirror-R	more_important
2	neg-mirror-R	more_different
2	neg-mirror-R	more_sinister
1	neg-mirror-R	as_severe
1	neg-mirror-R	as_sweeping
1	neg-mirror-R	as_responsive
1	neg-mirror-R	especially_tired
1	neg-mirror-R	as_consistent
1	neg-mirror-L	as_important
1	neg-mirror-R	more_absurd
1	neg-mirror-R	any_different
1	neg-mirror-R	any_better
1	neg-mirror-L	even_unusual
1	neg-mirror-R	less_impressive
1	neg-mirror-R	fundamentally_unfair
1	neg-mirror-R	half_full
1	neg-mirror-R	less_astonishing
1	neg-mirror-R	less_bright
1	neg-mirror-R	less_dangerous
1	neg-mirror-R	more_amusing
1	neg-mirror-R	less_nervous
1	neg-mirror-R	less_ominous
1	neg-mirror-R	longer_applicable
1	neg-mirror-R	longer_fit
1	neg-mirror-R	longer_viable
1	neg-mirror-R	more_potent
1	neg-mirror-R	more_relevant
1	neg-mirror-R	more_apparent
1	neg-mirror-R	more_appropriate
1	neg-mirror-R	more_clear
1	neg-mirror-L	more_complicated
1	neg-mirror-R	more_difficult
1	neg-mirror-R	more_essential
1	neg-mirror-R	more_glaring
1	neg-mirror-R	more_honest
1	neg-mirror-R	more_improbable
1	neg-mirror-R	more_indicative
1	neg-mirror-L	more_intractable
1	neg-mirror-R	more_likely
1	neg-mirror-L	more_memorable
1	neg-mirror-R	more_narrow
1	neg-mirror-L	more_notorious
1	neg-mirror-R	more_optimistic
1	neg-mirror-R	more_painful
1	neg-mirror-L	more_secret
1	neg-mirror-R	always_willing
1	neg-mirror-R	more_prepared
1	neg-mirror-L	more_pressing
1	neg-mirror-L	fundamentally_wrong
1	neg-mirror-R	technically_possible
1	neg-mirror-R	all_right
1	neg-mirror-R	remotely_enough
1	neg-mirror-R	remotely_easy
1	neg-mirror-R	so_broad
1	neg-mirror-R	politically_motivated
1	neg-mirror-R	really_close
1	neg-mirror-R	really_scared
1	neg-mirror-L	really_strange
1	neg-mirror-R	really_sure
1	neg-mirror-L	particularly_remarkable
1	neg-mirror-R	quite_believable
1	neg-mirror-R	seriously_sick
1	neg-mirror-L	more_serious
1	neg-mirror-R	overly_impressive
1	neg-mirror-R	more_spiritual
1	neg-mirror-L	more_special
1	neg-mirror-R	so_big
1	neg-mirror-R	quite_sure
1	neg-mirror-L	more_dramatic
1	neg-mirror-R	more_dramatic
1	neg-mirror-L	more_important
1	neg-mirror-L	as_bad
1	neg-mirror-R	so_sick
1	neg-mirror-R	so_fascinating
1	neg-mirror-R	so_foolish
1	neg-mirror-L	very_serious
1	neg-mirror-R	so_happy
1	neg-mirror-R	more_secretive
1	neg-mirror-R	so_willing
1	neg-mirror-L	substantially_new
1	neg-mirror-R	terminally_ill
1	neg-mirror-R	that_black
1	neg-mirror-R	that_close
1	neg-mirror-R	that_low
1	neg-mirror-L	too_big
1	neg-mirror-R	too_busy
1	neg-mirror-R	too_early
1	neg-mirror-L	too_happy
1	neg-mirror-R	too_high
1	neg-mirror-R	too_hot
1	neg-mirror-L	too_persistent
1	neg-mirror-R	too_severe
1	neg-mirror-L	ultimately_serious
1	neg-mirror-L	very_close
1	neg-mirror-L	very_little
1	neg-mirror-R	more_precious
