8	never	too_late
4	no	more_toxic
3	nothing	particularly_exciting
3	been	as_good
3	was	immediately_available
3	no	more_effective
2	no	more_sinister
2	be	so_vulnerable
2	be	more_different
2	never	as_bad
2	been	more_important
2	be	too_careful
2	never	as_popular
1	no	longer_applicable
1	never	any_different
1	been	as_consistent
1	none	as_important
1	been	as_responsive
1	were	as_severe
1	are	as_sweeping
1	not	especially_tired
1	or	even_unusual
1	be	more_absurd
1	`	fundamentally_unfair
1	barely	half_full
1	scarcely	less_astonishing
1	no	less_bright
1	nothing	more_secret
1	no	less_dangerous
1	no	less_impressive
1	no	longer_viable
1	nothing	fundamentally_wrong
1	scarcely	less_nervous
1	no	less_ominous
1	no	longer_fit
1	hardly	any_better
1	,	always_willing
1	is	more_amusing
1	been	more_relevant
1	no	more_appropriate
1	be	more_clear
1	nothing	more_complicated
1	is	more_difficult
1	is	more_essential
1	is	more_glaring
1	no	more_honest
1	no	more_improbable
1	is	more_indicative
1	never	more_apparent
1	none	more_intractable
1	none	more_memorable
1	been	more_narrow
1	none	more_notorious
1	no	more_optimistic
1	was	more_painful
1	hardly	more_potent
1	nothing	more_serious
1	never	more_prepared
1	schedule	more_pressing
1	no	more_likely
1	be	all_right
1	never	that_black
1	been	so_happy
1	been	politically_motivated
1	was	really_scared
1	nothing	really_strange
1	's	really_sure
1	nothing	particularly_remarkable
1	never	quite_believable
1	never	remotely_enough
1	got	seriously_sick
1	been	overly_impressive
1	no	more_spiritual
1	nothing	more_special
1	been	so_big
1	is	quite_sure
1	was	more_aware
1	is	more_aware
1	nothing	more_dramatic
1	been	more_dramatic
1	none	more_important
1	be	as_popular
1	quite	as_good
1	be	as_bad
1	nothing	as_bad
1	been	really_close
1	been	so_broad
1	no	more_secretive
1	is	remotely_easy
1	been	so_willing
1	nothing	substantially_new
1	is	technically_possible
1	are	terminally_ill
1	be	that_close
1	been	that_low
1	nothing	too_big
1	never	too_busy
1	never	too_early
1	none	too_happy
1	been	too_high
1	never	too_hot
1	nothing	too_persistent
1	nothing	too_severe
1	was	ultimately_serious
1	none	very_close
1	or	very_little
1	nothing	very_serious
1	be	so_foolish
1	seemed	so_fascinating
1	been	so_sick
1	is	more_precious
