hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_00_088.8522_x1420368_031:20-21,inherently_flawed,inherently,flawed,(+)_inherently_flawed,by u.s. and other allied companies is inherently flawed .,The combination of drastic economic sanctions and insufficient curbs on arms sales by U.S. and other allied companies is inherently flawed .
pcc_eng_26_079.2835_x1265561_31:3-4,inherently_flawed,inherently,flawed,(+)_inherently_flawed,act is inherently flawed .,Act is inherently flawed .
pcc_eng_10_094.1183_x1505404_39:15-16,inherently_flawed,inherently,flawed,(+)_inherently_flawed,cola is that the cpi -w is inherently flawed .,The biggest issue with Social Security 's COLA is that the CPI -W is inherently flawed .
pcc_eng_21_079.3996_x1266887_22:6-7,inherently_flawed,inherently,flawed,(+)_inherently_flawed,"yet , this argument is inherently flawed because it eliminates an entire person","Yet , this argument is inherently flawed because it eliminates an entire person ."
pcc_eng_10_018.4041_x0281317_09:13-14,inherently_flawed,inherently,flawed,(+)_inherently_flawed,issuer pays a credit rating agency is inherently flawed because the rating agencies have a,"The model in which an issuer pays a credit rating agency is inherently flawed because the rating agencies have a financial stake in making their clients happy by assigning the highest rating possible , regardless of the merits of the issue in question ."
pcc_eng_23_071.0496_x1131798_009:28-29,inherently_flawed,inherently,flawed,(+)_inherently_flawed,"tournaments ) under the same umbrella is inherently flawed -- or , at a minimum","Tennis is ripe for unionization because the current structure that puts / pits labor ( players ) and management ( tournaments ) under the same umbrella is inherently flawed -- or , at a minimum , conflicted ."
pcc_eng_01_108.01164_x1732049_020:6-7,inherently_flawed,inherently,flawed,(+)_inherently_flawed,delivering an item which is inherently flawed wo n't make anyone happy .,Delivering an item which is inherently flawed wo n't make anyone happy .
pcc_eng_16_053.4307_x0848624_06:4-5,inherently_flawed,inherently,flawed,(+)_inherently_flawed,it 's an inherently flawed process .,It 's an inherently flawed process .
pcc_eng_13_023.3589_x0361566_05:25-26,inherently_flawed,inherently,flawed,(+)_inherently_flawed,- thought and words - and their inherently flawed subject - object programming to provide,"Further I believe that the key is actually to be found in the inadequacy of our linguistics - thought and words - and their inherently flawed subject - object programming to provide a real "" answer . """
nyt_eng_19970126_0043_12:11-12,inherently_flawed,inherently,flawed,(+)_inherently_flawed,"in question is economics , which is inherently flawed .","but the science in question is economics , which is inherently flawed ."
