hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_19_057.8152_x0917063_45:16-17,inherently_negative,inherently,negative,(+)_inherently_negative,people have started viewing any change as inherently negative .,Weve fought off so many bad things that people have started viewing any change as inherently negative .
pcc_eng_19_076.3256_x1216890_06:5-6,inherently_negative,inherently,negative,(+)_inherently_negative,despite the strong and inherently negative narrative around the impact on jobs,"Despite the strong and inherently negative narrative around the impact on jobs , the bulk of the impact from the automation of work through AI will result in a "" displacement "" of work not a "" replacement "" of work - it 's easy to see how the abacus-to- calculator - to - Excel phenomenon created completely new work around financial planning and reporting , and enterprise performance management ."
pcc_eng_14_076.2180_x1216140_025:12-13,inherently_negative,inherently,negative,(+)_inherently_negative,alternative scheme of values sprang from this inherently negative sense of blind hate .,His creation of an alternative scheme of values sprang from this inherently negative sense of blind hate .
pcc_eng_17_017.6032_x0268681_07:12-13,inherently_negative,inherently,negative,(+)_inherently_negative,"for populists to peddle policies that are inherently negative , protectionist and divisive .","This environment creates openings for populists to peddle policies that are inherently negative , protectionist and divisive ."
pcc_eng_12_025.3952_x0394761_75:15-16,inherently_negative,inherently,negative,(+)_inherently_negative,as if the sexual urges were something inherently negative .,"That 's too dualistic to me , as if the sexual urges were something inherently negative ."
pcc_eng_17_098.4717_x1575411_44:10-11,inherently_negative,inherently,negative,(+)_inherently_negative,"think the general public have pre-conceived , inherently negative point of views about online colleges",""" I think the general public have pre-conceived , inherently negative point of views about online colleges , "" explained a representative from ICDCCollege.edu ."
pcc_eng_28_108.02277_x1734245_11:5-6,inherently_negative,inherently,negative,(+)_inherently_negative,"the word cult is inherently negative , and typically means some quirky","The word cult is inherently negative , and typically means some quirky sect that worships some random , obscure person or object ."
pcc_eng_24_091.3224_x1460729_18:6-7,inherently_negative,inherently,negative,(+)_inherently_negative,the human mind has an inherently negative bias .,The human mind has an inherently negative bias .
pcc_eng_02_014.8312_x0223766_54:18-19,inherently_negative,inherently,negative,(+)_inherently_negative,"environmental damage to community segregation , with inherently negative consequences for cities that fail to","Sprawl has been cited as the cause for everything from environmental damage to community segregation , with inherently negative consequences for cities that fail to plan for sustainable growth ."
pcc_eng_02_023.5142_x0364375_05:6-7,inherently_negative,inherently,negative,(+)_inherently_negative,the concept of debt was inherently negative - one was exposing oneself to,"The concept of debt was inherently negative - one was exposing oneself to risk , so a great deal of thought went into the process before the paperwork was signed ."
