hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_13_038.1150_x0600109_089:4-5,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"' they are inherently dangerous , with a strong streak of","' They are inherently dangerous , with a strong streak of unpredictability , but breeders are not saying so and hence they are being kept as house pets . ' """
pcc_eng_20_047.5498_x0751975_37:13-14,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"that "" driving while black "" is inherently dangerous .","Burton reaffirmed his recent claim that "" driving while black "" is inherently dangerous ."
pcc_eng_23_051.1228_x0809645_09:18-19,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,by the ruling that declared horses are inherently dangerous .,"Many owners among the 52,000 horses in Connecticut were scared by the ruling that declared horses are inherently dangerous ."
pcc_eng_24_065.3710_x1041346_13:3-4,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,spacewalks are inherently dangerous .,Spacewalks are inherently dangerous .
pcc_eng_11_085.9233_x1374653_011:19-20,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,""" observing the sun is the only inherently dangerous observing an amateur astronomer can do","As Richard Hill states in Observe and Understand the Sun : "" Observing the sun is the only inherently dangerous observing an amateur astronomer can do ."
pcc_eng_02_057.2298_x0909606_03:8-9,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,please be aware that climbing is an inherently dangerous sport .,Please be aware that climbing is an inherently dangerous sport .
pcc_eng_18_021.8782_x0337900_30:19-20,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"the "" other , "" and as inherently dangerous , we will continue to witness","And as long as society continues to see black people as the "" other , "" and as inherently dangerous , we will continue to witness barbaric acts of violence by white people against black bodies under the guise of "" self- defense "" and "" protection . """
pcc_eng_04_035.2553_x0553901_145:32-33,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,new urbanist street and lot designs are inherently dangerous .,O'Toole 's argument cited earlier about the little girl who was hit by the UPS van is typical : it leaves the insinuation that New Urbanist street and lot designs are inherently dangerous .
pcc_eng_26_096.7840_x1548765_17:8-9,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"there are dozens of jobs that are inherently dangerous or risky , and many employees","There are dozens of jobs that are inherently dangerous or risky , and many employees face similar risks to those of construction workers , risks such as height or use of large power tools ."
nyt_eng_20100805_0057_13:17-18,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"it was widely known that cigarettes are inherently dangerous , said peter biersteker , who","since a landmark 1964 surgeon general 's report , it was widely known that cigarettes are inherently dangerous , said Peter Biersteker , who represents R.J. Reynolds ."
pcc_eng_21_096.4309_x1541886_31:13-14,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"he takes in a sport that remains inherently dangerous , however much the safety has","One driver knows the risks he takes in a sport that remains inherently dangerous , however much the safety has improved since triple champion Ayrton Senna became the last driver fatality 20 years ago ."
pcc_eng_06_048.8598_x0774335_27:4-5,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,""" sticks are inherently dangerous for dogs .",""" Sticks are inherently dangerous for dogs ."
pcc_eng_29_036.1573_x0567318_17:1-2,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,inherently dangerous work environments may result in these,Inherently dangerous work environments may result in these sorts of legal requirements between the employer -contractor relationship .
pcc_eng_02_025.2546_x0392683_10:27-28,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"of or attempt or flight from an inherently dangerous felony , aggravated assault and -","The charging document today also stated that , in the alternative , Byers killed a human in the commission of or attempt or flight from an inherently dangerous felony , aggravated assault and - or attempted murder and - or aggravated battery ."
pcc_eng_03_069.5396_x1109876_09:4-5,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,motorcycling is an inherently dangerous activity and the chances of damage,"Motorcycling is an inherently dangerous activity and the chances of damage to your bike , yourself or someone else is high ."
pcc_eng_19_067.4753_x1073349_17:5-6,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"in states with the inherently dangerous felony limitation on felony murder ,","In states with the inherently dangerous felony limitation on felony murder , how should a court decide if a felony is inherently dangerous ?"
pcc_eng_18_108.3831_x1739762_20:4-5,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,is there something inherently dangerous in a little boy wanting a,Is there something inherently dangerous in a little boy wanting a sparkly pink lava lamp ?
pcc_eng_19_006.0292_x0081484_22:18-19,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,'s ruling elite has only fostered an inherently dangerous record of overreaction by the police,"And a demonstrable "" political paranoia "" within the country 's ruling elite has only fostered an inherently dangerous record of overreaction by the police , with the targeting of far too many civic activists and political opponents well beyond any real threat ."
pcc_eng_02_101.4585_x1624398_23:17-18,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,would intentionally build a road that was inherently dangerous .,"No municipality , city planner , or civil engineer would intentionally build a road that was inherently dangerous ."
pcc_eng_05_032.2740_x0506622_52:7-8,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"the heu at sosny , while inherently dangerous , is not exactly the ""","The HEU at Sosny , while inherently dangerous , is not exactly the "" loose "" nuclear material that an international consensus has been built around securing ."
pcc_eng_19_076.0878_x1213016_045:23-24,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,potentially meaningful for ai because ai is inherently dangerous .,"This may read like science fiction , but Shanahan points out that the idea is potentially meaningful for AI because AI is inherently dangerous ."
pcc_eng_20_009.0603_x0130070_31:4-5,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,political power is inherently dangerous in a free society : it,"Political power is inherently dangerous in a free society : it threatens the rule of law , and thus threatens our fundamental freedoms ."
pcc_eng_24_007.7209_x0108251_17:10-11,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"job of the peace corps volunteer is inherently dangerous , "" said rep.",""" The job of the Peace Corps volunteer is inherently dangerous , "" said Rep."
pcc_eng_29_061.1970_x0972517_282:4-5,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"mining is an inherently dangerous activity , but a necessary one","Mining is an inherently dangerous activity , but a necessary one , and it 's possible to take extensive precautions to minimize ( tho we can never eliminate ) the risks ."
pcc_eng_04_081.3489_x1298089_28:3-4,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,it is inherently dangerous to a democracy for all of,It is inherently dangerous to a democracy for all of its telecommunications infrastructure to be held in the hands of unelected and unaccountable private actors with no obligation to behave in a nondiscriminatory manner .
pcc_eng_17_103.5161_x1657157_1:15-16,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,"pit bulls as a breed are "" inherently dangerous , "" and the owner of","The Maryland Court of Appeals ruling declares pit bulls as a breed are "" inherently dangerous , "" and the owner of a pit bull or a cross-bred pit that attacks is strictly liable for damages , as is any landlord who rents to a pit bull owner ."
pcc_eng_13_056.5454_x0897666_27:5-6,inherently_dangerous,inherently,dangerous,(+)_inherently_dangerous,""" our job is inherently dangerous , and the more often you",""" Our job is inherently dangerous , and the more often you fly in certain areas , naturally the chances are higher of something crazy happening ."
