hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_02_015.5002_x0234718_32:1-2,longer_lead,lead,(+)_longer_lead,longer,longer lead time required .,Longer lead time required .
pcc_eng_07_074.5211_x1188160_21:17-18,longer_lead,lead,(+)_longer_lead,longer,"forecasters are giving county and city officials longer lead times for watches and warnings ,","Alex also marks the first Atlantic storm against which forecasters are giving county and city officials longer lead times for watches and warnings , notes Chris Landsea , the science and operations officer at the National Hurricane Center ."
pcc_eng_00_033.2709_x0521412_02:16-17,longer_lead,lead,(+)_longer_lead,longer,", its estimated delivery date includes a longer lead time . ,","Because this item is specially made to order , its estimated delivery date includes a longer lead time . ,"
pcc_eng_00_096.2470_x1540456_04:7-8,longer_lead,lead,(+)_longer_lead,longer,transgender rights could benefit from a longer lead time for the lower courts to,Transgender rights could benefit from a longer lead time for the lower courts to explore the different aspects of the question -- and for the American people to develop a consensus .
pcc_eng_18_025.9915_x0404034_05:18-19,longer_lead,lead,(+)_longer_lead,longer,"lots of exercise , shy dogs need longer lead time to get to know other","Pups need extensive socialization , powerful and playful dogs need lots of exercise , shy dogs need longer lead time to get to know other dogs or people and senior dogs need quiet and relaxed time ."
pcc_eng_29_086.4889_x1380796_52:3-4,longer_lead,lead,(+)_longer_lead,longer,this creates longer lead times for the end user and,"This creates longer lead times for the end user and makes for a bigger challenge in filling orders in a timely fashion . """
pcc_eng_10_075.7752_x1208624_17:4-5,longer_lead,lead,(+)_longer_lead,longer,better warnings and longer lead times are the result of noaa,"Better warnings and longer lead times are the result of NOAA research and the National Weather Service 's modernization program , according to George Wilken , science operations officer with the local forecast office in Little Rock , Ark. , that serves the area hit by more than 65 twisters since Jan ."
pcc_eng_26_009.4652_x0136715_3:32-33,longer_lead,lead,(+)_longer_lead,longer,attendance of over 500 people require a longer lead time .,"For planning purposes , large scale events such as corporate and community events , concerts , performances and sporting events that have an expected attendance of over 500 people require a longer lead time ."
pcc_eng_09_094.6762_x1515678_071:14-15,longer_lead,lead,(+)_longer_lead,longer,20 production locations in asia ( for longer lead time products ) and europe (,The designs are used by their 20 production locations in Asia ( for longer lead time products ) and Europe ( for faster turnaround ) .
pcc_eng_13_032.9318_x0516330_53:4-5,longer_lead,lead,(+)_longer_lead,longer,certain products have longer lead times due to shipping restrictions from,Certain products have longer lead times due to shipping restrictions from overseas mills .
nyt_eng_20011005_0137_13:10-11,longer_lead,lead,(+)_longer_lead,longer,360 '' appears to have a far longer lead time than the network magazine shows,"`` Life 360 '' appears to have a far longer lead time than the network magazine shows , and it does n't have their live component ."
pcc_eng_20_002.6038_x0025707_30:29-30,longer_lead,lead,(+)_longer_lead,longer,"working with retailers , giving them a longer lead time , having a multi-year pipeline",""" Getting behind a handful of global franchises , "" added Martin , "" we can exploit on our networks , working with retailers , giving them a longer lead time , having a multi-year pipeline similar to the way movie slates get crafted ."
pcc_eng_04_038.4792_x0605767_023:8-9,longer_lead,lead,(+)_longer_lead,longer,upgraded services may also result in a longer lead time .,Upgraded services may also result in a longer lead time .
