key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
NEG~not,NEGATED,not,5660,246.6109,35479.37763,5.3961167,0.9565035,0.001783418,1.0,0.001783418,3173681,5660,72839571,5660.0,3168021.0,0.0,69665890.0,3173681.0,69665890.0,5660.0,72833911.0,3173434.389068423,5413.389068423,69660476.61093158,71.95501,0.003560486,1.3608041,0.001783418,0.9565035,0.9565035,0.47914344,5413.3891,0.9564292,12.780778,12.654524,12.83874,12.983016,14.339137,13.064621,75.2329714952161,1781.4828093473145,75.2329714952161
NEG~n't,NEGATED,n't,3621,157.77,22695.79857,5.201871,0.9564767,0.0011409464,1.0,0.0011409464,3173681,3621,72839571,3621.0,3170060.0,0.0,69665890.0,3173681.0,69665890.0,3621.0,72835950.0,3173523.230002961,3463.230002961,69662426.76999705,57.552883,0.002279292,1.3608041,0.0011409464,0.9564767,0.9564767,0.47880882,3463.23,0.9564292,12.135098,12.008729,12.19311,12.3375025,13.694293,12.419167,60.174745533321534,1781.4828093473145,60.174745533321534
NEG~never,NEGATED,never,296,12.897,1854.97982,4.114552,0.95643306,9.326709e-05,1.0,9.326709e-05,3173681,296,72839571,296.0,3173385.0,0.0,69665890.0,3173681.0,69665890.0,296.0,72839275.0,3173668.103032554,283.103032554,69665606.89696744,16.45503,0.000186517,1.3608041,9.326709e-05,0.95643306,0.95643306,0.47826317,283.103,0.95642906,8.48272,8.352709,8.5423,8.690329,10.068142,8.773893,17.204650534085253,1781.4828093473145,17.204650534085253
NEG~hard,NEGATED,hard,117,5.0978,733.21206,3.7125406,0.9564307,3.686571e-05,1.0,3.686571e-05,3173681,117,72839571,117.0,3173564.0,0.0,69665890.0,3173681.0,69665890.0,117.0,72839454.0,3173675.902212192,111.902212192,69665778.09778781,10.345364,7.3729e-05,1.3608041,3.686571e-05,0.9564307,0.9564307,0.47823378,111.9022,0.95642906,7.0767574,6.9405255,7.13901,7.2932315,8.706582,7.380028,10.816653826391969,1781.4828093473145,10.816653826391969
NEG~non,NEGATED,non,47,2.0478,294.53719,3.319187,0.9564298,1.48093e-05,1.0,1.48093e-05,3173681,47,72839571,47.0,3173634.0,0.0,69665890.0,3173681.0,69665890.0,47.0,72839524.0,3173678.95217071,44.95217071,69665845.04782929,6.556948,2.9618e-05,1.3608041,1.48093e-05,0.9564298,0.9564298,0.47822228,44.9522,0.9564298,5.592033,5.439672,5.6611953,5.8313775,7.334971,5.9264746,6.855654600401044,1781.4828093473145,6.855654600401044
NEG~rarely,NEGATED,rarely,39,1.6993,244.4031,3.2390893,0.95642966,1.228857e-05,1.0,1.228857e-05,3173681,39,72839571,39.0,3173642.0,0.0,69665890.0,3173681.0,69665890.0,39.0,72839532.0,3173679.300737398,37.300737397,69665852.6992626,5.972898,2.4577e-05,1.3608041,1.228857e-05,0.95642966,0.95642966,0.47822097,37.3007,0.95642823,5.263535,5.1053815,5.335173,5.5110583,7.0464797,5.6091127,6.244997998398398,1781.4828093473145,6.244997998398398
NEG~hardly,NEGATED,hardly,84,3.7471,507.58809,2.870385,0.93317443,2.643898e-05,0.9767442,2.646769e-05,3173681,86,72839571,84.0,3173597.0,2.0,69665888.0,3173681.0,69665890.0,86.0,72839485.0,3173677.252908107,82.252908107,69665807.74709189,8.75631,5.2934e-05,1.350585,2.643898e-05,0.93317443,0.93317443,0.46660045,80.2529,0.95539165,6.1192513,5.9993887,6.173535,6.306691,7.438782,6.3808017,9.16515138991168,1781.4828093473145,9.273618495495704
NEG~necesarily,NEGATED,necesarily,25,1.1764,142.58793,2.3500605,0.8823554,7.84858e-06,0.9259259,7.87729e-06,3173681,27,72839571,25.0,3173656.0,2.0,69665888.0,3173681.0,69665890.0,27.0,72839544.0,3173679.823587429,25.823587429,69665864.17641257,4.7647176,1.5754e-05,1.3273803,7.84858e-06,0.8823554,0.8823554,0.44118163,23.8236,0.952944,3.9108944,3.7500045,3.9827716,4.1566224,5.5238147,4.2519393,5.0,1781.4828093473145,5.196152422706632
NEG~ornamentally,NEGATED,ornamentally,109,5.4028,592.93957,2.1905541,0.83546287,3.412966e-05,0.87903225,3.434498e-05,3173681,124,72839571,109.0,3173572.0,15.0,69665875.0,3173681.0,69665890.0,124.0,72839447.0,3173675.59721634,118.59721634,69665771.40278366,9.922813,6.8687e-05,1.304809,3.412966e-05,0.83546287,0.83546287,0.41774848,103.5972,0.950433,5.4144096,5.3322406,5.4512777,5.540789,6.246465,5.590032,10.44030650891055,1781.4828093473145,11.135528725660043
NEG~barely,NEGATED,barely,58,2.8757,315.43241,2.1792016,0.8352178,1.816047e-05,0.8787879,1.827531e-05,3173681,66,72839571,58.0,3173623.0,8.0,69665882.0,3173681.0,69665890.0,66.0,72839505.0,3173678.124324826,63.124324826,69665826.87567517,7.2381783,3.655e-05,1.3046882,1.816047e-05,0.8352178,0.8352178,0.41761798,55.1243,0.95041895,4.7983356,4.6922727,4.845873,4.9611807,5.869732,5.0245624,7.615773105863909,1781.4828093473145,8.12403840463596
NEG~necessarily,NEGATED,necessarily,42595,2132.6617,230256.75878,2.1737046,0.82721204,0.013330146,0.870227,0.013421324,3173681,48947,72839571,42595.0,3131086.0,6352.0,69659538.0,3173681.0,69665890.0,48947.0,72790624.0,3171548.338291888,46814.338291888,69619075.66170812,196.05217,0.026434947,1.3004366,0.013330146,0.82721204,0.82721204,0.42027107,40462.3383,0.9499316,7.096213,7.090909,7.0985785,7.1042852,7.1472473,7.107402,206.3855615104894,1781.4828093473145,221.23968902527412
NEG~that,NEGATED,that,164768,9074.1494,831134.95845,1.9427791,0.74973005,0.05129268,0.7911573,0.051917,3173681,208262,72839571,164768.0,3008913.0,43494.0,69622396.0,3173681.0,69665890.0,208262.0,72631309.0,3164606.850559691,199187.850559691,69466702.1494403,383.56152,0.09743984,1.2590669,0.05129268,0.74973005,0.74973005,0.40051138,155693.8506,0.9449277,6.3353004,6.333148,6.3362603,6.3385744,6.355947,6.3398376,405.9162475191157,1781.4828093473145,456.3573161460217
NEG~neccessarily,NEGATED,neccessarily,42,2.3093,210.05044,1.9091536,0.74888253,1.307595e-05,0.7924528,1.323384e-05,3173681,53,72839571,42.0,3173639.0,11.0,69665879.0,3173681.0,69665890.0,53.0,72839518.0,3173678.690745694,50.690745694,69665839.3092543,6.124415,2.6467e-05,1.2597775,1.307595e-05,0.74888253,0.74888253,0.3744478,39.6907,0.9450167,3.9577384,3.8457317,4.00768,4.1281567,5.0460973,4.1939836,6.48074069840786,1781.4828093473145,7.280109889280518
NEG~exactly,NEGATED,exactly,43813,2555.1245,210126.00422,1.8178538,0.7041099,0.013592232,0.7471139,0.013805105,3173681,58643,72839571,43813.0,3129868.0,14830.0,69651060.0,3173681.0,69665890.0,58643.0,72780928.0,3171125.875466345,56087.875466345,69609802.12453365,197.1085,0.027109288,1.234191,0.013592232,0.7041099,0.7041099,0.35885108,41257.8755,0.94168115,5.94429,5.940507,5.945977,5.9500446,5.9805994,5.9522653,209.3155512617254,1781.4828093473145,242.16316813256304
NEG~immediately,NEGATED,immediately,56099,4225.1947,224058.7969,1.4864539,0.5356435,0.017089605,0.5785012,0.01767632,3173681,96973,72839571,56099.0,3117582.0,40874.0,69625016.0,3173681.0,69665890.0,96973.0,72742598.0,3169455.805323702,92747.805323702,69573142.1946763,219.01334,0.034304455,1.1231084,0.017089605,0.5356435,0.5356435,0.27636656,51873.8053,0.9246833,4.8616796,4.859072,4.8628416,4.865644,4.8866596,4.867173,236.8522746354782,1781.4828093473145,311.4048811435042
