hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_11_085.5087_x1367910_046:23-24,that_bad,that,bad,(+)_that_bad,temps and rain would really be all that bad if i made them wear socks,And I start to wonder if sending the kiddos out to play in 50 degree temps and rain would really be all that bad if I made them wear socks .
pcc_eng_28_014.7958_x0223385_32:17-19-20,that_bad,that,bad,n't_that_bad,"'s start to 2013 is n't all that bad ; in multiple ways , it","So , if you ignore the atrocious batting average , Reddick 's start to 2013 is n't all that bad ; in multiple ways , it 's actually better than his production at this point in the season last year ."
pcc_eng_08_100.1004_x1604569_04:6-7-8,that_bad,that,bad,n't_that_bad,kusuo thinks that matsuzaki-sensei is n't that bad and is actually a good ally,Kusuo thinks that Matsuzaki-sensei is n't that bad and is actually a good ally for weak willed students like him .
nyt_eng_19961206_0254_40:4-6-7,that_bad,that,bad,n't_that_bad,"fuel mileage is n't all that bad , 21.21 miles per gallon clocked","fuel mileage is n't all that bad , 21.21 miles per gallon clocked over a bit more than 600 miles ."
pcc_eng_08_049.8401_x0790516_38:32-33-34,that_bad,that,bad,n't_that_bad,"down , and that it is n't that bad .","People like Todd Akin , who stupidly enough said that if a woman is "" legitimately raped , "" the body will just shut it down , and that it is n't that bad ."
pcc_eng_12_036.8951_x0580628_131:3-5-6,that_bad,that,bad,n't_that_bad,i had n't been that bad with starbucks until they had their,"I had n't been that bad with Starbucks until they had their half - price happy hour the other week - of course I thought , "" Oh man , half price !"
pcc_eng_08_108.4991_x1739254_44:09-10-11,that_bad,that,bad,n't_that_bad,", ' this pain really is n't that bad . '","They say , ' This pain really is n't that bad . '"
pcc_eng_24_105.5500_x1691539_076:5-6-7,that_bad,that,bad,n't_that_bad,5 minute intervals was n't that bad .,5 minute intervals was n't that bad .
pcc_eng_13_008.8254_x0126355_47:3-4-5,that_bad,that,bad,n't_that_bad,It ai n't that bad .,It ai n't that bad .
pcc_eng_01_099.3583_x1590035_16:29-30-31,that_bad,that,bad,n't_that_bad,"the damned ( well that was n't that bad ) , and the next doctor","One could say that judging ahead of time comes from the experience of holding off judgement on RUNAWAY BRIDE , VOYAGE OF THE DAMNED ( well that was n't THAT bad ) , and the NEXT DOCTOR "" specials "" and then actually seeing them ."
pcc_eng_02_030.4594_x0476921_138:3-5-6,that_bad,that,bad,n't_that_bad,that does n't really that bad like going to kill the data,That does n't really that bad like going to kill the data on the arm to get it done look at that -- the 89 .
pcc_eng_13_039.2787_x0618919_65:21-22-23,that_bad,that,bad,n't_that_bad,"sheepdog 's teeth "" really were n't that bad "" .","She wishes she 'd consulted with the local vet first , who said her sheepdog 's teeth "" really were n't that bad "" ."
pcc_eng_18_030.8094_x0482490_014:36-37-38,that_bad,that,bad,n't_that_bad,at the local market which is n't that bad given that you do n't shell,"If you have some excess stocks when it is time to harvest them , maybe you can give some to your neighbors or make some money by selling it at the local market which is n't that bad given that you do n't shell out that much cash for this investment ."
pcc_eng_15_095.8482_x1533090_18:10-11-12,that_bad,that,bad,n't_that_bad,"running backs to injury probably is n't that bad , as they 're pretty replacable","Losing lots of running backs to injury probably is n't that bad , as they 're pretty replacable ( especially as a runner ) ."
pcc_eng_28_019.3400_x0296558_18:15-17-18,that_bad,that,bad,n't_that_bad,scorers assume that cars wo n't be that bad .,"In the beginning , a lot of low CARS scorers assume that CARS wo n't be that bad ."
pcc_eng_29_048.6751_x0769923_22:5-6-7,that_bad,that,bad,n't_that_bad,"oh , they were n't that bad you unique little snowflake .","Oh , they were n't that bad you unique little Snowflake ."
pcc_eng_21_025.3338_x0393195_10:12-13-14,that_bad,that,bad,n't_that_bad,"title , though , things are n't that bad .","Once you get past the title , though , things are n't that bad ."
pcc_eng_29_004.0745_x0049798_059:08-09-10,that_bad,that,bad,n't_that_bad,talking about how the assaults are n't that bad .,By talking about how the assaults are n't that bad .
pcc_eng_26_009.2562_x0133346_50:5-6-7,that_bad,that,bad,n't_that_bad,Even charging 110v is n't that bad .,Even charging 110v is n't that bad .
pcc_eng_13_037.2064_x0585350_19:31-32-33,that_bad,that,bad,n't_that_bad,8 to 9 hour charge is n't that bad .,"On one hand it was annoying to have a device take so long to charge , but with 8 charges for your i Phone 8 to 9 hour charge is n't that bad ."
pcc_eng_08_042.3851_x0669740_6:3-4-5,that_bad,that,bad,n't_that_bad,it was n't that bad ... the beginning with santa's sleigh,"It was n't that bad ... the beginning with santa's sleigh could have been smoother , the way you had the reigndeer moving looked wierd ..."
nyt_eng_19960730_0248_93:13-16-17,that_bad,that,bad,n't_that_bad,that the novel was n't really all that bad .,"`` During that period , I convinced myself that the novel was n't really all that bad ."
nyt_eng_20001226_0006_29:13-15-16,that_bad,that,bad,n't_that_bad,"hockey , so it was n't all that bad . ''","and I was in Florida , playing hockey , so it was n't all that bad . ''"
pcc_eng_08_041.4712_x0655021_095:5-6-7,that_bad,that,bad,n't_that_bad,"even the essays are n't that bad , if you had to decided","Even the essays are n't that bad , if you had to decided who to give -- or to be more accurate provide a wig at greatly discounted price to how would you decide ?"
pcc_eng_12_062.1349_x0988621_09:17-19-20,that_bad,that,bad,n't_that_bad,"say that silicon valley is n't all that bad , even if it is sometimes","Although , okay -- to appear to be fair I 'll say that Silicon Valley is n't all that bad , even if it is sometimes quite severely selfish and myopically misguided ."
pcc_eng_03_006.3443_x0086427_202:11-12-13,that_bad,that,bad,n't_that_bad,"n't surprised , and it was n't that bad .","So , I was n't surprised , and it was n't that bad ."
pcc_eng_29_008.2344_x0116936_52:11-12-13,that_bad,that,bad,n't_that_bad,"at first , but it was n't that bad in the end . """,""" I was terrified at first , but it was n't that bad in the end . """
