hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
nyt_eng_19961112_0223_9:15-16-17,immediately,available,immediately_available,n't,n't_immediately_available,in its news release and were n't immediately available for comment .,Bank officials did not disclose details about cost-cutting in its news release and were n't immediately available for comment .
nyt_eng_19960508_2183_4:08-09-10,immediately,available,immediately_available,n't,n't_immediately_available,`` r '' us officials were n't immediately available for comment .,toys `` R '' Us officials were n't immediately available for comment .
pcc_eng_16_086.4353_x1382770_10:7-8-9,immediately,available,immediately_available,n't,n't_immediately_available,federal justice minister rob nicolson was n't immediately available for comment but one conservative mp,Federal Justice Minister Rob Nicolson was n't immediately available for comment but one Conservative MP said he hopes Ottawa will keep a close eye on the Quebec bill .
nyt_eng_19961205_0464_7:5-6-7,immediately,available,immediately_available,n't,n't_immediately_available,Anchor Gaming officials were n't immediately available to comment .,Anchor Gaming officials were n't immediately available to comment .
apw_eng_20090429_0169_4:12-13-14,immediately,available,immediately_available,n't,n't_immediately_available,"solon so , said he was n't immediately available for comment .","Chan 's main spokesman , Solon So , said he was n't immediately available for comment ."
pcc_eng_19_020.7705_x0319155_10:4-5-6,immediately,available,immediately_available,n't,n't_immediately_available,mr satar was n't immediately available for a comment on his mobile,Mr Satar was n't immediately available for a comment on his mobile .
nyt_eng_19960730_0158_18:4-5-6,immediately,available,immediately_available,n't,n't_immediately_available,eu officials were n't immediately available to put an overall figure on,EU officials were n't immediately available to put an overall figure on trade between the European Union and the countries affected by the sanctions bill .
pcc_eng_14_002.4237_x0023100_6:10-11-12,immediately,available,immediately_available,n't,n't_immediately_available,the accident in college station were n't immediately available .,Further details on the accident in College Station were n't immediately available .
nyt_eng_19960904_0148_14:4-5-6,immediately,available,immediately_available,n't,n't_immediately_available,Volkswagen AG was n't immediately available for comment .,Volkswagen AG was n't immediately available for comment .
apw_eng_20020708_0667_4:7-8-9,immediately,available,immediately_available,n't,n't_immediately_available,the cause of his death was n't immediately available .,the cause of his death was n't immediately available .
