hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_11_060.6436_x0965184_143:3-4-5,any,happier,any_happier,n't,n't_any_happier,joel is n't any happier today in front of us than,Joel is n't any happier today in front of us than when he was behind the scenes .
pcc_eng_00_065.5125_x1042980_089:7-8-9,any,happier,any_happier,n't,n't_any_happier,but ellie 's boyfriend diego is n't any happier with her being gone than dad,"But Ellie 's boyfriend Diego is n't any happier with her being gone than Dad is that his family disappeared - even in Connecticut , no piece of paper should come between a Puerto Rican man and his woman !"
pcc_eng_00_065.3993_x1041145_34:4-5-6,any,happier,any_happier,n't,n't_any_happier,""" I was n't any happier .",""" I was n't any happier ."
pcc_eng_24_103.6696_x1661166_43:07-09-10,any,happier,any_happier,n't,n't_any_happier,got 3 bags and could n't be any happier .,We got 3 bags and could n't be any happier .
pcc_eng_14_002.7722_x0028693_02:19-21-22,any,happier,any_happier,n't,n't_any_happier,", "" and i could n't be any happier . """,""" I 've made a tremendous amount of progress , "" she says , "" and I could n't be any happier . """
pcc_eng_04_070.1124_x1116281_45:20-22-23,any,happier,any_happier,n't,n't_any_happier,"you do , you wo n't be any happier when you achieve higher levels of","I can tell you with certainty that if you have no love for what you do , you wo n't be any happier when you achieve higher levels of mastery ."
pcc_eng_23_037.3661_x0587543_21:08-10-11,any,happier,any_happier,n't,n't_any_happier,"telling her that she would n't be any happier even with a different body ,","People kept telling her that she would n't be any happier even with a different body , and that happiness came from "" inside "" ."
pcc_eng_24_100.9363_x1616833_05:3-5-6,any,happier,any_happier,n't,n't_any_happier,"angela could n't be any happier , until one day she discovers","Angela could n't be any happier , until one day she discovers her husband 's treacherous secret !"
pcc_eng_09_008.3499_x0119087_13:21-23-24,any,happier,any_happier,n't,n't_any_happier,i was ecstatic and could n't be any happier .,I was dreaming about getting my hands on this dress and when I got it I was ecstatic and could n't be any happier .
pcc_eng_08_100.7446_x1614989_10:17-19-20,any,happier,any_happier,n't,n't_any_happier,a year now and could n't be any happier about finding out about them .,I 've been purchasing products from Custom Earth Promos for almost a year now and could n't be any happier about finding out about them .
pcc_eng_28_024.5207_x0379783_19:11-15-16,any,happier,any_happier,n't,n't_any_happier,and i could n't possibly have been any happier about it .,"Flying Witch is scenery porn heaven , and I could n't possibly have been any happier about it ."
nyt_eng_19961214_0255_9:4-6-7,any,happier,any_happier,n't,n't_any_happier,brown probably wo n't be any happier about that link than he is,"Brown probably wo n't be any happier about that link than he is when he hears his name associated with UCLA , but both Brown and Nelson employed Popovich as an assistant , which represents Popovich 's only NBA coaching experience ."
pcc_eng_val_1.6789_x11004_18:14-16-17,any,happier,any_happier,n't,n't_any_happier,", but i still could n't be any happier .","Everyday I am faced with a new challenge , but I still could n't be any happier ."
pcc_eng_15_016.1560_x0244429_09:4-6-7,any,happier,any_happier,n't,n't_any_happier,""" I could n't be any happier .",""" I could n't be any happier ."
nyt_eng_19961007_0016_49:3-5-6,any,happier,any_happier,n't,n't_any_happier,i ca n't be any happier for anybody on our team .,i ca n't be any happier for anybody on our team . ''
pcc_eng_16_048.0042_x0760637_39:40-43-44,any,happier,any_happier,n't,n't_any_happier,the yankees i could n't have been any happier .,"Being an avid Yankees fan growing up , the whole experience of playing within the Yankees organization has been a dream come true for Culver.\r\n\r\n \ "" On draft day when I was picked by the Yankees I could n't have been any happier ."
pcc_eng_27_066.1860_x1053780_05:10-12-13,any,happier,any_happier,n't,n't_any_happier,the knot and we could n't be any happier or excited .,We are finally tying the knot and we could n't be any happier or excited .
pcc_eng_17_043.3460_x0683882_09:4-6-7,any,happier,any_happier,n't,n't_any_happier,"happy valley could n't be any happier right now for smith , the","Happy Valley could n't be any happier right now for Smith , the former Gateway High School star and coach , who was serving as an assistant coach at Temple until he got a phone call from Franklin ."
pcc_eng_07_009.5298_x0138287_200:3-4-5,any,happier,any_happier,n't,n't_any_happier,"he was n't any happier than i was about asking ,","He was n't any happier than I was about asking , which perversely made me willing to play ball ."
pcc_eng_28_036.3995_x0572539_70:07-09-10,any,happier,any_happier,n't,n't_any_happier,was fairly certain he could n't be any happier with the way their evening had,"He was fairly certain he could n't be any happier with the way their evening had ended up , even despite his earlier concerns ."
pcc_eng_16_059.8810_x0953398_58:6-7-8,any,happier,any_happier,n't,n't_any_happier,i told him i was n't any happier with the situation than he was,I told him I was n't any happier with the situation than he was .
pcc_eng_00_033.7294_x0528926_061:12-14-15,any,happier,any_happier,n't,n't_any_happier,from las and i ca n't be any happier .,We just finished getting new windows from LAS and I ca n't be any happier .
pcc_eng_14_035.3808_x0555329_33:24-26-27,any,happier,any_happier,n't,n't_any_happier,"time , and i could n't be any happier .","Blizzard has once again changed the game , and shooters will never be the same for quite some time , and I could n't be any happier ."
pcc_eng_13_007.7011_x0108204_30:3-5-6,any,happier,any_happier,n't,n't_any_happier,"i could n't be any happier to speak louder , to speak","I could n't be any happier to speak louder , to speak clearer , and to speak more directly to the mission , the duty , of what we 've always been : an institution that educates young men in the most excellent tradition of the liberal arts . """
pcc_eng_18_033.9660_x0533654_29:29-31-32,any,happier,any_happier,n't,n't_any_happier,"state championship and i could n't be any happier . ""","Joe Girard III said , "" It 's not how you start it 's how you finish , and we finished with a State championship and I could n't be any happier . """
pcc_eng_29_001.8139_x0013056_08:2-4-5,any,happier,any_happier,n't,n't_any_happier,could n't be any happier with their services and approach on,Could n't be any happier with their services and approach on applying them if I 've some other problems in the future .
pcc_eng_03_047.9072_x0759840_50:12-14-15,any,happier,any_happier,n't,n't_any_happier,"to boston , bay could n't be any happier with his situation .","Despite the immediate chaos of moving to Boston , Bay could n't be any happier with his situation ."
pcc_eng_24_078.6632_x1256247_09:11-13-14,any,happier,any_happier,n't,n't_any_happier,"were magnificent and i could n't be any happier , "" hearts manager locke said",""" I thought the boys were magnificent and I could n't be any happier , "" Hearts manager Locke said ."
pcc_eng_19_043.2745_x0682546_12:23-26-27,any,happier,any_happier,n't,n't_any_happier,"week and i could n't really be any happier with her . """,""" I ca n't be disappointed with the way she is going , she galloped really well this week and I could n't really be any happier with her . """
pcc_eng_06_073.4359_x1171713_26:3-5-6,any,happier,any_happier,n't,n't_any_happier,"I could n't be any happier . ""","I could n't be any happier . """
