hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_20_094.5164_x1510733_156:4-5-6,any,better,any_better,aint,aint_any_better,"My man Greedy aint any better , though .","My man Greedy aint any better , though ."
pcc_eng_13_096.2956_x1540016_10:12-13-14,any,better,any_better,hardly,hardly_any_better,him that he was holding up hardly any better than the car .,His own creaking joints reminded him that he was holding up hardly any better than the car .
pcc_eng_24_105.4727_x1690289_29:7-8-9,any,better,any_better,hardly,hardly_any_better,"yet the situation on twitter is hardly any better , with tons of complaints from","Yet the situation on Twitter is hardly any better , with tons of complaints from angry customers , often saying they 've been waiting weeks to hear back ."
nyt_eng_20051025_0025_5:09-10-11,any,better,any_better,hardly,hardly_any_better,'s choice to succeed burns was hardly any better : the lackluster g. william miller,Jimmy Carter 's choice to succeed Burns was hardly any better : the lackluster G. William Miller was gone in just over a year .
pcc_eng_25_018.0801_x0276050_45:09-10-11,any,better,any_better,hardly,hardly_any_better,folks in the state legislature are hardly any better than the ones in congress .,And the folks in the state legislature are hardly any better than the ones in Congress .
pcc_eng_00_003.9539_x0047708_030:7-8-9,any,better,any_better,n't,n't_any_better,the warmth of the hallway was n't any better than the air outside and he,The warmth of the hallway was n't any better than the air outside and he hoped he could keep this talk quick .
pcc_eng_17_048.9179_x0774150_074:20-21-22,any,better,any_better,n't,n't_any_better,are denied / split apart are n't any better / worse than those pissed off,Those that ' ship certain couples and take to Twitter when those pairings are denied / split apart are n't any better / worse than those pissed off than Lindelof never explained why Walt was so special .
pcc_eng_14_008.2035_x0116173_04:4-5-6,any,better,any_better,n't,n't_any_better,"search engines are n't any better for scholars , because google searches","Search engines are n't any better for scholars , because Google searches not only produce way too much information for even the most obscure topics , but they also do n't tell you which sources experts would consider really important ."
pcc_eng_29_009.0510_x0130157_53:25-27-28,any,better,any_better,n't,n't_any_better,the other goal- kickers have n't been any better .,"But then Steyn is not solely to blame for the Boks ' erratic and unreliable goal- kicking , as the other goal- kickers have n't been any better ."
pcc_eng_06_102.9086_x1648590_84:11-12-13,any,better,any_better,n't,n't_any_better,"any consolation , the pilgrims were n't any better at it .","But if it 's any consolation , the Pilgrims were n't any better at it ."
pcc_eng_28_043.6960_x0690748_37:6-8-9,any,better,any_better,n't,n't_any_better,i think that location could n't be any better from that perspective .,I think that location could n't be any better from that perspective .
pcc_eng_05_084.4268_x1350185_08:15-16-17,any,better,any_better,n't,n't_any_better,"injury had healed , she was n't any better - actually , she was much","The orthopedic surgeon repeated her MRI ; her injury had healed , she was n't any better - actually , she was much worse ."
pcc_eng_00_066.7565_x1062914_074:3-4-5,any,better,any_better,n't,n't_any_better,You Are n't Any Better Than Anyone Else -,You Are n't Any Better Than Anyone Else -
pcc_eng_00_018.5658_x0283630_32:16-17-18,any,better,any_better,n't,n't_any_better,"at cnn , and fox is n't any better . ""","I knew that to be true when I worked at CNN , and Fox is n't any better . """
pcc_eng_03_039.7306_x0627491_01:118-119-120,any,better,any_better,n't,n't_any_better,"but honestly , that deck is n't any better than a 24 * one with","To answer your last question : no ... it 's not , and actually , Hawkins IS the only way to go if you 've got him ... he 's actually one of the non-negotiables ... unless you ca n't afford him , in which case you 'll be likely to use Hawkins Noel ... and ... honestly , i do n't believe in the power of a single Sting , and i think neither does everyone else , dalhia / Selma over Sting is the best thing this deck can get to ... but there 's a 2nd best and that is to make Ulrich or Taljion into Kristin , but honestly , that deck is n't any better than a 24 * one with all the above and Hawkins ..."
pcc_eng_07_053.9968_x0856612_083:6-8-9,any,better,any_better,n't,n't_any_better,things in his life could n't be any better and yet he could just feel,Things in his life could n't be any better and yet he could just feel something was wrong .
pcc_eng_01_060.5334_x0962801_26:3-4-5,any,better,any_better,n't,n't_any_better,"things were n't any better , as he got a little","Things were n't any better , As he got a little older , He learnt to hit me like a drum , And himself would throw tantrum ."
pcc_eng_15_092.0804_x1472240_47:3-4-5,any,better,any_better,n't,n't_any_better,it was n't any better that we were all drinking .,It was n't any better that we were all drinking .
nyt_eng_19990211_0243_40:17-18-19,any,better,any_better,n't,n't_any_better,a jacuzzi _ but they were n't any better than those at less luxurious hotels,there were goodies by the bathtub _ which was not a Jacuzzi _ but they were n't any better than those at less luxurious hotels .
