hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_04_008.9045_x0127868_31:09-10-11,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,be one sign that it was n't particularly spectacular .,That would be one sign that it was n't particularly spectacular .
pcc_eng_07_055.4268_x0879786_059:6-7-8,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,"the pyramid pass trail is n't particularly spectacular on its own , but it","The Pyramid Pass trail is n't particularly spectacular on its own , but it 's an important connector to several trails leading to breathtaking alpine lakes in the northern American Selkirks , connecting the Long Canyon and Parker Ridge trails with those in the Trout Creek drainage ."
pcc_eng_11_095.1190_x1523663_179:4-5-6,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,My ECs are n't particularly spectacular,My ECs are n't particularly spectacular
pcc_eng_13_036.1231_x0567775_4:4-5-6,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,"the beach is n't particularly spectacular either , but that 's no","The beach is n't particularly spectacular either , but that 's no bother , either ."
pcc_eng_05_088.2605_x1411771_38:07-09-10,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,"night 's bullpen meltdown was n't even particularly spectacular , as far as mets losses","Last night 's bullpen meltdown was n't even particularly spectacular , as far as Mets losses go ."
nyt_eng_20000922_0038_27:16-17-18,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,"in sydney , the americans were n't particularly spectacular at this trampolining , no matter","but like everything else that involves flipping and spinning in Sydney , the Americans were n't particularly spectacular at this trampolining , no matter who invented it ."
pcc_eng_19_014.6613_x0220648_022:4-5-6,particularly,spectacular,particularly_spectacular,n't,n't_particularly_spectacular,our outcomes are n't particularly spectacular either ; while it is true,"Our outcomes are n't particularly spectacular either ; while it is true that if you can afford it some of the best care in the world is available in the U.S. , but our national health measured by mortality and morbidity as an average is pretty mediocre ."
pcc_eng_28_025.0916_x0389041_14:1-3-4,particularly,spectacular,particularly_spectacular,neither,neither_particularly_spectacular,"neither was particularly spectacular , but they were serviceable for","Neither was particularly spectacular , but they were serviceable for my purposes ."
nyt_eng_19990914_0285_24:09-10-11,particularly,spectacular,particularly_spectacular,neither,neither_particularly_spectacular,"two touchdown passes monday night , neither particularly spectacular , but what made him an","Marino threw two touchdown passes Monday night , neither particularly spectacular , but what made him an easy winner on John Elway appreciation night at Mile High Stadium were the contributions of Jimmy 's new offensive components ."
pcc_eng_19_017.1415_x0260353_2:13-17-18,particularly,spectacular,particularly_spectacular,none,none_particularly_spectacular,"choose from , but none of them are particularly spectacular -- in fact ,","Linux users have a few calendar programs to choose from , but none of them are particularly spectacular -- in fact , most of them are n't very good at all ."
pcc_eng_14_030.2835_x0473210_130:3-5-6,particularly,spectacular,particularly_spectacular,none,none_particularly_spectacular,"however , none were particularly spectacular and one would hope for better","However , none were particularly spectacular and one would hope for better numbers from players of their ages playing High -A ."
pcc_eng_21_072.0849_x1148780_18:5-6-7,particularly,spectacular,particularly_spectacular,not,not_particularly_spectacular,"the other components were not particularly spectacular , but methodologically this is not","The other components were not particularly spectacular , but methodologically this is not very clever , especially as the researchers do n't mention them in their article ."
