hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_13_104.4133_x1670987_08:5-6,particularly_acute,particularly,acute,(+)_particularly_acute,the losses have been particularly acute in private sector industries such as,The losses have been particularly acute in private sector industries such as residential construction and manufacturing .
pcc_eng_02_055.7175_x0884934_30:6-7,particularly_acute,particularly,acute,(+)_particularly_acute,these policies have had a particularly acute effect on palestinian postal workers .,These policies have had a particularly acute effect on Palestinian postal workers .
pcc_eng_13_057.0904_x0906463_09:20-21,particularly_acute,particularly,acute,(+)_particularly_acute,"on the forest floor , where its particularly acute hearing allows it to identify and","Flightless and nocturnal , it feeds on insects and worms it hunts on the forest floor , where its particularly acute hearing allows it to identify and catch worms underground with its long bill ."
pcc_eng_04_035.5989_x0559417_12:7-8,particularly_acute,particularly,acute,(+)_particularly_acute,the interest in elizabeth arden is particularly acute after attorneys for the plaintiff noticed,"The interest in Elizabeth Arden is particularly acute after attorneys for the plaintiff noticed blog and social media posts from 2013 that referenced a "" Lucky 13 "" fragrance ."
pcc_eng_05_007.7357_x0109357_021:13-14,particularly_acute,particularly,acute,(+)_particularly_acute,using online resources and one that is particularly acute for modern biologists is the massive,Another significant trend facing anyone using online resources and one that is particularly acute for modern biologists is the massive increase in information available ( 6 ) .
pcc_eng_21_076.2118_x1215410_21:10-11,particularly_acute,particularly,acute,(+)_particularly_acute,and immuno-oncology are areas where this is particularly acute .,Biomarker development and immuno-oncology are areas where this is particularly acute .
pcc_eng_24_027.2641_x0424640_06:6-7,particularly_acute,particularly,acute,(+)_particularly_acute,the question of proselytism is particularly acute in southern kyrgyzstan .,The question of proselytism is particularly acute in southern Kyrgyzstan .
pcc_eng_24_013.0389_x0194106_013:15-16,particularly_acute,particularly,acute,(+)_particularly_acute,", the problem of hemolyzed specimens was particularly acute for blood specimens collected in the","As is true at most other hospitals , the problem of hemolyzed specimens was particularly acute for blood specimens collected in the Emergency Care Center ( ECC ) ."
pcc_eng_05_076.9409_x1229110_08:15-16,particularly_acute,particularly,acute,(+)_particularly_acute,"loss , the loss of hearing is particularly acute in the band of frequencies necessary","In the case of noise- induced hearing loss , the loss of hearing is particularly acute in the band of frequencies necessary to make speech intelligible ."
pcc_eng_16_098.9383_x1585335_10:4-5,particularly_acute,particularly,acute,(+)_particularly_acute,demand will be particularly acute for mid-range candidates with several years,"Demand will be particularly acute for mid-range candidates with several years of experience , who are willing to accept salaries in the $ 55,000 to $ 65,000 range ."
pcc_eng_22_026.0242_x0403520_13:8-9,particularly_acute,particularly,acute,(+)_particularly_acute,"these skill shortages are likely to be particularly acute in the it industry , because","These skill shortages are likely to be particularly acute in the IT industry , because developed , post-industrial nations do not graduate many IT engineers ."
pcc_eng_28_070.1999_x1119556_02:11-12,particularly_acute,particularly,acute,(+)_particularly_acute,"services provided by doctors and psychologists is particularly acute among men , according to a","Such avoidance of services provided by doctors and psychologists is particularly acute among men , according to a recent study published in the Journal of Behavioral Health Services & Research ."
pcc_eng_03_059.5531_x0948266_18:4-5,particularly_acute,particularly,acute,(+)_particularly_acute,the risk is particularly acute with regard to the economic rationale,"The risk is particularly acute with regard to the economic rationale to develop low-cost , high flight rate launch systems ."
pcc_eng_21_019.0629_x0291642_22:4-5,particularly_acute,particularly,acute,(+)_particularly_acute,"this lack was particularly acute because many of her friends ,","This lack was particularly acute because many of her friends , family and neighbors ( myself included ) did n't fully understand that her husband 's deployment was truly an extended crisis , and that they should check in with her from time to time to see how she and the family were doing ."
pcc_eng_06_011.9860_x0177640_33:5-6,particularly_acute,particularly,acute,(+)_particularly_acute,the situation has been particularly acute since the country has been using,The situation has been particularly acute since the country has been using the US dollar and South African rand since the hyperinflation and economic collapse in 2008 .
pcc_eng_06_082.2613_x1314138_22:6-7,particularly_acute,particularly,acute,(+)_particularly_acute,"the "" shock "" proved particularly acute for a player used to beating","The "" shock "" proved particularly acute for a player used to beating goalkeepers with his feet ."
pcc_eng_09_018.8127_x0288512_12:4-5,particularly_acute,particularly,acute,(+)_particularly_acute,it 's a particularly acute problem in low-income areas where jobs,It 's a particularly acute problem in low-income areas where jobs may be limited during the cold season and people are desperate for the several thousand dollars that tipping can bring in during the winter .
pcc_eng_27_017.2394_x0262799_23:7-8,particularly_acute,particularly,acute,(+)_particularly_acute,""" the need for safeguards is particularly acute because epa is giving industry an",""" The need for safeguards is particularly acute because EPA is giving industry an economic incentive to push the edge of the ethical envelope , "" Roose added ."
pcc_eng_15_075.1579_x1198166_51:5-6,particularly_acute,particularly,acute,(+)_particularly_acute,"while the problems are particularly acute in odisha , neighboring mineral -","While the problems are particularly acute in Odisha , neighboring mineral - rich areas are similarly affected ."
pcc_eng_29_045.9749_x0726453_17:3-4,particularly_acute,particularly,acute,(+)_particularly_acute,"this is particularly acute in the u.s. , where women","This is particularly acute in the U.S. , where women only make up 26 % of the computing workforce and only 3 % are African -American , according to National Center for Women & Information Technology data ."
pcc_eng_29_106.1226_x1698830_06:5-6,particularly_acute,particularly,acute,(+)_particularly_acute,""" the problems are particularly acute at the royal victoria hospital with",""" The problems are particularly acute at the Royal Victoria Hospital with only 59 % of patients being seen within 4 hours ."
