hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_08_055.1059_x0876099_35:11-12,immediately_available,available,(+)_immediately_available,immediately,"lots of services of virtual info bedrooms immediately available today , not each and every","While there are lots of services of virtual info bedrooms immediately available today , not each and every one these people deliver the similar capabilities ."
pcc_eng_17_009.7769_x0141943_21:6-7,immediately_available,available,(+)_immediately_available,immediately,there are hundreds of guides immediately available and we will continue to add,"There are hundreds of guides immediately available and we will continue to add guidance and capabilities , such as certifications , learning management with progressive courses and community badging to help peers better connect with experts across the industry ."
pcc_eng_20_073.4349_x1170212_02:14-15,immediately_available,available,(+)_immediately_available,immediately,"( about us $ 385.35 million ) immediately available , and the remaining amount will","The approval makes SDR 255.75 million ( about US $ 385.35 million ) immediately available , and the remaining amount will be phased in over the duration of the program , subject to quarterly reviews ."
pcc_eng_02_028.7248_x0448815_03:39-40,immediately_available,available,(+)_immediately_available,immediately,"they have all the right people "" immediately available . ""","Big architectural / compliance / validation consulting firm XYZ 's sales staff introduces you to some impressive top-notch talent , and promises to complete your project in record time , as they have all the right people "" immediately available . """
pcc_eng_00_023.6584_x0366247_13:3-4,immediately_available,available,(+)_immediately_available,immediately,having information immediately available offers enhanced ability to provide patient,Having information immediately available offers enhanced ability to provide patient care .
pcc_eng_12_017.6171_x0268912_10:11-12,immediately_available,available,(+)_immediately_available,immediately,the boris continuum lens blur unit is immediately available through the boris fx worldwide reseller,Pricing and Availability The Boris Continuum Lens Blur Unit is immediately available through the Boris FX worldwide reseller channel and direct from the Boris FX web site at for an MSRP of $ 99 USD .
pcc_eng_10_068.2340_x1087018_042:12-13,immediately_available,available,(+)_immediately_available,immediately,thing about the practice -- it is immediately available at every moment .,This is the wonderful thing about the practice -- it is immediately available at every moment .
pcc_eng_22_091.6913_x1465571_3:14-15,immediately_available,available,(+)_immediately_available,immediately,", "" support for xlm will be immediately available in coinbase 's supported jurisdictions ,","According to an announcement by Coinbase , "" Support for XLM will be immediately available in Coinbase 's supported jurisdictions , with the exception of New York State ."
pcc_eng_27_042.0584_x0663397_6:4-5,immediately_available,available,(+)_immediately_available,immediately,youth responses were immediately available to the gp in a summary,"Youth responses were immediately available to the GP in a summary report on a secure website , highlighting areas of concern and strength , along with suggested actions to take , to assist discussion during the consultation ."
pcc_eng_21_072.9306_x1162471_3:15-16,immediately_available,available,(+)_immediately_available,immediately,"obis data system , these data are immediately available through the eur obis and emodnet","When data are added to the Eur OBIS data system , these data are immediately available through the Eur OBIS and EMODnet Biology Portal ."
pcc_eng_29_086.4754_x1380574_31:3-4,immediately_available,available,(+)_immediately_available,immediately,it is immediately available and equally as accessible as the,It is immediately available and equally as accessible as the proposed location and not adjoining one of the main accesses to the residential land .
pcc_eng_00_104.7284_x1677711_43:10-11,immediately_available,available,(+)_immediately_available,immediately,"is cloud based and the content is immediately available to view on mobile devices ,","The platform is cloud based and the content is immediately available to view on mobile devices , Gear VR , destop devices , Oculus Rift and HTC Vive ."
pcc_eng_02_036.8764_x0580610_07:23-24,immediately_available,available,(+)_immediately_available,immediately,"pool of unemployed h-1b beneficiaries that were immediately available for legitimate work projects , giving","Because many of the applications were ultimately approved , the Indian - American had a pool of unemployed H-1B beneficiaries that were immediately available for legitimate work projects , giving him a competitive advantage over other staffing companies that followed the sometimes - lengthy visa-application process , federal prosecutors said ."
pcc_eng_07_095.2084_x1522610_05:4-5,immediately_available,available,(+)_immediately_available,immediately,the eggs are immediately available for you to use when you,The eggs are immediately available for you to use when you 're ready .
pcc_eng_18_007.9892_x0113128_3:3-4,immediately_available,available,(+)_immediately_available,immediately,they are immediately available to omg members and it 's,They are immediately available to OMG members and it 's just a matter of some final document conversion until they are released to the public .
pcc_eng_06_097.2559_x1556895_24:12-13,immediately_available,available,(+)_immediately_available,immediately,kingdom eligibility for attendance allowance may be immediately available in the exceptional circumstance of cancer,' In the United Kingdom eligibility for attendance allowance may be immediately available in the exceptional circumstance of cancer with a short terminal prognosis of less than six months . '
pcc_eng_13_078.6820_x1255443_24:1-2,immediately_available,available,(+)_immediately_available,immediately,immediately available specialists,immediately available specialists
pcc_eng_01_072.8336_x1161947_05:09-10,immediately_available,available,(+)_immediately_available,immediately,and availability : barcode producer 5.5 is immediately available for download and purchase .,Pricing and Availability : Barcode Producer 5.5 is immediately available for download and purchase .
pcc_eng_08_032.1906_x0505051_16:10-11,immediately_available,available,(+)_immediately_available,immediately,be at an institution with a physician immediately available throughout active labor who can monitor,Delivery will be at an institution with a physician immediately available throughout active labor who can monitor the fetus and perform an emergent C-section if needed .
pcc_eng_26_071.9516_x1146827_70:09-10,immediately_available,available,(+)_immediately_available,immediately,"means that children will use what is immediately available to them , including cultural tools","This means that children will use what is immediately available to them , including cultural tools such as television , to understand and make sense of their world ."
pcc_eng_03_034.9758_x0550354_190:17-18,immediately_available,available,(+)_immediately_available,immediately,farmers by increasing the diversity of foods immediately available to farming families .,This will improve food security for the area 's farmers by increasing the diversity of foods immediately available to farming families .
pcc_eng_28_081.2010_x1297242_09:20-21,immediately_available,available,(+)_immediately_available,immediately,the adult and pediatric doses of symjepi immediately available in local pharmacies across the u.s,"In a statement on Tuesday , Sandoz said it was making both the adult and pediatric doses of Symjepi immediately available in local pharmacies across the U.S ."
apw_eng_20020818_0308_10:16-17,immediately_available,available,(+)_immediately_available,immediately,billion euros -lrb- dlrs 970 million -rrb- immediately available to help flood victims .,Schuessel said Austria said it would make 1 billion euros -LRB- dlrs 970 million -RRB- immediately available to help flood victims .
pcc_eng_13_107.03321_x1718283_021:13-14,immediately_available,available,(+)_immediately_available,immediately,data in the infolynx data warehouse is immediately available to all other infolynx modules .,"Once established , all transaction data in the INFOLynx Data Warehouse is immediately available to all other INFOLynx Modules ."
pcc_eng_13_022.1577_x0342062_077:22-23,immediately_available,available,(+)_immediately_available,immediately,to the server automatically so it 's immediately available for sharing .,"And when you create the image , you 'll be able to send it to the server automatically so it 's immediately available for sharing ."
pcc_eng_27_016.5324_x0251306_76:20-21,immediately_available,available,(+)_immediately_available,immediately,"everything in detail upfront and was always immediately available , when we required something .","Thanks to Salvatore , who has done a great job explaining us everything in detail upfront and was always immediately available , when we required something ."
pcc_eng_17_063.1162_x1003394_075:35-36,immediately_available,available,(+)_immediately_available,immediately,to a new level by being almost immediately available to answer any question or concern,"After working with Mayra to buy my first home I can say that "" responsive and customer oriented "" is a huge understatement , Mayra takes responsiveness to a new level by being almost immediately available to answer any question or concern you might have and her customer orientation is more akin to the care and patience of an old friend or family member than any service provider ."
