hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_21_096.7646_x1547299_52:16-17-18,terribly,interesting,terribly_interesting,ain't,ain't_terribly_interesting,get involved in it the site ain't terribly interesting .,"Like golf itself , unless you actively decide to get involved in it the site ain't terribly interesting ."
pcc_eng_10_022.0773_x0340534_06:10-12-13,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,between scientists like this would n't be terribly interesting or enlightening .,"Ordinarily , a dispute between scientists like this would n't be terribly interesting or enlightening ."
pcc_eng_15_039.6654_x0625341_23:15-16-17,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"throw and while the levels are n't terribly interesting , firing a bow in vr","There are potions to glug and bombs to throw and while the levels are n't terribly interesting , firing a bow in VR is always cool ."
nyt_eng_19960627_0298_63:15-16-17,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,but her thoughts about war are n't terribly interesting .,"Normi Noel is suitably mournful as Wharton , but her thoughts about war are n't terribly interesting ."
pcc_eng_24_020.3822_x0313056_18:17-18-19,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"bell , but her life is n't terribly interesting until the supernatural comes back into","Nell is once again played with natural interest by Ashley Bell , but her life is n't terribly interesting until the supernatural comes back into it ... which takes a while ."
pcc_eng_19_070.0245_x1114741_11:6-7-8,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"some of the material is n't terribly interesting , but there 's enough here","Some of the material is n't terribly interesting , but there 's enough here to keep the listener paying attention , and "" Suite "" is perhaps the best song the group ever composed ."
apw_eng_20091106_0099_12:6-7-8,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"the fictional plot line is n't terribly interesting , though it 's nicely ornamented","the fictional plot line is n't terribly interesting , though it 's nicely ornamented by little farces lifted from the book -- a guy convinced that the Loch Ness monster is the ghost of a dinosaur , another who advises that Angela Lansbury somehow knows the whereabouts of Manuel Noriega -LRB- it was Kristy McNichol in the book , but same chuckle nonetheless -RRB- ."
pcc_eng_26_016.5191_x0250741_05:10-11-12,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"face value , the punisher is n't terribly interesting as a character .","When taken at face value , the Punisher is n't terribly interesting as a character ."
pcc_eng_05_005.1964_x0068191_19:44-45-46,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,so reading about them here is n't terribly interesting or revelatory .,"Details like how "" witches "" were killed hundreds of years ago , how the Romans buried their dead , and names like Danse Macabre are all fairly well known in a general kind of way , so reading about them here is n't terribly interesting or revelatory ."
pcc_eng_24_082.5028_x1318274_11:08-09-10,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,the history of old ales is n't terribly interesting .,Even the history of Old Ales is n't terribly interesting .
pcc_eng_17_104.6921_x1676212_002:53-54-55,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,", human interest stories that are n't terribly interesting , and commercials .","I can read through only what interests or affects me and get it all done in about 15 minutes , as opposed to having to watch an hour 's worth of news ( local and national / world ) complete with bad hair , bad jokes , human interest stories that are n't terribly interesting , and commercials ."
pcc_eng_14_031.9213_x0499611_22:5-6-7,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"that in itself was n't terribly interesting , but what was intriguing was","That in itself was n't terribly interesting , but what was intriguing was that the leader of the posse , who shall henceforth be known as Paul , was a complete jerk to this poor girl ."
pcc_eng_19_011.9265_x0176531_12:13-14-15,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,shows 476 ilvl gear which is n't terribly interesting at this point .,The Krin Tor Offensive rep only shows 476 ilvl gear which is n't terribly interesting at this point .
pcc_eng_28_074.0636_x1181707_032:13-15-16,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,was that the decisions were n't always terribly interesting to me after a while .,What I came to realize about Orleans was that the decisions were n't always terribly interesting to me after a while .
pcc_eng_19_043.1604_x0680633_160:22-23-24,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"comatose damsel in distress who is n't terribly interesting when he 's finally awake ,","The guy , on the other hand , spends most of the movie as a comatose damsel in distress who is n't terribly interesting when he 's finally awake , either ."
pcc_eng_23_097.4697_x1559114_45:17-18-19,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,and previews for episodes and is n't terribly interesting .,The Extra Bonus Features is just a collection of bumpers and previews for episodes and is n't terribly interesting .
pcc_eng_01_031.6063_x0494676_33:41-42-43,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"that most of the puzzles are n't terribly interesting in the first place , i","Two difficulty levels are available , with "" hard "" mode offering tougher puzzles along with the usual increases in difficulty - no tutorial , longer hint recharges and so forth - but given that most of the puzzles are n't terribly interesting in the first place , I 'm not sure it 'd be worth the bother ."
pcc_eng_22_005.8810_x0078853_66:3-4-5,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"it was n't terribly interesting , but was nicely moist and","It was n't terribly interesting , but was nicely moist and unctuous , and a terrific combination with the mint and onion , eaten with bits of pita bread ."
pcc_eng_10_029.3947_x0458994_04:18-19-20,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,not to mention the characters are n't terribly interesting .,"Its plot is a bit absurd and it lacks perspective , not to mention the characters are n't terribly interesting ."
pcc_eng_16_045.9579_x0727505_51:32-33-34,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"'s perfection , but it is n't terribly interesting .","The famous painting "" Marriage of the Virgin "" by Italian master Perugino ( left ) may impress us with it 's mastery , it 's perfection , but it is n't terribly interesting ."
pcc_eng_24_025.0467_x0388790_06:09-10-11,terribly,interesting,terribly_interesting,n't,n't_terribly_interesting,"is beautifully drawn , but is n't terribly interesting ; most of the stories follow","That book is beautifully drawn , but is n't terribly interesting ; most of the stories follow the same template so , well , doggedly , that even the most committed fan of cute would find Kobato too repetitive to be much fun ."
