hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_28_071.9909_x1148410_34:16-17-18,that,big,that_big,n't,n't_that_big,"three years , so it was n't that big of a deal .","But I had already been away at college for three years , so it was n't that big of a deal ."
pcc_eng_20_039.2359_x0618013_078:5-6-7,that,big,that_big,n't,n't_that_big,"our island really is n't that big , and it should n't have","Our island really is n't that big , and it should n't have taken this long ."
pcc_eng_08_001.9073_x0014705_08:3-4-5,that,big,that_big,n't,n't_that_big,It was n't that big of an adjustment .,It was n't that big of an adjustment .
pcc_eng_21_070.3730_x1121026_034:08-09-10,that,big,that_big,n't,n't_that_big,"swear , my double chin is n't that big ) this video is too important","I swear , my double chin is n't THAT big ) this video is too important not to share ."
pcc_eng_09_038.7920_x0611654_64:09-10-11,that,big,that_big,n't,n't_that_big,", occasional runner 's diarrhea is n't that big of a deal , especially if","Of course , occasional runner 's diarrhea is n't that big of a deal , especially if it 's a case like mine and simply the result of overeating beforehand ."
pcc_eng_19_014.8421_x0223542_23:10-11-12,that,big,that_big,n't,n't_that_big,", even if the cave was n't that big and even if i was n't","In all honesty , even if the cave was n't that big and even if I was n't able to take a dip , I find the cave to be quite wonderful in a way ( what more if I was able to swim ) ."
pcc_eng_03_004.5048_x0056573_50:3-4-5,that,big,that_big,n't,n't_that_big,"dandora is n't that big , but it looks pretty disgusting","Dandora is n't that big , but it looks pretty disgusting ."
pcc_eng_15_005.0862_x0065903_098:09-10-11,that,big,that_big,n't,n't_that_big,"chill out , your life is n't that big of a deal , there 's","Basically , chill out , your life is n't that big of a deal , there 's billions of rather similar ones running concurrently to yours and countless ones that 've come before and that 'll come after ."
nyt_eng_19991109_0135_55:11-12-13,that,big,that_big,n't,n't_that_big,"cultural differences , but it was n't that big of a culture shock .","`` There were definitely cultural differences , but it was n't that big of a culture shock ."
pcc_eng_16_024.9252_x0387281_026:37-39-40,that,big,that_big,n't,n't_that_big,", even though it was n't really that big .","There was a secret room that had to be accessed through a serious of tiny spaces , and hidden doorways , and stairways in the front and back of the house , even though it was n't really that big ."
pcc_eng_22_080.3948_x1283260_16:5-8-9,that,big,that_big,n't,n't_that_big,the english problems would n't have been that big of a deal in appleton since,"The English problems would n't have been that big of a deal in Appleton since German was so common at the time . """
pcc_eng_05_036.2912_x0571636_171:10-11-12,that,big,that_big,n't,n't_that_big,"idea why i thought he was n't that big , especially now when i look","I have no idea why I thought he was n't that big , especially now when I look at the photos ."
pcc_eng_07_051.7317_x0820210_056:5-7-8,that,big,that_big,n't,n't_that_big,"i guess it is n't really that big of a deal , since you","I guess it is n't really that big of a deal , since you can write in Span on your ballot ( and please do ) , but it 's still kind of strange that the organization feels Michael Cuddyer ( who has n't done much at the plate until recently ) , Delmon Young , and Carlos Gomez are all more worthy of consideration for the ASG ."
pcc_eng_19_046.1423_x0728637_11:10-11-12,that,big,that_big,n't,n't_that_big,"a wheelchair , this usually is n't that big of a problem , since many","For men in a wheelchair , this usually is n't that big of a problem , since many common male outfits are going to naturally be compatible with a wheelchair ."
pcc_eng_10_073.5645_x1173010_72:16-18-19,that,big,that_big,n't,n't_that_big,"the game , it wo n't be that big of a deal , but again","Once you get used to having no voice- overs in the game , it wo n't be that big of a deal , but again , the game feels more rushed because of it ."
pcc_eng_04_052.5170_x0832149_46:09-11-12,that,big,that_big,n't,n't_that_big,have thought that it would n't be that big of a deal to you .,They really might have thought that it would n't be that big of a deal to you .
pcc_eng_24_103.8085_x1663449_185:24-25-26,that,big,that_big,n't,n't_that_big,"little wide , so it was n't that big of a mistake , and i","Basically , they were saying that Forrest was good on the first clip and washed out a little wide , so it was n't that big of a mistake , and I should have been able to follow ."
pcc_eng_06_074.8616_x1194712_089:3-4-5,that,big,that_big,n't,n't_that_big,"it was n't that big , but it was still rather","It was n't that big , but it was still rather impressive ."
pcc_eng_22_003.0475_x0033289_107:11-12-13,that,big,that_big,n't,n't_that_big,for a show on lifetime is n't that big but surely you can do better,I know the budget for a show on Lifetime is n't that big but surely you can do better than Buffy - esque monster make up ?
pcc_eng_20_033.5664_x0526581_115:12-13-14,that,big,that_big,n't,n't_that_big,in the semis so it was n't that big of a problem and it was,We had a position secured in the semis so it was n't that big of a problem and it was the right decision to let the players recuperate for the finals .
pcc_eng_10_083.6162_x1335163_223:4-5-6,that,big,that_big,n't,n't_that_big,"but they are n't that big , which was what i wanted","But they are n't that big , which was what I wanted ."
pcc_eng_26_003.1475_x0034600_023:4-5-6,that,big,that_big,n't,n't_that_big,he also is n't that big of a tv draw .,He also is n't that big of a TV draw .
