hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_19_039.8077_x0626127_46:24-25,inherently_governmental,governmental,(+)_inherently_governmental,inherently,force and address whether contractors are performing inherently governmental functions .,"In May 2007 , Congress asked the director of national intelligence to study the contracting work force and address whether contractors are performing inherently governmental functions ."
pcc_eng_08_052.1499_x0828143_031:16-17,inherently_governmental,governmental,(+)_inherently_governmental,inherently,of intelligence : the out-sourcing of the inherently governmental function of intelligence to contractors steeped,"To this I would add two co-equal sins of intelligence : the out-sourcing of the inherently governmental function of intelligence to contractors steeped in conflicts of interest ; and the startling loss of any semblance of ethics in the rush by pretentious "" warriors "" to do rendition , torture , mass surveillance , and assassination by drone ."
pcc_eng_24_107.05121_x1723314_12:20-21,inherently_governmental,governmental,(+)_inherently_governmental,inherently,navys fleet forces command were categorized as inherently governmental when they should have been categorized,"For example , 348 of 354 new in- sourcing authorizations by the Navys Fleet Forces Command were categorized as inherently governmental when they should have been categorized as exempt from private sector performance for continuity of infrastructure operations ."
pcc_eng_10_073.9401_x1179020_08:09-10,inherently_governmental,governmental,(+)_inherently_governmental,inherently,unions allege that omb 's definition of inherently governmental in omb circular a-76 contradicts the,Both unions allege that OMB 's definition of inherently governmental in OMB Circular A-76 contradicts the Federal Activities Inventory Reform Act of 1998 .
pcc_eng_21_023.9152_x0370222_11:16-17,inherently_governmental,governmental,(+)_inherently_governmental,inherently,"the program are performing or have performed inherently governmental functions , stating only that ""","Clanahan is somewhat vague about whether contractors in the program are performing or have performed inherently governmental functions , stating only that "" there have been situations "" where contractors might have crossed the line and either commanded military forces or participated in combat operations , activities which would be in violation of the Federal Acquisition Regulation ( FAR ) and the White House 's 2011 policy letter on inherently governmental functions ."
pcc_eng_test_2.03225_x21284_19:1-2,inherently_governmental,governmental,(+)_inherently_governmental,inherently,inherently governmental,Inherently Governmental
pcc_eng_29_004.4934_x0056605_30:11-12,inherently_governmental,governmental,(+)_inherently_governmental,inherently,"who argue that some functions are "" inherently governmental "" -- despite the fact that","Those in Congress who argue that some functions are "" inherently governmental "" -- despite the fact that private-sector companies are more experienced , agile , accountable and infinitely cheaper than OPM and its endless cascade of chargebacks to agencies -- they need to reset the idea of what constitutes the hiring or appointment of capable individuals ."
pcc_eng_test_2.03225_x21284_22:3-4,inherently_governmental,governmental,(+)_inherently_governmental,inherently,close to inherently governmental because of the nature of the,Close to inherently governmental because of the nature of the function .
pcc_eng_18_078.2517_x1250994_15:12-13,inherently_governmental,governmental,(+)_inherently_governmental,inherently,"his hearing that this function is "" inherently governmental . ""","Dan Gordon said in his hearing that this function is "" inherently governmental . """
pcc_eng_21_023.9152_x0370222_18:14-15,inherently_governmental,governmental,(+)_inherently_governmental,inherently,"battle , an arbitrarily drawn line between inherently governmental and non-inherently governmental functions can easily","However , in the heat of battle , an arbitrarily drawn line between inherently governmental and non-inherently governmental functions can easily erode ."
pcc_eng_19_039.8077_x0626127_73:19-20,inherently_governmental,governmental,(+)_inherently_governmental,inherently,"functions , allowing contractors to take on inherently governmental functions would leave all of the","Although the intelligence agencies might independently determine their core and noncore functions , allowing contractors to take on inherently governmental functions would leave all of the accountability to those responsible agencies ."
