hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_03_067.8122_x1081841_30:1-2,ever_mindful,ever,mindful,(+)_ever_mindful,"ever mindful of the sun , mitchell discusses","Ever mindful of the sun , Mitchell discusses bird and animal behavior related to the sun and solar eclipses ."
pcc_eng_25_074.4861_x1190079_05:7-8,ever_mindful,ever,mindful,(+)_ever_mindful,"she likes to garden , although ever mindful of running afoul of a dennene","She likes to garden , although ever mindful of running afoul of a Dennene , lately it is more about planning than actually extending her flower garden ."
pcc_eng_11_063.3983_x1009800_13:5-6,ever_mindful,ever,mindful,(+)_ever_mindful,"meanwhile the russians , ever mindful of the too recent past ,","Meanwhile the Russians , ever mindful of the too recent past , seem to be getting nervous , as are some of our allies ."
pcc_eng_28_060.7761_x0967028_19:1-2,ever_mindful,ever,mindful,(+)_ever_mindful,"ever mindful of proper etiquette , miss manners","Ever mindful of proper etiquette , Miss Manners has social graces down to a fine art ."
pcc_eng_21_017.2701_x0262596_23:14-15,ever_mindful,ever,mindful,(+)_ever_mindful,be a lot worse and i am ever mindful of that .,"That said though , life could be a lot worse and I am ever mindful of that ."
pcc_eng_06_077.9864_x1244937_14:1-2,ever_mindful,ever,mindful,(+)_ever_mindful,ever mindful that words hold the power to,"Ever mindful that words hold the power to crush or to bless ; I choose to bless , but confess I sometimes slip ."
pcc_eng_06_091.1849_x1458742_23:20-21,ever_mindful,ever,mindful,(+)_ever_mindful,"their parents can be with them , ever mindful of our own mortality and the","Others of us are equally thankful for every day that we as their parents can be with them , ever mindful of our own mortality and the burning question , Who will take care of them when we 're gone ?"
pcc_eng_24_096.4049_x1543149_02:23-24,ever_mindful,ever,mindful,(+)_ever_mindful,"few trends and resolutions for 2013 , ever mindful that i just could be wrong","This being the first issue of a new year , I will toss out a few trends and resolutions for 2013 , ever mindful that I just could be wrong - at least about the trends ."
pcc_eng_00_040.6659_x0640822_046:1-2,ever_mindful,ever,mindful,(+)_ever_mindful,"ever mindful of this experience , smith was","Ever mindful of this experience , Smith was inspired to get better grades and earned his way back into Weequahic after a year of matriculation at Gateway , becoming a star defensive end despite his wiry 6 - foot - 1 , 180 - pound frame ."
pcc_eng_16_080.9742_x1294372_24:3-4,ever_mindful,ever,mindful,(+)_ever_mindful,through remaining ever mindful towards the weapon it shall not,"Through remaining ever mindful towards the weapon it shall not fail the wielder , success is inevitable , yet it is the steadfastness of the warrior they may falter over Time ."
nyt_eng_20071013_0121_20:3-4,ever_mindful,ever,mindful,(+)_ever_mindful,they were ever mindful of the hendrick golden rule :,they were ever mindful of the Hendrick golden rule : Do not wreck a teammate .
pcc_eng_09_030.0609_x0470443_35:6-7,ever_mindful,ever,mindful,(+)_ever_mindful,"however , we must be ever mindful of the aggregate of time we","However , we must be ever mindful of the aggregate of time we are given and shepherd it constantly in the right direction ."
