hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_15_077.6666_x1238785_18:10-11,ever_larger,ever,larger,(+)_ever_larger,"the technology aims at the printing of ever larger objects , with entire houses in","Development of the technology aims at the printing of ever larger objects , with entire houses in view at some point in the future ."
pcc_eng_26_072.2435_x1151575_016:3-4,ever_larger,ever,larger,(+)_ever_larger,china looms ever larger on the international scene as an,"China looms ever larger on the international scene as an economic engine , a political force , a military power , and an environmental bombshell ."
pcc_eng_22_104.8240_x1677593_263:7-8,ever_larger,ever,larger,(+)_ever_larger,"thus a push-pull phenomenon led to ever larger city populations , as people left","Thus a push-pull phenomenon led to ever larger city populations , as people left farms to seek employment in urban areas ."
pcc_eng_18_028.5051_x0444886_06:12-13,ever_larger,ever,larger,(+)_ever_larger,topped $ 18 trillion and is growing ever larger .,Our national debt has topped $ 18 trillion and is growing ever larger .
pcc_eng_22_053.9827_x0855976_50:11-12,ever_larger,ever,larger,(+)_ever_larger,"and the global threat to biodiversity looming ever larger , that hope must become reality","With climate change and the global threat to biodiversity looming ever larger , that hope must become reality ."
pcc_eng_27_057.6878_x0916301_15:34-35,ever_larger,ever,larger,(+)_ever_larger,"backward through generations , combining lineages in ever larger , earlier branches until they reach","By comparing mutations in mitochondrial DNA among today 's populations , and making assumptions about how frequently they occurred , scientists can walk the genetic code backward through generations , combining lineages in ever larger , earlier branches until they reach the evolutionary trunk ."
pcc_eng_07_012.1542_x0180798_13:28-29,ever_larger,ever,larger,(+)_ever_larger,", commentators and dedicated fans is growing ever larger day-on - day , hour-upon-hour .","With games like Starcraft 2 and League of Legends gaining popularity in the West ; a sprawling community of players , commentators and dedicated fans is growing ever larger day-on - day , hour-upon-hour ."
pcc_eng_20_061.1882_x0972393_02:5-6,ever_larger,ever,larger,(+)_ever_larger,the task has grown ever larger during the nearly three years the,The task has grown ever larger during the nearly three years the site has been public .
nyt_eng_19950102_0221_10:7-8,ever_larger,ever,larger,(+)_ever_larger,"as a result , europeans bought ever larger quantities of american goods .","as a result , Europeans bought ever larger quantities of American goods ."
pcc_eng_14_071.4308_x1138642_44:09-10,ever_larger,ever,larger,(+)_ever_larger,"leaders , meanwhile , attempted to wrest ever larger parcels of land from native indian","Colonial leaders , meanwhile , attempted to wrest ever larger parcels of land from native Indian nations for the expansion of European settlements into the North American interior from Massachusetts to South Carolina ."
pcc_eng_17_017.2116_x0262278_23:25-26,ever_larger,ever,larger,(+)_ever_larger,""" for seven years the games loomed ever larger on the horizon .","The Independent 's Tom Peck tried to imagine how we will view the Olympics in future : "" For seven years the Games loomed ever larger on the horizon ."
pcc_eng_21_017.9582_x0273772_097:14-15,ever_larger,ever,larger,(+)_ever_larger,"the front door , we pass through ever larger swarms of young men with fluffy","As Ms. Shahbazi and I approach the front door , we pass through ever larger swarms of young men with fluffy beards and bad skin ."
pcc_eng_05_033.0142_x0518595_225:7-8,ever_larger,ever,larger,(+)_ever_larger,i felt like i was growing ever larger with collected insulation and that the,I felt like I was growing ever larger with collected insulation and that the rats were getting ever closer .
