hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_29_027.7184_x0431402_15:10-11,ever_deeper,ever,deeper,(+)_ever_deeper,"and the search party she guides worm ever deeper into the unknown , isabella will","As she and the search party she guides worm ever deeper into the unknown , Isabella will be forced to draw on courage of the purest kind as she is forced to confront forces of dark and demonic power ."
pcc_eng_05_081.3076_x1299748_33:11-12,ever_deeper,ever,deeper,(+)_ever_deeper,reliable poll indicates that america is slipping ever deeper into the abyss of a declining,""" While every reliable poll indicates that America is slipping ever deeper into the abyss of a declining Christian identification , Southern Baptist membership has also been on a decade of decline ."
pcc_eng_12_063.2173_x1006037_09:17-18,ever_deeper,ever,deeper,(+)_ever_deeper,with time and continues to touch me ever deeper as i add on years to,"So it is with an insight that has grown with time and continues to touch me ever deeper as I add on years to my life , that I look forward to listening with an open heart to people who are ill and those who are approaching the end of life ."
pcc_eng_20_028.4362_x0443582_042:09-10,ever_deeper,ever,deeper,(+)_ever_deeper,my servants and i continued delving utumno ever deeper and also began building a fortress,Meanwhile my servants and I continued delving Utumno ever deeper and also began building a fortress that would be known as Angband .
pcc_eng_07_008.2667_x0117694_09:24-25,ever_deeper,ever,deeper,(+)_ever_deeper,live hand - grenade as they retreated ever deeper towards mannone .,"By contrast , the Black Cats at times treated the ball as if it were a live hand - grenade as they retreated ever deeper towards Mannone ."
pcc_eng_22_006.5012_x0088795_134:41-42,ever_deeper,ever,deeper,(+)_ever_deeper,tighter to the characters and drawing you ever deeper into the narrative .,"And the telling of the tale is masterfully woven , with sudden , almost imperceptible transitions from tragedy to comedy and back again , with each flip of the switch tying you ever tighter to the characters and drawing you ever deeper into the narrative ."
pcc_eng_28_017.7873_x0271459_18:6-7,ever_deeper,ever,deeper,(+)_ever_deeper,"yes , ubuntu is delving ever deeper into the cloud market , and","Yes , Ubuntu is delving ever deeper into the cloud market , and as per usual ."
pcc_eng_07_070.4816_x1122956_051:18-19,ever_deeper,ever,deeper,(+)_ever_deeper,"only by its incompetence , persia drifted ever deeper into stagnation .","Locked in the grip of an antiquated Qajar autocracy restrained only by its incompetence , Persia drifted ever deeper into stagnation ."
pcc_eng_18_065.1748_x1039050_12:16-17,ever_deeper,ever,deeper,(+)_ever_deeper,and may perhaps be finding himself drawn ever deeper into its spell .,"He has also since moved to Glastonbury , and may perhaps be finding himself drawn ever deeper into its spell ."
pcc_eng_14_053.8870_x0854800_124:21-22,ever_deeper,ever,deeper,(+)_ever_deeper,"coming his way , would pull him ever deeper into the commercial world .","Mackinnon feared that taking up Playboy 's offer , along with other opportunities coming his way , would pull him ever deeper into the commercial world ."
