hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_27_016.2654_x0247054_37:23-24,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"between sony and phillips , it was immediately obvious that the discs would be able","In November 1995 , when the first DVD development was announced in a joint program between Sony and Phillips , it was immediately obvious that the discs would be able to hold more than just a movie ."
pcc_eng_29_039.0315_x0614044_06:5-6,immediately_obvious,obvious,(+)_immediately_obvious,immediately,it should have been immediately obvious what was going on .,It should have been immediately obvious what was going on .
pcc_eng_01_069.3490_x1105673_19:15-16,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"ready to be shipped , a fact immediately obvious to anyone who 's spent any","They contain recyclable materials , packed and ready to be shipped , a fact immediately obvious to anyone who 's spent any time around China 's thousands of scrap recycling markets ( I 've spent hundreds of hours in them ) ."
pcc_eng_24_036.1843_x0569038_54:8-9,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"when it 's served , it 's immediately obvious that this is not the bulgogi","When it 's served , it 's immediately obvious that this is not the bulgogi found everywhere else ."
pcc_eng_26_059.4619_x0945282_21:7-8,immediately_obvious,obvious,(+)_immediately_obvious,immediately,""" with mackie , it is immediately obvious from the name what it does",""" With Mackie , it is immediately obvious from the name what it does ."
nyt_eng_19980422_0539_8:14-15,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"'s relationship to the child was `` immediately obvious '' at birth , an unmarried","he said that while the mother 's relationship to the child was `` immediately obvious '' at birth , an unmarried father 's relationship `` may often be undisclosed and unrecorded in any contemporary public record . ''"
pcc_eng_04_089.6134_x1431717_11:8-9,immediately_obvious,obvious,(+)_immediately_obvious,immediately,attention to detail & careful maintenance are immediately obvious .,Attention to detail & careful maintenance are immediately obvious .
pcc_eng_08_061.7617_x0984160_39:17-18,immediately_obvious,obvious,(+)_immediately_obvious,immediately,lot more to offer than might be immediately obvious .,"As you can see , Postgre SQL has a lot more to offer than might be immediately obvious ."
apw_eng_19970805_0303_4:3-4,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"it 's immediately obvious from the colors , shapes and","it 's immediately obvious from the colors , shapes and subjects that this is not Western art ."
pcc_eng_18_008.2604_x0117540_45:6-7,immediately_obvious,obvious,(+)_immediately_obvious,immediately,the parallels with ukraine were immediately obvious .,The parallels with Ukraine were immediately obvious .
pcc_eng_13_106.3875_x1702969_13:8-9,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"the appeal of "" levels "" is immediately obvious upon first listen , the sentiment","The appeal of "" Levels "" is immediately obvious upon first listen , the sentiment totally applicable to anyone who 's wrinkled their nose in response to being called a "" millennial . """
pcc_eng_23_048.1257_x0761420_05:28-29,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"idiosyncratic beliefs , rather than by an immediately obvious logic of the situation as seen","The core question - "" What is my best move ? "" - is often answered by a leader 's idiosyncratic beliefs , rather than by an immediately obvious logic of the situation as seen by external observers ."
pcc_eng_08_077.8899_x1244966_13:10-11,immediately_obvious,obvious,(+)_immediately_obvious,immediately,back the reverse rake rear window is immediately obvious .,Around the back the reverse rake rear window is immediately obvious .
pcc_eng_07_024.8657_x0386009_014:6-7,immediately_obvious,obvious,(+)_immediately_obvious,immediately,the effects of mining were immediately obvious .,The effects of mining were immediately obvious .
pcc_eng_21_082.8015_x1322070_20:7-8,immediately_obvious,obvious,(+)_immediately_obvious,immediately,the problems with this idea are immediately obvious .,The problems with this idea are immediately obvious .
pcc_eng_24_030.7981_x0481929_06:14-15,immediately_obvious,obvious,(+)_immediately_obvious,immediately,' lama wearing trousers ' should be immediately obvious to any scholar in the field,""" The non-Asian features of the ' lama wearing trousers ' should be immediately obvious to any scholar in the field , "" Bayer wrote , referring to the statue as a "" lama "" or guru ."
pcc_eng_06_044.0682_x0696601_17:14-15,immediately_obvious,obvious,(+)_immediately_obvious,immediately,", and financial services may have more immediately obvious opportunities for automation , and are","Sectors such as retail , logistics , and financial services may have more immediately obvious opportunities for automation , and are more likely than healthcare to see widespread adoption within the next one to three years ."
pcc_eng_15_062.2549_x0989480_25:4-5,immediately_obvious,obvious,(+)_immediately_obvious,immediately,"big life-events were immediately obvious , but why did i dip","Big life-events were immediately obvious , but why did I dip down consistently for that week , spike over there , go bananas for the first two weeks here , and then dropped down to dribbles for the rest of that month ?"
pcc_eng_12_012.6060_x0187737_12:16-17,immediately_obvious,obvious,(+)_immediately_obvious,immediately,your own adventure series and it 's immediately obvious that the developers have gone to,This is a game based on a Choose Your Own Adventure series and it 's immediately obvious that the developers have gone to great lengths to ensure that same style carries over to the digital form .
