hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
nyt_eng_19991130_0394_8:19-20,immediately_available,available,(+)_immediately_available,immediately,"have been involuntarily laid off and are immediately available to work , many states have","although unemployment insurance is traditionally seen as helping only those who have been involuntarily laid off and are immediately available to work , many states have granted benefits to workers who are not in that narrow category ."
pcc_eng_28_025.7648_x0399920_03:5-6,immediately_available,available,(+)_immediately_available,immediately,this operator console is immediately available to all core dial partners and,"This Operator Console is immediately available to all Core Dial Partners and end-users as a beta application , and offers a robust feature set that provides unified communications and agility for end-user customers ."
pcc_eng_00_027.3616_x0426160_05:09-10,immediately_available,available,(+)_immediately_available,immediately,"local awareness , presented last october and immediately available in the usa , is now","Facebook Local Awareness , presented last October and immediately available in the USA , is now also active all countries ."
pcc_eng_08_003.2684_x0036801_21:10-11,immediately_available,available,(+)_immediately_available,immediately,has loaded this schedule and has seats immediately available to the public for the first,The airline has loaded this schedule and has seats immediately available to the public for the first stage of the expansion .
pcc_eng_01_069.2270_x1103699_32:3-4,immediately_available,available,(+)_immediately_available,immediately,"both are immediately available from iomega-certified resellers , retailers ,","Both are immediately available from Iomega-certified resellers , retailers , and catalogs ."
pcc_eng_00_108.02191_x1735132_43:6-7,immediately_available,available,(+)_immediately_available,immediately,"the experience of god is immediately available to any man , woman ,","The experience of God is immediately available to any man , woman , or child who chants"
pcc_eng_07_041.0153_x0646996_25:7-8,immediately_available,available,(+)_immediately_available,immediately,"once memorized , these facts become immediately available for use provided the nature and","Once memorized , these facts become immediately available for use provided the nature and manner of use is understood ."
pcc_eng_25_105.7936_x1695906_12:7-8,immediately_available,available,(+)_immediately_available,immediately,a full range of amenities are immediately available for this community .,A full range of amenities are immediately available for this community .
pcc_eng_22_101.4146_x1622678_16:39-40,immediately_available,available,(+)_immediately_available,immediately,these unit crests on - hand and immediately available makes us an important resource for,""" And there are a lot of Guard personnel over there with the same uniform needs as any other Soldier , "" explained Zabaldo , before adding , "" So having these unit crests on - hand and immediately available makes us an important resource for these folks . """
pcc_eng_13_001.1780_x0002858_20:12-13,immediately_available,available,(+)_immediately_available,immediately,"of the information from every test is immediately available , and because we only have","With Drive , all of the information from every test is immediately available , and because we only have one version of the results on Sheets and Docs , we always know we 're working from the correct files ."
pcc_eng_24_027.5910_x0429921_03:13-14,immediately_available,available,(+)_immediately_available,immediately,"installed in the room , it is immediately available .","Because the system is permanently installed in the room , it is immediately available ."
pcc_eng_05_005.0629_x0066026_07:13-14,immediately_available,available,(+)_immediately_available,immediately,"cycling trail guides from across denmark are immediately available to download , for free ,","More than 200 walking and cycling trail guides from across Denmark are immediately available to download , for free , including the Nationale Cykelruter ( National Cycling Routes ) and recreational trails from "" Scandinavian Trails "" a collaboration between more than 50 municipalities and regions in Denmark , Sweden and Norway ."
