hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_28_078.6944_x1256761_43:17-18-19,necessarily,right,necessarily_right,n't,n't_necessarily_right,past 30 years that people are n't necessarily right .,But we know from a lot of studies from the past 30 years that people are n't necessarily right .
apw_eng_19980219_0343_6:15-16-17,necessarily,right,necessarily_right,n't,n't_necessarily_right,"corporatization in mainland state-owned companies were n't necessarily right for china , which lacked the","but current proposals to introduce a system of corporatization in mainland state-owned companies were n't necessarily right for China , which lacked the overall social and legal framework , said Chang ."
pcc_eng_22_003.2273_x0036168_18:6-7-8,necessarily,right,necessarily_right,n't,n't_necessarily_right,but i realized it was n't necessarily right for me - there was just,"But I realized it was n't necessarily right for me - there was just something missing about design . """
pcc_eng_19_014.6360_x0220227_13:19-21-22,necessarily,right,necessarily_right,n't,n't_necessarily_right,"data , the numbers are n't always necessarily right .","While it may be easy to draw surprising conclusions when digging into Big Data , the numbers are n't always necessarily right ."
pcc_eng_16_032.5081_x0509857_153:09-10-11,necessarily,right,necessarily_right,n't,n't_necessarily_right,"sincere opinions , but opinions are n't necessarily right .","Everyone has sincere opinions , but opinions are n't necessarily right ."
pcc_eng_20_039.7251_x0625883_33:07-09-10,necessarily,right,necessarily_right,n't,n't_necessarily_right,just means that they are n't all necessarily right .,It just means that they are n't all necessarily right .
pcc_eng_01_067.0075_x1067657_05:27-28-29,necessarily,right,necessarily_right,n't,n't_necessarily_right,a lot of sense and is n't necessarily right for the patients .,The fee-for-service system rewards quantity over quality and encourages all sorts of stuff to be done that does n't make a lot of sense and is n't necessarily right for the patients .
pcc_eng_13_086.0191_x1374286_26:24-25-26,necessarily,right,necessarily_right,n't,n't_necessarily_right,a pile of applications that are n't necessarily right for your role .,This can become an issue as you may just double YOUR workload by having to sift through a pile of applications that are n't necessarily right for your role .
pcc_eng_04_102.8898_x1646081_32:10-11-12,necessarily,right,necessarily_right,n't,n't_necessarily_right,"'s approach to interactive narrative is n't necessarily right for all story -centric games ,","The Stanley Parable 's approach to interactive narrative is n't necessarily right for all story -centric games , but it does set some good examples for future games to follow ."
pcc_eng_15_096.7466_x1547526_036:12-13-14,necessarily,right,necessarily_right,n't,n't_necessarily_right,for you a year ago is n't necessarily right for you now .,The plan that made sense for you a year ago is n't necessarily right for you now .
nyt_eng_20070310_0167_29:08-09-10,necessarily,right,necessarily_right,n't,n't_necessarily_right,"what 's right for us is n't necessarily right for every other team , but","`` What 's right for us is n't necessarily right for every other team , but what we 're trying to do every year is decide what can we do to make our team better ."
