hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_13_030.3794_x0475129_50:22-23,remotely_true,true,(+)_remotely_true,remotely,"brand 's "" green "" claims are remotely true .","Unless a product is certified organic , there is no real assurance that a brand 's "" green "" claims are remotely true ."
pcc_eng_01_091.1640_x1457940_04:27-28-29,remotely_true,true,n't_remotely_true,remotely,"dwarfing the jihad threat , is n't remotely true .","But the reality is that the idea that there is a massive terror threat from "" white supremacists , "" dwarfing the jihad threat , is n't remotely true ."
pcc_eng_27_035.4660_x0556935_073:4-5-6,remotely_true,true,n't_remotely_true,remotely,This just is n't remotely true .,This just is n't remotely true .
pcc_eng_11_005.4018_x0071389_50:29-30-31,remotely_true,true,n't_remotely_true,remotely,you would know that this is n't remotely true .,"I 'm sure you ' d o n't need to see any research ' , because if you actually looked at any you would know that this is n't remotely true ."
pcc_eng_18_042.3295_x0668674_58:3-5-6,remotely_true,true,n't_remotely_true,remotely,Which is n't even remotely true .,Which is n't even remotely true .
nyt_eng_20070105_0118_23:4-5-6,remotely_true,true,n't_remotely_true,remotely,and it is n't remotely true .,and it is n't remotely true .
pcc_eng_27_002.3257_x0021332_50:3-5-6,remotely_true,true,n't_remotely_true,remotely,This is n't even remotely true .,This is n't even remotely true .
pcc_eng_27_108.04201_x1738221_08:3-4-5,remotely_true,true,n't_remotely_true,remotely,"that was n't remotely true at all , as he became","That was n't remotely true at all , as he became enraged with the little girl for a different , disturbing reason ."
pcc_eng_02_005.0859_x0065964_12:4-6-7,remotely_true,true,n't_remotely_true,remotely,"that claim is n't even remotely true , as jackson has the right","That claim is n't even remotely true , as Jackson has the right stuff to be an ace of a major league pitching staff ."
pcc_eng_14_008.3265_x0118176_07:3-4-5,remotely_true,true,n't_remotely_true,remotely,It was n't remotely true .,It was n't remotely true .
pcc_eng_08_104.2543_x1671849_092:3-4-5,remotely_true,true,n't_remotely_true,remotely,that was n't remotely true -- but the persistence of this,"That was n't remotely true -- but the persistence of this canard amounts to one more nail in the coffin of fiscal rectitude , and still another illusion that perpetuates the nation 's trillion dollar Warfare State ."
pcc_eng_26_095.8218_x1533359_110:10-12-13,remotely_true,true,n't_remotely_true,remotely,"technological progress , that is n't even remotely true .","In most fields of technological progress , that is n't even remotely true ."
pcc_eng_01_095.6103_x1529906_33:13-15-16,remotely_true,true,n't_remotely_true,remotely,", and that statement is n't even remotely true .","Zero to racist in a split second , and that statement is n't even remotely true ."
nyt_eng_20060414_0121_65:6-7-8,remotely_true,true,n't_remotely_true,remotely,but of course that was n't remotely true .,but of course that was n't remotely true .
pcc_eng_23_012.0536_x0178318_108:1-6-7,remotely_true,true,neither_remotely_true,remotely,"neither of those things are remotely true , but i made top 8","Neither of those things are remotely true , but I made Top 8 and this is my list ."
pcc_eng_08_100.5705_x1612236_10:03-09-10,remotely_true,true,neither_remotely_true,remotely,Of course neither of those claims is even remotely true .,Of course neither of those claims is even remotely true .
pcc_eng_23_012.6354_x0187759_19:09-14-15,remotely_true,true,none_remotely_true,remotely,"answers , none of which will be remotely true .","We can predict most of the answers , none of which will be remotely true ."
pcc_eng_22_061.9397_x0985330_10:1-5-6,remotely_true,true,none_remotely_true,remotely,None of that is remotely true .,None of that is remotely true .
pcc_eng_09_097.0634_x1554273_50:04-09-10,remotely_true,true,none_remotely_true,remotely,"Of course , none of this is even remotely true .","Of course , none of this is even remotely true ."
pcc_eng_25_008.2053_x0116855_17:2-7-8,remotely_true,true,none_remotely_true,remotely,Actually none of the above is remotely true .,Actually none of the above is remotely true .
pcc_eng_08_107.4795_x1724114_012:02-17-18,remotely_true,true,none_remotely_true,remotely,That none of these claims ( with the arguable exception of the second ) is even remotely true should n't be too,"That none of these claims ( with the arguable exception of the second ) is even remotely true should n't be too surprising , because the "" experts "" who give voice to them typically define their expertise institutionally :"
pcc_eng_22_057.1873_x0908045_41:04-10-11,remotely_true,true,none_remotely_true,remotely,"Of course , none of this could be even remotely true because I 'm not","Of course , none of this could be even remotely true because I 'm not a data scientist or statistician ."
pcc_eng_08_075.8978_x1212596_053:10-14-15,remotely_true,true,none_remotely_true,remotely,"fact "" because none of that is remotely true .","I think you meant "" alt fact "" because none of that is remotely true ."
pcc_eng_12_087.0474_x1390477_43:4-8-9,remotely_true,true,none_remotely_true,remotely,"of course , none of that is remotely true , but he has a good","Of course , none of that is remotely true , but he has a good excuse for making that up ."
pcc_eng_17_102.1664_x1635326_03:1-6-7,remotely_true,true,none_remotely_true,remotely,None of this is even remotely true .,None of this is even remotely true .
pcc_eng_24_108.06720_x1742802_10:1-6-7,remotely_true,true,none_remotely_true,remotely,"None of it is even remotely true . ""","None of it is even remotely true . """
