hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_19_094.6929_x1514728_015:16-17,any_worse,any,worse,(+)_any_worse,"face and end things before they get any worse . ""","We get to walk right up to his face and end things before they get any worse . """
pcc_eng_28_074.2514_x1184701_096:8-9,any_worse,any,worse,(+)_any_worse,"just come on out before it gets any worse . ""","Just come on out before it gets any worse . """
pcc_eng_09_036.5411_x0575340_20:8-9,any_worse,any,worse,(+)_any_worse,"2 thoughts on "" can it get any worse ? ""","2 thoughts on "" Can it get any worse ? """
pcc_eng_07_088.3763_x1412111_09:23-24,any_worse,any,worse,(+)_any_worse,"'s legitimate addiction epidemic before it gets any worse . ""","Now more than ever , Americans must concern themselves with doing something about the nation 's legitimate addiction epidemic before it gets any worse . """
pcc_eng_16_021.2575_x0328074_21:3-4,any_worse,any,worse,(+)_any_worse,were we any worse because we lost by two ?,Were we any worse because we lost by two ?
pcc_eng_00_079.9330_x1276067_030:7-8,any_worse,any,worse,(+)_any_worse,i hate to make this situation any worse for you than it already is,"I hate to make this situation any worse for you than it already is . """
pcc_eng_29_090.5379_x1446204_530:14-15,any_worse,any,worse,(+)_any_worse,her and stop this before it gets any worse ?,Will you please go talk to her and stop this before it gets any worse ?
pcc_eng_03_044.9312_x0711674_350:21-22,any_worse,any,worse,(+)_any_worse,", it was unlikely to make things any worse .","If allowing the demon to become part of him led to a disaster , it was unlikely to make things any worse ."
pcc_eng_09_099.8644_x1599590_21:10-13-14,any_worse,any,worse,n't_any_worse,'' it probably could n't have been any worse .,His self - assessment : '' It probably could n't have been any worse .
pcc_eng_10_024.3517_x0377246_345:2-4-5,any_worse,any,worse,n't_any_worse,"could n't be any worse than our jobs ! ""","Could n't be any worse than our jobs ! """
pcc_eng_28_043.4503_x0686768_4:17-18-19,any_worse,any,worse,n't_any_worse,"the hydrogel , they also were n't any worse .","So , while the maggots were n't any better than the hydrogel , they also were n't any worse ."
pcc_eng_23_035.0850_x0550549_17:24-26-27,any_worse,any,worse,n't_any_worse,"for me ; he ca n't be any worse , "" said mark twain .","All I care to know is that a man is a human being , and that is enough for me ; he ca n't be any worse , "" said Mark Twain ."
pcc_eng_11_092.4613_x1480540_13:4-6-7,any_worse,any,worse,n't_any_worse,surely it ca n't be any worse than what 's in detroit now,Surely it ca n't be any worse than what 's in Detroit now .
nyt_eng_20001114_0123_33:07-09-10,any_worse,any,worse,n't_any_worse,"the result , it ca n't be any worse than `` little nicky , ''","whatever the result , it ca n't be any worse than `` Little Nicky , '' which , if you can believe it , even manages to make the ritual sexual violation of Adolf Hilter with a pineapple in Hell downright unfunny and offensive ."
pcc_eng_24_077.6291_x1239541_11:12-15-16,any_worse,any,worse,n't_any_worse,: this one ca n't possibly be any worse than the first one .,All I can say to that is : this one ca n't possibly be any worse than the first one .
pcc_eng_11_061.4200_x0977779_11:15-17-18,any_worse,any,worse,n't_any_worse,so john 's timing could n't be any worse .,"Warwick is preparing for a lavish dinner party , so John 's timing could n't be any worse ."
pcc_eng_28_035.8369_x0563411_11:23-24-25,any_worse,any,worse,n't_any_worse,is n't any better but is n't any worse .,"LEGO Star Wars III uses the new splitscreen "" ability "" so to speak , and is n't any better but is n't any worse ."
pcc_eng_26_006.1015_x0082222_089:08-10-11,any_worse,any,worse,n't_any_worse,a gasoline vapor explosion ca n't be any worse than falling 60 feet from the,Dying in a gasoline vapor explosion ca n't be any worse than falling 60 feet from the wobbly cherry -picker .
pcc_eng_13_084.6993_x1353076_21:11-12-13,any_worse,any,worse,n't_any_worse,francona said brantley 's shoulder was n't any worse when he got to the ballpark,"Indians : Manager Terry Francona said Brantley 's shoulder was n't any worse when he got to the ballpark on Wednesday , which the team took as a good sign ."
nyt_eng_19980926_0192_42:4-6-7,any_worse,any,worse,n't_any_worse,they certainly ca n't be any worse than last season .,they certainly ca n't be any worse than last season .
pcc_eng_24_020.8013_x0319762_080:12-14-15,any_worse,any,worse,n't_any_worse,that my unmedicated brain could n't be any worse .,"At the time , I figured that my unmedicated brain could n't be any worse ."
nyt_eng_20050616_0406_27:13-14-15,any_worse,any,worse,n't_any_worse,a date ! and that is n't any worse than how she acts in this,"just imagine sitting through that on a date ! And that is n't any worse than how she acts in this film , showing very little insight into how human beings actually behave or how humor works ."
pcc_eng_10_029.9759_x0468420_036:3-4-5,any_worse,any,worse,n't_any_worse,this is n't any worse that what they were put through,This is n't any worse that what they were put through in basic training -- remember Connie being lifted off the ground by his head ?
pcc_eng_00_032.9032_x0515638_12:3-6-7,any_worse,any,worse,n't_any_worse,it could n't have been any worse than the ice the rangers skate,"It could n't have been any worse than the ice the Rangers skate on during home games at Madison Square Garden , which is notorious for its poor ice surface ."
pcc_eng_07_018.9342_x0290066_10:3-5-6,any_worse,any,worse,n't_any_worse,things could n't be any worse for black bears here if their,Things could n't be any worse for black bears here if their survival depended on Congress !
pcc_eng_19_017.1898_x0261137_21:08-09-10,any_worse,any,worse,n't_any_worse,the kids at my school are n't any worse than the kids at other schools,"Maybe the kids at my school are n't any worse than the kids at other schools , but the kids at my school can be pretty mean ."
