hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
nyt_eng_20050214_0049_5:38-39,any_better,any,better,(+)_any_better,decide whether the new version is really any better .,each time a company comes up with a new and improved version of an old product - and there are thousands of them each year - a consumer has to decide whether the new version is really any better .
pcc_eng_10_020.4295_x0314017_134:22-23,any_better,any,better,(+)_any_better,"an incredible sight , could it get any better than this .","I followed her as she hopped ahead of me along the corridor , what an incredible sight , could it get any better than this ."
pcc_eng_00_007.6813_x0107873_41:34-35,any_better,any,better,(+)_any_better,"everyday sinners of something else , be any better than them , just because the","And if they eventually sin / go against the teachings of the church because of their sexual preference , how are couples , who are likewise everyday sinners of something else , be any better than them , just because the couple is in a recognised marriage ?"
pcc_eng_23_074.7880_x1192207_034:17-18,any_better,any,better,(+)_any_better,", and check if the sssss is any better .","Now I have to get back to my sleeve , and check if the SSSSS is any better ."
pcc_eng_07_026.1439_x0406762_44:5-6,any_better,any,better,(+)_any_better,why is that advice any better than your own guess ?,Why is that advice any better than your own guess ?
pcc_eng_09_095.8826_x1535201_04:4-5,any_better,any,better,(+)_any_better,could timing be any better ?,Could timing be any better ?
pcc_eng_04_009.0591_x0130389_40:7-8,any_better,any,better,(+)_any_better,""" if it makes you feel any better , just looking at you gives",""" If it makes you feel any better , just looking at you gives me a cockstand . """
pcc_eng_12_015.8112_x0239698_006:4-5,any_better,any,better,(+)_any_better,does it get any better than beauty like this ?,Does it get any better than beauty like this ?
pcc_eng_14_053.7746_x0852985_20:6-7,any_better,any,better,(+)_any_better,"if it makes you feel any better , i left st. vincent early","If it makes you feel any better , I left St. Vincent early to catch 20 minutes of the Shins before Feist , and totally regretted it ."
pcc_eng_08_086.1526_x1378541_04:09-10,any_better,any,better,(+)_any_better,"number of liberals asking "" are we any better ? "" than north korea on","The number of liberals asking "" are we any better ? "" than North Korea on social media is horrifying , but , at this point , predictable ."
pcc_eng_05_093.2853_x1493084_225:09-10-11,any_better,any,better,aint_any_better,"hear about myself , and i aint any better than a baby to -day .","like to hear about myself , and I aint any better than a baby to -day ."
pcc_eng_29_042.0808_x0663574_24:4-6-7,any_better,any,better,hardly_any_better,The media have hardly been any better .,The media have hardly been any better .
pcc_eng_00_002.8058_x0029111_030:38-39-40,any_better,any,better,hardly_any_better,it a c ; it was hardly any better than the big supermarket brands .,Compared to some of the great sausages you can find at bbq joints all over Central and SE Texas ( the areas I 'm familiar with ) I 'd only give it a C ; it was hardly any better than the big supermarket brands .
pcc_eng_20_038.8913_x0612422_17:12-13-14,any_better,any,better,hardly_any_better,shows may have been they were hardly any better than what is being done with,And as successful as these shows may have been they were hardly any better than what is being done with gay dads .
pcc_eng_03_084.1432_x1346372_11:13-14-15,any_better,any,better,n't_any_better,"war -- the duke -- is n't any better as a republican politician , hanging","Even the one ace from that war -- The Duke -- is n't any better as a Republican politician , hanging his head in shame a while back for his dubious deal making ."
pcc_eng_07_052.5995_x0834086_30:4-5-6,any_better,any,better,n't_any_better,The results are n't any better .,The results are n't any better .
pcc_eng_22_006.7178_x0092259_094:5-6-7,any_better,any,better,n't_any_better,"no , fridays are n't any better because "" come on , you","No , Fridays are n't any better because "" Come on , you have the whole weekend to rest "" keeps hissing at you from all corners of an office constructed to make us lose track of time and sunlight ."
pcc_eng_17_046.8367_x0740590_3:14-15-16,any_better,any,better,n't_any_better,"in the game and rangers were n't any better than us , that 's for","He said : "" We were well in the game and Rangers were n't any better than us , that 's for sure ."
pcc_eng_26_037.4850_x0589964_57:21-22-23,any_better,any,better,n't_any_better,"i am saying my condition is n't any better , "" he said .",""" Because I am not working , I do n't have any money and I am saying my condition is n't any better , "" he said ."
pcc_eng_29_006.5464_x0089730_06:4-7-8,any_better,any,better,n't_any_better,"the weather could n't have been any better , and those who live here","The weather could n't have been any better , and those who live here in Colorado know late September at Red Rocks is precarious , at best ."
pcc_eng_10_024.0708_x0372653_31:4-6-7,any_better,any,better,n't_any_better,the snow could n't be any better on peak 6 right now and,"The snow could n't be any better on Peak 6 right now and if you have n't checked it out this season , now is the time ."
pcc_eng_18_046.0227_x0728666_186:5-6-7,any_better,any,better,n't_any_better,But his energy was n't any better .,But his energy was n't any better .
