hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_01_038.4427_x0605072_10:08-09-10,exactly_sure,exactly,sure,n't_exactly_sure,"admitted to us that he was n't exactly sure what trump meant , because he","Kevin admitted to us that he was n't exactly sure what Trump meant , because he does n't really feel attacked at all , but then after hearing Sean Hannity and Rush Limbaugh tell him for six hours straight how right the president is , he found himself feeling attacked when he went to Wal - Mart ."
pcc_eng_19_049.6809_x0785829_29:25-26-27,exactly_sure,exactly,sure,n't_exactly_sure,kansas law and that he was n't exactly sure why the section about voluntary disclosure,"Johnston , who said he understood the ACLU 's concern , said he drew the language from the Kansas law and that he was n't exactly sure why the section about voluntary disclosure was in the bill , except that it might be needed to allow the emergency disclosures ."
pcc_eng_26_015.7743_x0238904_186:4-5-6,exactly_sure,exactly,sure,n't_exactly_sure,"while he was n't exactly sure what happened , he did n't","While he was n't exactly sure what happened , he did n't have to ."
pcc_eng_21_092.8665_x1484442_060:3-4-5,exactly_sure,exactly,sure,n't_exactly_sure,"i was n't exactly sure how , but i knew i","I was n't exactly sure how , but I knew I needed to stop digging ."
pcc_eng_24_072.1219_x1150371_352:4-5-6,exactly_sure,exactly,sure,n't_exactly_sure,i still was n't exactly sure what i wanted to major in,"I still was n't exactly sure what I wanted to major in , but I got matched with a mentor who was an electrical engineer , doing some robotics testing on the arm for the Phoenix Mars Lander ."
pcc_eng_02_004.6776_x0059340_45:3-4-5,exactly_sure,exactly,sure,n't_exactly_sure,"tim is n't exactly sure how he injured his hip ,","Tim is n't exactly sure how he injured his hip , but he had been dealing with severe pain for over two years ."
pcc_eng_20_012.7071_x0188767_085:3-4-5,exactly_sure,exactly,sure,n't_exactly_sure,gracie was n't exactly sure how to respond to that .,Gracie was n't exactly sure how to respond to that .
nyt_eng_20050919_0385_19:08-09-10,exactly_sure,exactly,sure,n't_exactly_sure,"is aimed at those who are n't exactly sure what they believe , and want","it is aimed at those who are n't exactly sure what they believe , and want an introduction to the Christian faith ."
pcc_eng_17_044.3505_x0700090_21:4-5-6,exactly_sure,exactly,sure,n't_exactly_sure,we still are n't exactly sure how tannehill 's arm and skill,"We still are n't exactly sure how Tannehill 's arm and skill set as a passer will translate to the NFL - - although early indications from the preseason are pretty good -- but if there 's one thing we can be fairly sure will translate , it 's his athleticism and speed ."
pcc_eng_25_085.7014_x1370856_144:20-21-22,exactly_sure,exactly,sure,n't_exactly_sure,boredom or confusion when they were n't exactly sure what they were partying to .,"And party the audience did , even if there were visible moments of boredom or confusion when they were n't exactly sure what they were partying to ."
pcc_eng_28_030.7978_x0481578_23:09-10-11,exactly_sure,exactly,sure,n't_exactly_sure,he openly admits that scientists are n't exactly sure why these probiotics ( namely lactobacillus,"And while he openly admits that scientists are n't exactly sure why these probiotics ( namely Lactobacillus acidophilus and Bifidobacterium lactis ) can put the brakes on gas production , it 's becoming increasingly known and accepted that probiotics ( aka the good bacteria in our digestive system ) can help support a healthy microbial balance in the gut ."
pcc_eng_06_075.6983_x1208172_15:3-4-5,exactly_sure,exactly,sure,n't_exactly_sure,he is n't exactly sure what it is he 's waiting,"He is n't exactly sure what it is he 's waiting for -- his classmate Casey Sothern was sitting with him for a while , until Casey 's mother showed up ."
pcc_eng_18_014.7402_x0222725_26:4-5-6,exactly_sure,exactly,sure,n't_exactly_sure,He just was n't exactly sure about how .,He just was n't exactly sure about how .
pcc_eng_14_094.6949_x1514611_007:3-4-5,exactly_sure,exactly,sure,n't_exactly_sure,She was n't exactly sure what was playing .,She was n't exactly sure what was playing .
pcc_eng_13_095.7056_x1530622_216:10-11-12,exactly_sure,exactly,sure,n't_exactly_sure,"watched okinawa pro , i was n't exactly sure what to make of it .","When I first watched Okinawa Pro , I was n't exactly sure what to make of it ."
pcc_eng_13_081.4230_x1299922_23:17-18-19,exactly_sure,exactly,sure,n't_exactly_sure,a surety bond and you are n't exactly sure what a surety bond is .,"Chances are , you are reading this because you need a surety bond and you are n't exactly sure what a surety bond is ."
pcc_eng_17_075.2455_x1199913_16:3-4-5,exactly_sure,exactly,sure,n't_exactly_sure,scientists are n't exactly sure how fiber cuts down that fat,"Scientists are n't exactly sure how fiber cuts down that fat in the middle , but there 's no reason to hold off when we already know of so many great health benefits from eating more fiber ."
pcc_eng_11_061.2033_x0974227_106:16-17-18,exactly_sure,exactly,sure,n't_exactly_sure,the right direction because i was n't exactly sure what he was doing .,I did n't know how to push him in the right direction because I was n't exactly sure what he was doing .
pcc_eng_25_089.7770_x1436507_07:24-25-26,exactly_sure,exactly,sure,n't_exactly_sure,"centre thursday , the senators were n't exactly sure what subban was so excited about","Less than 24 hours after the Montreal Canadiens defenceman scored his OT winner at the Canadian Tire Centre Thursday , the Senators were n't exactly sure what Subban was so excited about ."
pcc_eng_10_024.1711_x0374289_22:09-10-11,exactly_sure,exactly,sure,n't_exactly_sure,"never tried it before i was n't exactly sure , i just knew it looked","Honestly having never tried it before I was n't exactly sure , I just knew it looked fun !"
