hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_17_058.9729_x0936487_14:09-10,exactly_cheap,exactly,cheap,(+)_exactly_cheap,of us know that gas prices arent exactly cheap right now and so we accomodate,"Most of us know that gas prices arent exactly cheap right now and so we accomodate by purchasing cheaper gas , but here 's some good info you should keep in mind ."
pcc_eng_16_053.1484_x0844089_37:31-32-33,exactly_cheap,exactly,cheap,n't_exactly_cheap,"times annual revenue , which is n't exactly cheap .","Power may be the best fuel cell stock currently available for investment -- but it 's still unprofitable and selling for more than 4.5 times annual revenue , which is n't exactly cheap ."
pcc_eng_01_068.0039_x1083818_366:4-5-6,exactly_cheap,exactly,cheap,n't_exactly_cheap,This thing was n't exactly cheap .,This thing was n't exactly cheap .
pcc_eng_14_003.1417_x0034674_45:4-5-6,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the price is n't exactly cheap , but it 's not exactly","The price is n't exactly cheap , but it 's not exactly shocking , either ."
pcc_eng_25_085.7201_x1371149_01:5-6-7,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the nest thermostat is n't exactly cheap , but if you 've been","The Nest Thermostat is n't exactly cheap , but if you 've been in the market for a smart thermostat for a while now and just do n't want to pay full price for one , here 's how you can save money when buying the Nest Thermostat ."
pcc_eng_21_079.9640_x1276072_5:16-17-18,exactly_cheap,exactly,cheap,n't_exactly_cheap,", so getting this dlc is n't exactly cheap .","Unfortunately , the Razer Hydra is roughly $ 140 , so getting this DLC is n't exactly cheap ."
pcc_eng_14_095.8160_x1532919_30:7-8-9,exactly_cheap,exactly,cheap,n't_exactly_cheap,mind you ; this service is n't exactly cheap .,Mind you ; this service is n't exactly cheap .
pcc_eng_15_092.2620_x1475111_20:08-09-10,exactly_cheap,exactly,cheap,n't_exactly_cheap,"be fair , the stock is n't exactly cheap today ( though it remains a","To be fair , the stock is n't exactly cheap today ( though it remains a great steel company if you are looking for one ) , with a large price advance since 2016 pushing the yield down to 2.4 % ."
pcc_eng_14_083.7593_x1337661_58:3-4-5,exactly_cheap,exactly,cheap,n't_exactly_cheap,"transistors were n't exactly cheap , and certainly not readily -","Transistors were n't exactly cheap , and certainly not readily - available , at the time this thing was built ."
pcc_eng_00_060.1397_x0956135_87:7-8-9,exactly_cheap,exactly,cheap,n't_exactly_cheap,"and unfortunately , the sport is n't exactly cheap .","And unfortunately , the sport is n't exactly cheap ."
pcc_eng_25_087.8409_x1405409_65:11-12-13,exactly_cheap,exactly,cheap,n't_exactly_cheap,"bad back and since mattresses are n't exactly cheap , i am having a very","I have a really bad back and since mattresses are n't exactly cheap , I am having a very hard time decided which one to get ."
nyt_eng_20061023_0208_16:5-6-7,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the GateHouse offering is n't exactly cheap , either .","the GateHouse offering is n't exactly cheap , either ."
pcc_eng_21_076.6402_x1222364_019:7-8-9,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the problem is that they are n't exactly cheap , especially if you are buying","The problem is that they are n't exactly cheap , especially if you are buying several at a time ."
pcc_eng_00_013.6276_x0203972_063:11-12-13,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the entry- level replicator 2 is n't exactly cheap , but as expected , the","At $ 2,199 , the entry- level Replicator 2 is n't exactly cheap , but as expected , the cost of these 3 - D printing devices is coming down over time ."
pcc_eng_12_007.8023_x0109991_25:30-31-32,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the huskies , uconn , is n't exactly cheap , either .","It will certainly cost you a pretty penny to go to Yale , located in New Haven , and even the home of the Huskies , UConn , is n't exactly cheap , either ."
pcc_eng_15_095.8787_x1533568_17:4-5-6,exactly_cheap,exactly,cheap,n't_exactly_cheap,the standards were n't exactly cheap ; doe estimates the annual cost,The standards were n't exactly cheap ; DOE estimates the annual cost to manufacturers at $ 93.9 million to $ 165 million .
pcc_eng_29_002.8663_x0030105_16:19-20-21,exactly_cheap,exactly,cheap,n't_exactly_cheap,teeny sample cause the mask is n't exactly cheap .,"Even more unfortunately , I plan on making the most of that teeny sample cause the mask is n't exactly cheap ."
pcc_eng_19_071.7315_x1142473_06:3-4-5,exactly_cheap,exactly,cheap,n't_exactly_cheap,"fashion is n't exactly cheap , brands and designer products have","Fashion is n't exactly cheap , brands and designer products have made it even harder to get a deal that would n't unbalance a budget , but there are a few ways that can potentially save you money and help to get fashion for less ."
pcc_eng_07_053.6178_x0850527_26:19-20-21,exactly_cheap,exactly,cheap,n't_exactly_cheap,know that wood burning stoves are n't exactly cheap either .,"Even though they require a great deal of effort , you should know that wood burning stoves are n't exactly cheap either ."
pcc_eng_14_081.2113_x1296827_03:23-24-25,exactly_cheap,exactly,cheap,n't_exactly_cheap,especially since go pro 's are n't exactly cheap .,"Many viral videos of extreme sports have further fueled the demand for more action cameras , especially since Go Pro 's are n't exactly cheap ."
pcc_eng_22_002.0339_x0016808_78:6-7-8,exactly_cheap,exactly,cheap,n't_exactly_cheap,"at $ 199 it is n't exactly cheap , but the combination of great","At $ 199 it is n't exactly cheap , but the combination of great sound and a solid build make it well worth it for the music listener ."
pcc_eng_11_006.8989_x0095457_17:24-25-26,exactly_cheap,exactly,cheap,n't_exactly_cheap,in advance and as it was n't exactly cheap i expected it to be delivered,I know it sounds like a terrible first world problem but as I had ordered it well in advance and as it was n't exactly cheap I expected it to be delivered as agreed .
pcc_eng_25_003.2660_x0036996_37:16-17-18,exactly_cheap,exactly,cheap,n't_exactly_cheap,leave them around - they are n't exactly cheap .,"Plus , people who buy edibles do n't typically leave them around - they are n't exactly cheap ."
pcc_eng_04_052.4710_x0831407_25:12-13-14,exactly_cheap,exactly,cheap,n't_exactly_cheap,549 without a contract -- is n't exactly cheap .,But the price -- $ 549 without a contract -- is n't exactly cheap .
pcc_eng_03_086.9628_x1392041_050:08-09-10,exactly_cheap,exactly,cheap,n't_exactly_cheap,con is that this area is n't exactly cheap .,The con is that this area is n't exactly cheap .
pcc_eng_10_016.3235_x0247407_4:11-12-13,exactly_cheap,exactly,cheap,n't_exactly_cheap,clause in his contract that is n't exactly cheap ( but ) he could give,""" Reus has a clause in his contract that is n't exactly cheap ( but ) he could give us even more quality in the long run . """
pcc_eng_20_008.1965_x0116043_12:10-11-12,exactly_cheap,exactly,cheap,n't_exactly_cheap,"perhaps surprising as the loki is n't exactly cheap on first review , however when","The latter is perhaps surprising as the LOKI is n't exactly cheap on first review , however when considering the costs of each individual configuration the cost starts to make sense ."
pcc_eng_03_005.9244_x0079605_74:10-11-12,exactly_cheap,exactly,cheap,n't_exactly_cheap,"especially top tier ones , are n't exactly cheap .","Security services , especially top tier ones , are n't exactly cheap ."
pcc_eng_25_012.7635_x0190279_58:3-4-5,exactly_cheap,exactly,cheap,n't_exactly_cheap,potatoes are n't exactly cheap which makes them the type of,Potatoes are n't exactly cheap which makes them the type of food you want to buy in bulk .
pcc_eng_07_102.6386_x1642810_10:16-17-18,exactly_cheap,exactly,cheap,n't_exactly_cheap,that opel 's factory conversions are n't exactly cheap .,"However , we 've grown accustomed to the fact that Opel 's factory conversions are n't exactly cheap ."
pcc_eng_15_097.9066_x1566280_38:5-6-7,exactly_cheap,exactly,cheap,n't_exactly_cheap,"the nine hits were n't exactly cheap ; alongside the four homers ,","The nine hits were n't exactly cheap ; alongside the four homers , there were a pair of doubles and a sharp single off the Monster ."
pcc_eng_07_022.0124_x0339852_08:15-16-17,exactly_cheap,exactly,cheap,n't_exactly_cheap,"it myself , but it was n't exactly cheap .","I 'm sure I saved some money doing it myself , but it was n't exactly cheap ."
nyt_eng_20050509_0225_5:11-12-13,exactly_cheap,exactly,cheap,n't_exactly_cheap,"at two top-of-the-line pcs that are n't exactly cheap , but they 'll do just","here 's a look at two top-of-the-line PCs that are n't exactly cheap , but they 'll do just about anything you need them to do -- and then some ."
pcc_eng_21_076.6713_x1222904_016:08-09-10,exactly_cheap,exactly,cheap,n't_exactly_cheap,an apartment in san francisco is n't exactly cheap .,Renting an Apartment in San Francisco Is n't Exactly Cheap .
pcc_eng_09_008.2883_x0118066_40:4-5-6,exactly_cheap,exactly,cheap,n't_exactly_cheap,the prices are n't exactly cheap but it 's a little more,The prices are n't exactly cheap but it 's a little more private than most places and you can enjoy a quiet sit-down here to see an end to the perfect night .
pcc_eng_20_005.2116_x0067983_7:4-5-6,exactly_cheap,exactly,cheap,n't_exactly_cheap,this thing is n't exactly cheap at $ 119 ( usd ),"This thing is n't exactly cheap at $ 119 ( USD ) at Think Geek , but it 's quite impressive , having more than 30 points of articulation and created directly from the digital model ."
pcc_eng_05_085.2451_x1363318_049:25-26-27,exactly_cheap,exactly,cheap,n't_exactly_cheap,"school ( even state schools are n't exactly cheap ) , you really need to","Frankly , with the glut of unemployed ABA graduates out there and the exorbitant cost of any law school ( even state schools are n't exactly cheap ) , you really need to know why you want to attend law school , wherever you go ."
pcc_eng_10_016.9197_x0257037_150:24-25-26,exactly_cheap,exactly,cheap,n't_exactly_cheap,"beforehand research as these thingies are n't exactly cheap , and they 're quite sizeable","To get your hands on one of these instant shelters , you might use a bit of beforehand research as these thingies are n't exactly cheap , and they 're quite sizeable , so if you get the wrong one , substituting it with a better model may result in you thinking that it would have been better if the sharks just ate you then and there ."
pcc_eng_27_025.1264_x0389855_10:3-4-5,exactly_cheap,exactly,cheap,n't_exactly_cheap,"they were n't exactly cheap , but with the "" jam","They were n't exactly cheap , but with the "" jam "" blueberries thrown in we came away with a few extra kgs ."
pcc_eng_01_040.0584_x0631097_22:20-21-22,exactly_cheap,exactly,cheap,n't_exactly_cheap,"it serves and bandwidth costs are n't exactly cheap , nipping aggressive freeloaders in the","Since Pandora has to shell out roughly $ 0.12 for every 100 songs it serves and bandwidth costs are n't exactly cheap , nipping aggressive freeloaders in the bud is a reasonable strategy ."
pcc_eng_08_049.5286_x0785496_3:6-7-8,exactly_cheap,exactly,cheap,not_exactly_cheap,"however , the permits are not exactly cheap and there are so many rules","However , the permits are not exactly cheap and there are so many rules as to where you can park at what times ."
pcc_eng_17_058.5777_x0930171_14:08-09-10,exactly_cheap,exactly,cheap,not_exactly_cheap,"from that , hospital bills are not exactly cheap either .","Apart from that , hospital bills are not exactly cheap either ."
pcc_eng_17_073.0064_x1163604_45:41-42-43,exactly_cheap,exactly,cheap,not_exactly_cheap,expensive than its countrymen ( if not exactly cheap ) .,"Although there are several tiers of Spanish dry-cured hams , including the ultra-premium Jamon ibericos , this 12 - month aged Serrano was made from grain-fed white Landrace pigs , and is significantly less expensive than its countrymen ( if not exactly cheap ) ."
pcc_eng_25_009.0698_x0130764_15:7-8-9,exactly_cheap,exactly,cheap,not_exactly_cheap,"at 2000 euros , it 's not exactly cheap , but definitely cool .","At 2000 euros , it 's not exactly cheap , but definitely cool ."
pcc_eng_17_057.8107_x0917814_27:13-14-15,exactly_cheap,exactly,cheap,not_exactly_cheap,"that kind of package , and not exactly cheap either .","And then they put them in that kind of package , and not exactly cheap either ."
pcc_eng_15_099.2103_x1587282_09:21-22-23,exactly_cheap,exactly,cheap,not_exactly_cheap,"esque circuit , so it 's not exactly cheap compared to land-locked tracks .","It costs $ 9.95 for just eight laps around the almost multi-storey car park- esque circuit , so it 's not exactly cheap compared to land-locked tracks ."
pcc_eng_00_033.9882_x0533084_08:3-4-5,exactly_cheap,exactly,cheap,not_exactly_cheap,". . not exactly cheap , but you can always get",". . not exactly cheap , but you can always get two dresses for $ 36.00 ( the price of one Hanna dress ) , and there are often sales , 2 dresses for $ 20.00 ."
pcc_eng_02_014.1025_x0211946_080:13-14-15,exactly_cheap,exactly,cheap,not_exactly_cheap,"affordable , but they are still not exactly cheap .","Today simple myoelectrics are much more affordable , but they are still not exactly cheap ."
pcc_eng_12_038.1779_x0601284_07:3-4-5,exactly_cheap,exactly,cheap,not_exactly_cheap,they 're not exactly cheap but our dedication will prevail and,They 're not exactly cheap but our dedication will prevail and we should see Tap Defender on the IOS App Store within 2 weeks .
pcc_eng_28_045.9649_x0727598_13:4-5-6,exactly_cheap,exactly,cheap,not_exactly_cheap,"although they are not exactly cheap , they are significantly cheaper than","Although they are not exactly cheap , they are significantly cheaper than having an accident ."
pcc_eng_25_085.8856_x1373747_009:5-6-7,exactly_cheap,exactly,cheap,not_exactly_cheap,santa fe -- though not exactly cheap at 18 % above the national,Santa Fe -- though not exactly cheap at 18 % above the national average -- has a lower cost of living than Scottsdale ( 29 % above average ) or Sedona ( 37 % above average ) .
