hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_01_037.9293_x0596798_01:3-4,exactly_right,exactly,right,(+)_exactly_right,"portman was exactly right , of course - the five","Portman was exactly right , of course - the five filmmakers up for the award were Guillermo del Toro , Martin Mc Donagh , Christopher Nolan , Ridley Scott , and Steven Spielberg ."
pcc_eng_07_097.1033_x1553190_46:41-42,exactly_right,exactly,right,(+)_exactly_right,"network and more "" and they are exactly right .","A PCWorld.com article explained Google + as "" an email service , blogging platform , micro- blogging site , news feed , video conferencing system , chat service , location - based social network and more "" and they are exactly right ."
pcc_eng_27_087.6117_x1400888_042:3-4,exactly_right,exactly,right,(+)_exactly_right,"you 're exactly right , we 'll help you ,","You 're exactly right , we 'll help you , President Obama and Al Gore , we 'll help you convince everybody ."
pcc_eng_06_059.9163_x0953336_08:28-29,exactly_right,exactly,right,(+)_exactly_right,and if that 's true he 's exactly right .,"I 'm guessing Gibson was probably referring to the coming world of live action content for the Oculus Rift , and if that 's true he 's exactly right ."
pcc_eng_14_062.7966_x0998724_20:23-24,exactly_right,exactly,right,(+)_exactly_right,it will be implemented when it is exactly right to introduce you to it .,"Behind the scenes everything is prepared and in readiness for a new system , and it will be implemented when it is exactly right to introduce you to it ."
pcc_eng_22_013.6917_x0204711_39:2-3,exactly_right,exactly,right,(+)_exactly_right,[ exactly right .,[ Exactly right .
pcc_eng_07_050.7009_x0803415_08:6-7,exactly_right,exactly,right,(+)_exactly_right,"oh yes , that 's exactly right .","Oh yes , that 's exactly right ."
pcc_eng_10_029.9830_x0468525_108:09-10,exactly_right,exactly,right,(+)_exactly_right,": that 's right , that 's exactly right and in fact there 's an","Z : That 's right , that 's exactly right and in fact there 's an awful lot of health problems associated with obesity and with being underweight and malnutrition , but the key ones that most people may or may not be aware of is it can lead to arthritis and joint problems"
nyt_eng_20011206_0145_14:12-13,exactly_right,exactly,right,(+)_exactly_right,"sinatra 's estranged wife , says it exactly right .","Angie Dickinson , playing Sinatra 's estranged wife , says it exactly right ."
nyt_eng_20080116_0001_13:12-13,exactly_right,exactly,right,(+)_exactly_right,"another with phrases like `` hillary 's exactly right '' and , `` what barack","the rivals praised one another with phrases like `` Hillary 's exactly right '' and , `` What Barack said is what John and I also meant '' -- a sharp break from the invective that had dominated the campaign in recent days ."
