hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_07_056.7097_x0900313_2:7-8-9,exactly,new,exactly_new,n't,n't_exactly_new,"real- time bus arrival software is n't exactly new at this point , but the","Real- time bus arrival software is n't exactly new at this point , but the SF Live Bus app and accompanying website deserves a special shoutout for ... let 's call it whimsy ."
pcc_eng_06_075.5068_x1205071_08:08-09-10,exactly,new,exactly_new,n't,n't_exactly_new,"the concept of matrilineal societies is n't exactly new to me , i guess i","Though the concept of matrilineal societies is n't exactly new to me , I guess I had never thought about all of their different implications ."
pcc_eng_25_002.2986_x0021198_241:08-09-10,exactly,new,exactly_new,n't,n't_exactly_new,"for the africans , pentecostalism is n't exactly new .",""" For the Africans , Pentecostalism is n't exactly new ."
pcc_eng_06_107.9617_x1730227_038:25-26-27,exactly,new,exactly_new,n't,n't_exactly_new,bad thing per se but was n't exactly new .,"The bass sound was largely influence by the likes of Meshuggah and Gojira , which was n't a bad thing per se but was n't exactly new ."
pcc_eng_08_085.5730_x1369242_8:4-5-6,exactly,new,exactly_new,n't,n't_exactly_new,Electric cars are n't exactly new .,Electric cars are n't exactly new .
pcc_eng_10_027.0934_x0421690_47:4-5-6,exactly,new,exactly_new,n't,n't_exactly_new,SECURES also is n't exactly new .,SECURES also is n't exactly new .
pcc_eng_08_074.0576_x1182945_02:08-09-10,exactly,new,exactly_new,n't,n't_exactly_new,"new kids on the block are n't exactly new anymore - donnie , danny ,","The New Kids on the Block are n't exactly new anymore - Donnie , Danny , Joey , Jordan and Jonathan are now all around 40 years old - but New Kids on the Block tickets are still some of the hottest in the entire music world ."
pcc_eng_23_012.0897_x0178887_19:11-12-13,exactly,new,exactly_new,n't,n't_exactly_new,work with a false identity is n't exactly new .,Reviewing one 's own work with a false identity is n't exactly new .
pcc_eng_16_023.5921_x0365641_37:17-18-19,exactly,new,exactly_new,n't,n't_exactly_new,air of hostility between them is n't exactly new .,"The boys have never got along , and so the air of hostility between them is n't exactly new ."
pcc_eng_07_103.1364_x1650872_043:21-22-23,exactly,new,exactly_new,n't,n't_exactly_new,"- lives platforming play style is n't exactly new either , but it 's still","does it about the same as any other such game , and the infinite - lives platforming play style is n't exactly new either , but it 's still an eerie , enjoyable challenge ."
