hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_19_013.5447_x0202668_29:14-15,particularly_thorny,thorny,(+)_particularly_thorny,particularly,a combination of factors made this task particularly thorny .,"However , for both there was a combination of factors made this task particularly thorny ."
pcc_eng_19_042.3679_x0667891_257:7-8,particularly_thorny,thorny,(+)_particularly_thorny,particularly,from a distance this egg looks particularly thorny with jutting points thrusting up from,From a distance this egg looks particularly thorny with jutting points thrusting up from the surface like a continuous mini mountain range .
nyt_eng_19951009_0508_21:33-34,particularly_thorny,thorny,(+)_particularly_thorny,particularly,with the leadership on issues that were particularly thorny at home .,"once the early votes were out of the way , several representatives from the region said , freshman members were given more latitude to break with the leadership on issues that were particularly thorny at home ."
pcc_eng_22_043.9162_x0693511_28:21-22,particularly_thorny,thorny,(+)_particularly_thorny,particularly,cups in 2018 and 2022 has proved particularly thorny .,"The decision , in 2010 , to grant Russia and Qatar successive World Cups in 2018 and 2022 has proved particularly thorny ."
pcc_eng_15_075.8431_x1209311_11:4-5,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"it has been particularly thorny in many european countries where ,","It has been particularly thorny in many European countries where , in lieu of an American -style "" melting pot "" approach , immigrants have been traditionally encouraged to maintain their distinct values and ways ."
pcc_eng_12_022.5621_x0348823_07:09-10,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"a possible economic downturn would be a particularly thorny issue for mr. trump , who","Navigating a possible economic downturn would be a particularly thorny issue for Mr. Trump , who has made economic growth under his tenure a central selling point for his 2020 campaign ."
nyt_eng_20061207_0169_17:4-5,particularly_thorny,thorny,(+)_particularly_thorny,particularly,the issue gets particularly thorny when the person being tracked ca,"the issue gets particularly thorny when the person being tracked ca n't turn off the GPS device at the end of the day , said Philip Gordon , chairman of the privacy practice group at the Denver law office of Littler Mendelson ."
pcc_eng_02_018.3907_x0281504_14:10-11,particularly_thorny,thorny,(+)_particularly_thorny,particularly,is another problem area that can be particularly thorny .,Version control is another problem area that can be particularly thorny .
pcc_eng_28_014.8375_x0224039_05:11-12,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"of jewish victims , this problem was particularly thorny .","For the families of Jewish victims , this problem was particularly thorny ."
pcc_eng_17_003.6816_x0043265_07:15-16,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"'s kitchen tables , gay marriage is particularly thorny within the african -american community .","A source of debate around the nation 's kitchen tables , gay marriage is particularly thorny within the African -American community ."
pcc_eng_25_084.8596_x1357228_20:10-11,particularly_thorny,thorny,(+)_particularly_thorny,particularly,over the western and eastern sectors are particularly thorny and have hampered better relations for,Their disputes over the western and eastern sectors are particularly thorny and have hampered better relations for years .
pcc_eng_23_007.7928_x0109723_02:11-12,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"damon , he stumbled backwards into that particularly thorny scenario in his own reality show","According to Matt Damon , he stumbled backwards into that particularly thorny scenario in his own reality show , the prestige filmmaking docuseries Project Greenlight , when discussing diversity in casting the film at the center of the new season ."
nyt_eng_20051222_0136_6:5-6,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"the issue has become particularly thorny , though , for a president","the issue has become particularly thorny , though , for a president who has rewritten the rules on dealing with detainees , eavesdropping on phone conversations and even what constitutes preemptive attack to combat what he repeatedly calls a new kind of war in the age of terror ."
pcc_eng_16_064.5578_x1028799_15:5-6,particularly_thorny,thorny,(+)_particularly_thorny,particularly,international competition is a particularly thorny issue in quantum computing because one,International competition is a particularly thorny issue in quantum computing because one of these machines -- in theory -- could crack the encryption that protects sensitive information inside governments and businesses around the world .
apw_eng_19970527_0127_10:11-12,particularly_thorny,thorny,(+)_particularly_thorny,particularly,the dispute over the islands to be particularly thorny .,Beijing has found the dispute over the islands to be particularly thorny .
pcc_eng_12_045.0235_x0711740_47:5-6,particularly_thorny,thorny,(+)_particularly_thorny,particularly,this subject is a particularly thorny one .,This subject is a particularly thorny one .
pcc_eng_19_016.1020_x0243617_21:10-11,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"'re looking for inspiration to solve a particularly thorny issue , we do n't tend","If we 're looking for inspiration to solve a particularly thorny issue , we do n't tend to look to vendors or suppliers ."
nyt_eng_19940812_0008_11:6-7,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"this seems to be a particularly thorny problem for the dodgers , who","this seems to be a particularly thorny problem for the Dodgers , who paid Darryl Strawberry $ 4 million after he did not show up for work because he was on drugs ."
pcc_eng_28_001.1405_x0002317_24:6-7,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"the anthem has been a particularly thorny issue for the nfl , especially","The anthem has been a particularly thorny issue for the NFL , especially Trump urging owners to bench or fire players who demonstrate ."
apw_eng_19990928_0191_5:10-11,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"'s the matter of gambling , a particularly thorny issue with the nba .","then there 's the matter of gambling , a particularly thorny issue with the NBA ."
pcc_eng_07_058.8082_x0934354_051:32-33,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"a population - level view -- a particularly thorny problem , with fair arguments made","This has led to controversial goose culls , pitting people impassioned by the welfare and moral value of individual animals against those who take a population - level view -- a particularly thorny problem , with fair arguments made on both sides ."
nyt_eng_19960413_0048_24:14-15,particularly_thorny,thorny,(+)_particularly_thorny,particularly,"began debating social security reform , a particularly thorny task for the socialist-led government .","last week , the Polish parliament began debating social security reform , a particularly thorny task for the Socialist-led government ."
apw_eng_20080822_1011_20:3-4,particularly_thorny,thorny,(+)_particularly_thorny,particularly,`` some particularly thorny issues are raised by the existence,"`` Some particularly thorny issues are raised by the existence of financial institutions that may be perceived as ` too big to fail , ' and the moral hazard issues that may arise when governments intervene in a financial crisis , '' Bernanke said ."
