hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_09_004.7525_x0060982_27:17-18,yet_ripe,yet,ripe,(+)_yet_ripe,me that the fields were barren ( yet ripe for metal detecting ) following the,"In late November , when the property owner notified me that the fields were barren ( yet ripe for metal detecting ) following the annual soybean harvest , I made the 40 - minute trek there with excitement as to what history they held ."
pcc_eng_17_105.7390_x1693187_21:08-09-10,yet_ripe,yet,ripe,n't_yet_ripe,n't buy a watermelon that is n't yet ripe thinking it will ripen by the,"Do n't buy a watermelon that is n't yet ripe thinking it will ripen by the time you eat it , watermelons do not continue to ripen once they have been harvested ."
pcc_eng_27_023.4102_x0362346_086:27-28-29,yet_ripe,yet,ripe,n't_yet_ripe,"stooges , he says , were n't yet ripe for the comeback .","Yet Pop turned him down : it had been a long while since the three had played together and the Stooges , he says , were n't yet ripe for the comeback ."
pcc_eng_12_005.6069_x0074124_31:15-16-17,yet_ripe,yet,ripe,n't_yet_ripe,"they can , but most was n't yet ripe .","People are also trying to save what fruit they can , but most was n't yet ripe ."
pcc_eng_26_094.2073_x1507250_4:11-12-13,yet_ripe,yet,ripe,n't_yet_ripe,said on tuesday that conditions are n't yet ripe for a resumption of formal talks,Cyprus President Nicos Anastasiades said on Tuesday that conditions are n't yet ripe for a resumption of formal talks to reunify the divided island nation .
pcc_eng_05_084.6479_x1353707_03:23-24-25,yet_ripe,yet,ripe,not_yet_ripe,a third said the case is not yet ripe for review .,"Two judges differed on whether the ban violated the church 's First Amendment rights , and a third said the case is not yet ripe for review ."
pcc_eng_13_009.9042_x0143680_19:4-5-6,yet_ripe,yet,ripe,not_yet_ripe,the fruit is not yet ripe for america 's crisis .,The fruit is not yet ripe for America 's crisis .
pcc_eng_12_082.9744_x1324439_03:35-36-37,yet_ripe,yet,ripe,not_yet_ripe,"participants "" believed that conditions were not yet ripe for an interest rate increase .","Minutes of the June 16 - 17 discussions released Wednesday showed that while one Fed official was ready to begin hiking rates at the meeting , "" most participants "" believed that conditions were not yet ripe for an interest rate increase ."
pcc_eng_14_090.8981_x1453001_53:12-13-14,yet_ripe,yet,ripe,not_yet_ripe,he has deep thoughts that are not yet ripe for sharing .,"In contrast , supporters say he has deep thoughts that are not yet ripe for sharing ."
pcc_eng_04_076.6734_x1222251_070:14-15-16,yet_ripe,yet,ripe,not_yet_ripe,"the idea that the conditions are not yet ripe for the revolution , or that","In no way should we proceed from the idea that the conditions are not yet ripe for the revolution , or that the revolution cannot break out in the developed capitalist countries , therefore , we have to wait for it to develop in those states or continents in which the oppression , the forms and methods of exploitation are allegedly different from those in the metropolises ."
pcc_eng_14_030.1198_x0470573_118:18-19-20,yet_ripe,yet,ripe,not_yet_ripe,"aveirah , as the time was not yet ripe for klal yisroel to have a","To desire rulership at this time would have been a serious aveirah , as the time was not yet ripe for Klal Yisroel to have a king or independent rulership ."
