hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_27_057.0109_x0905519_3:42-43-44,yet_public,yet,public,n't_yet_public,be named because the matter is n't yet public .,"The rules will bar lenders including developers , housing agencies , small - loan companies and peer-to- peer networks from offering loans for down - payments , said the people , who asked not to be named because the matter is n't yet public ."
pcc_eng_27_106.9922_x1714469_1:36-37-38,yet_public,yet,public,n't_yet_public,be named because the information was n't yet public .,"From Bloomberg : Richard Williamson , who oversaw the mapping team , was fired by Senior Vice President Eddy Cue , said the people , who asked not to be named because the information was n't yet public ."
pcc_eng_05_090.8154_x1452904_4:15-16-17,yet_public,yet,public,n't_yet_public,suddenly - for reasons that are n't yet public .,BIHS is also reeling after losing its director suddenly - for reasons that are n't yet public .
pcc_eng_12_036.0559_x0567107_16:16-17-18,yet_public,yet,public,n't_yet_public,"invest in a company that is n't yet public but will be soon , it","If you receive a phone call asking you to invest in a company that is n't yet public but will be soon , it may be a boiler room scheme ."
pcc_eng_15_044.0578_x0696151_04:38-39-40,yet_public,yet,public,n't_yet_public,anonymity to discuss plans that are n't yet public .,"The threat of U.S. sanctions against buyers of Russian weapons -- imposed most recently on China -- wo n't affect the deal , the official said , speaking on condition of anonymity to discuss plans that are n't yet public ."
pcc_eng_00_069.9260_x1114040_15:42-43-44,yet_public,yet,public,n't_yet_public,of anonymity because the legislation was n't yet public .,"The universal debt relief is designed partly around the idea that it would mostly benefit Americans who ca n't afford college tuition without loans , according to a senior Democratic aide who spoke on condition of anonymity because the legislation was n't yet public ."
pcc_eng_22_001.0744_x0001205_02:10-11-12,yet_public,yet,public,n't_yet_public,"cnnmoney.com ) -- although facebook is n't yet public , employees and other insiders have","NEW YORK ( CNNMoney.com ) -- Although Facebook is n't yet public , employees and other insiders have been able to cash out some of their equity through private stock - sale deals ."
pcc_eng_08_108.8536_x1745040_40:23-24-25,yet_public,yet,public,n't_yet_public,"bonds based on information that is n't yet public , giving him or her an","Insider trading describes a situation in which someone associated with a public company trades stocks or bonds based on information that is n't yet public , giving him or her an unfair advantage ."
pcc_eng_22_083.8139_x1338645_13:11-12-13,yet_public,yet,public,n't_yet_public,"plan to revamp the lcr are n't yet public , pruitt has indicated that he","While details of a plan to revamp the LCR are n't yet public , Pruitt has indicated that he could take a holistic approach ."
pcc_eng_16_088.6064_x1418146_05:25-26-27,yet_public,yet,public,n't_yet_public,be identified because the details are n't yet public .,"The FAA was still considering that request today , said an agency official , who asked not to be identified because the details are n't yet public ."
