hit_id,bigram_lower,adv_form_lower,adj_form_lower,all_forms_lower,text_window,token_str
pcc_eng_14_038.2912_x0602470_30:6-7-8,yet_clear,yet,clear,n't_yet_clear,school officials said they are n't yet clear on what effect this might have,"School officials said they are n't yet clear on what effect this might have on the learning process , but they 're confident that a generation of students weaned on video games will adjust ."
pcc_eng_10_078.9545_x1259974_099:4-5-6,yet_clear,yet,clear,n't_yet_clear,"the answer is n't yet clear , but people who know willey","The answer is n't yet clear , but people who know Willey have told TIME that her calm demeanor masks a surprising volatility ."
pcc_eng_22_080.7171_x1288422_19:3-4-5,yet_clear,yet,clear,n't_yet_clear,"it is n't yet clear why , but lions often rub","It is n't yet clear why , but lions often rub their heads on surfaces before scent-marking them with urine , suggesting that compounds that occur on their heads are somehow involved in olfactory communication ."
pcc_eng_18_041.1905_x0650324_70:4-5-6,yet_clear,yet,clear,n't_yet_clear,"' science is n't yet clear about the origins of humanity ,","' Science is n't yet clear about the origins of humanity , ' he once said ."
pcc_eng_10_083.7241_x1336848_22:3-4-5,yet_clear,yet,clear,n't_yet_clear,Which is n't yet clear .,Which is n't yet clear .
pcc_eng_06_105.4538_x1689627_53:3-4-5,yet_clear,yet,clear,n't_yet_clear,it is n't yet clear to me whether president trump intends,It is n't yet clear to me whether President Trump intends to settle his trade disputes by negotiating small changes and then declaring victory -- which is the pattern with the proposed shift from the North American Free Trade Agreement ( NAFTA ) to a US - Mexico - Canada Trade Agreement ( USMCA ) -- or if he truly intends to deliver a good swift kick to the global trading system as a whole .
pcc_eng_00_037.9413_x0596708_30:17-18-19,yet_clear,yet,clear,n't_yet_clear,weather and the extra neighbours is n't yet clear .,How cold - adapted species will cope with the fairer weather and the extra neighbours is n't yet clear .
nyt_eng_20001106_0149_6:3-4-5,yet_clear,yet,clear,not_yet_clear,it is not yet clear which ukrainian orthodox church leaders the,"it is not yet clear which Ukrainian Orthodox Church leaders the pope will meet , if any ."
apw_eng_20091211_0926_2:08-09-10,yet_clear,yet,clear,not_yet_clear,official said friday that it is not yet clear whether the five men may have,the official said Friday that it is not yet clear whether the five men may have broken any Pakistani or U.S. laws during their stay in Pakistan .
pcc_eng_04_078.3077_x1248805_02:12-13-14,yet_clear,yet,clear,not_yet_clear,"the reasons for the failure were not yet clear , but he suggested authorities will","Zarif on February 15 said the reasons for the failure were not yet clear , but he suggested authorities will investigate possible sabotage by the United States after a report in The New York Times published on February 13 ."
