hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_09_044.8997_x0710286_07:6-7,any_easier,easier,(+)_any_easier,any,3 trojans three seasons ago any easier for barkley to accept after sitting,3 Trojans three seasons ago any easier for Barkley to accept after sitting on the sidelines the entire game with a sore shoulder .
pcc_eng_19_086.6461_x1384019_54:14-15,any_easier,easier,(+)_any_easier,any,i ignorantly asked if it were getting any easier .,"Two months after he died , I ignorantly asked if it were getting any easier ."
pcc_eng_15_090.9342_x1453615_11:13-14,any_easier,easier,(+)_any_easier,any,"your shopping list , does it get any easier than picking up an affordable case","With only one thing on your shopping list , does it get any easier than picking up an affordable case of Cutwater RTEs and cracking open a can ?"
pcc_eng_15_098.7532_x1579894_21:5-6,any_easier,easier,(+)_any_easier,any,why will it be any easier for the gop to pass immigration,Why will it be any easier for the GOP to pass immigration reform in 2015 ?
pcc_eng_16_107.6691_x1726090_19:09-10,any_easier,easier,(+)_any_easier,any,"i mean , can you make it any easier ?",""" I mean , can you make it any easier ?"
pcc_eng_06_055.0644_x0874737_08:6-7,any_easier,easier,(+)_any_easier,any,"i ask if it gets any easier , or if it becomes more","I ask if it gets any easier , or if it becomes more of a challenge to make new records as a function of the process of maturing into his craft ."
pcc_eng_14_016.7376_x0254204_20:3-4,any_easier,easier,(+)_any_easier,any,is it any easier for minorities to get into auto,Is it any easier for minorities to get into auto racing in 2010 ?
pcc_eng_03_050.2926_x0798445_289:12-13,any_easier,easier,(+)_any_easier,any,"in greece shows no sign of getting any easier , with a general strike planned","For Stefanos , life in Greece shows no sign of getting any easier , with a general strike planned for tomorrow ."
pcc_eng_12_100.1270_x1601946_16:6-7,any_easier,easier,(+)_any_easier,any,the road ahead doesn't get any easier for them with new england up,THE ROAD AHEAD DOESN'T GET ANY EASIER FOR THEM WITH NEW ENGLAND UP NEXT .
pcc_eng_07_027.8808_x0434704_18:24-25,any_easier,easier,(+)_any_easier,any,whether this would make accessing the funds any easier and would throw up similar problems,"Given the PIIGS history of missing targets ( including structural funds targets ) , its unclear whether this would make accessing the funds any easier and would throw up similar problems as the ones we 've seen with disbursement of the bailout funds ."
