hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_29_005.2645_x0068961_21:41-42-43,any,higher,any_higher,barely,barely_any_higher,"a 92 and tom tancredo is barely any higher than kyl at 97.8 ) ,","Even though Kyl is considered one of the most solid conservatives in the U.S. Senate , with a lifetime rating of 96.9 from the American Conservative Union ( presidential candidate Duncan Hunter only has a 92 and Tom Tancredo is barely any higher than Kyl at 97.8 ) , the outcry from Arizona Republicans was enough to make him back off and vote against the bill 's passage at one point ."
pcc_eng_03_032.1064_x0503867_07:14-15-16,any,higher,any_higher,n't,n't_any_higher,"[ ethiopia 's ] water are n't any higher than the maximum "" safe """,""" The amounts of fluoride found in [ Ethiopia 's ] water are n't any higher than the maximum "" safe "" limit established by the U.S. government for American water supplies , "" Natural News disclosed ."
pcc_eng_29_096.3402_x1540281_072:6-8-9,any,higher,any_higher,n't,n't_any_higher,unfortunately for moreno he wo n't be any higher than second on the team 's,Unfortunately for Moreno he wo n't be any higher than second on the team 's depth chart .
pcc_eng_13_036.9707_x0581530_11:5-7-8,any,higher,any_higher,n't,n't_any_higher,but because temperatures have n't been any higher than a degree or two above,"But because temperatures have n't been any higher than a degree or two above freezing since people had pumpkins on their porches , I have to wonder when exactly this winter trail forms ."
pcc_eng_11_012.3094_x0182823_36:19-20-21,any,higher,any_higher,n't,n't_any_higher,disappearance within the bermuda triangle is n't any higher than the general rate across other,"Despite the lore surrounding it , the rate of ship and plane disappearance within the Bermuda Triangle is n't any higher than the general rate across other large areas of ocean surface ."
pcc_eng_26_035.5965_x0559240_38:10-14-15,any,higher,any_higher,n't,n't_any_higher,"for this film could n't have already been any higher , this trailer provided","And while our excitement level for this film could n't have already been any higher , this trailer provided us with something greater than excitement : confidence ."
pcc_eng_06_027.8334_x0434077_16:18-20-21,any,higher,any_higher,n't,n't_any_higher,"the processing plant , could n't be any higher than in st. paul .","The court said the fiber count in Silver Bay , next to the processing plant , could n't be any higher than in St. Paul ."
pcc_eng_13_090.5221_x1446889_08:17-18-19,any,higher,any_higher,n't,n't_any_higher,of threats against the president is n't any higher than it was for w. bush,Sullivan said that despite reports to the contrary the number of threats against the president is n't any higher than it was for W. Bush and Clinton .
pcc_eng_07_050.1028_x0793724_090:6-7-8,any,higher,any_higher,n't,n't_any_higher,the reason that they are n't any higher is that andrew luck was driving,"The reason that they are n't any higher is that Andrew Luck was driving down the field for a game-winning touchdown before his tight - end fumbled the game away and if the Falcons rookie corner did n't completely mess up on the final play , they should lost in Atlanta on Sunday ."
nyt_eng_20001222_0224_67:6-7-8,any,higher,any_higher,n't,n't_any_higher,"even if the nasdaq is n't any higher in 12 months , at least","even if the Nasdaq is n't any higher in 12 months , at least it is n't going down any further ."
pcc_eng_24_035.3039_x0554850_24:4-6-7,any,higher,any_higher,n't,n't_any_higher,The stakes could n't be any higher .,The stakes could n't be any higher .
pcc_eng_00_067.9628_x1082258_23:5-7-8,any,higher,any_higher,n't,n't_any_higher,""" The confidence could n't be any higher .",""" The confidence could n't be any higher ."
pcc_eng_26_008.6974_x0124307_3:09-10-11,any,higher,any_higher,n't,n't_any_higher,", the probability of doomsday is n't any higher than it is on any normal","Strictly speaking , the probability of doomsday is n't any higher than it is on any normal Wednesday , but there 's been a fair bit of kerfuffle and hullabaloo over the CERN Large Hadron Collider ( LHC ) and whether it will create a black hole that will destroy the entire pl"
pcc_eng_16_023.8747_x0370221_081:43-45-46,any,higher,any_higher,n't,n't_any_higher,a guy that probably wo n't be any higher than the 10th outfielder off the,"40 . Yoenis Cespedes , OF , OAK : No longer an unknown after a strong rookie season with the A's , Cespedes ' big second half gives fantasy owners a reason to expect great value from a guy that probably wo n't be any higher than the 10th outfielder off the board in drafts ."
pcc_eng_09_088.4562_x1415144_010:07-09-10,any,higher,any_higher,n't,n't_any_higher,"for that , they ca n't be any higher than no. 2 -- even if","Just for that , they ca n't be any higher than No. 2 -- even if Dirk Nowitzki [ 5 ] is contending for his second MVP honor ."
pcc_eng_19_048.2343_x0762344_13:13-15-16,any,higher,any_higher,n't,n't_any_higher,"public hostility toward police could n't be any higher , reminding us that despite all","The gesture stands out even more when public hostility toward police could n't be any higher , reminding us that despite all the riot gear and tear gas , police departments can care about the people they serve ."
pcc_eng_01_091.2961_x1460027_59:20-22-23,any,higher,any_higher,n't,n't_any_higher,"extinction , the stakes could n't be any higher .","With both Bryce Dallas Howard and Chris Pratt returning to save the dinosaurs from extinction , the stakes could n't be any higher ."
nyt_eng_19971105_0128_15:19-21-22,any,higher,any_higher,n't,n't_any_higher,said 1997 net income would n't be any higher than in 1996 's 2.49 billion,"Siemens shares fell 9 percent last November after Chief Executive Heinrich von Pierer said 1997 net income would n't be any higher than in 1996 's 2.49 billion marks , not including one-time items ."
apw_eng_20020821_0367_11:13-15-16,any,higher,any_higher,n't,n't_any_higher,"personnel who served there have n't been any higher than in the general population ,","`` Rates of cancer in the military personnel who served there have n't been any higher than in the general population , '' he said ."
pcc_eng_09_007.2653_x0101478_04:20-21-22,any,higher,any_higher,n't,n't_any_higher,on the public health system is n't any higher .,"1600 kilometres later , the week is finally done , and my opinion on the public health system is n't any higher ."
