hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_00_039.7500_x0625920_27:7-8-9,any,better,any_better,hardly,hardly_any_better,but the reception in alton was hardly any better .,But the reception in Alton was hardly any better .
pcc_eng_16_050.8251_x0806569_58:7-8-9,any,better,any_better,hardly,hardly_any_better,i also agree the uk is hardly any better .,I also agree the UK is hardly any better .
pcc_eng_04_058.4818_x0928375_2:5-7-8,any,better,any_better,hardly,hardly_any_better,""" it could n't hardly be any better , "" the sheriff said .",""" It could n't hardly be any better , "" the sheriff said ."
pcc_eng_03_090.3501_x1446945_12:08-09-10,any,better,any_better,hardly,hardly_any_better,of the 800 m races was hardly any better .,Quality of the 800 m races was hardly any better .
pcc_eng_26_039.8830_x0628644_05:17-18-19,any,better,any_better,hardly,hardly_any_better,the keynesians on wall street are hardly any better than that .,"A stopped clock is right twice a day , but the Keynesians on Wall Street are hardly any better than that ."
pcc_eng_00_039.6372_x0624126_24:5-6-7,any,better,any_better,n't,n't_any_better,sorry the pics are n't any better but if you go to destrons,Sorry the pics are n't any better but if you go to Destrons Garage there 's better ones there for you to check out .
pcc_eng_29_002.9219_x0031018_10:23-24-25,any,better,any_better,n't,n't_any_better,to think the silent treatment is n't any better .,"Though , according to reports , the Monday talks were quite negative , but you have to think the silent treatment is n't any better ."
pcc_eng_22_052.0150_x0824184_074:37-39-40,any,better,any_better,n't,n't_any_better,") , but grassroots is n't necesaarily any better .","Currently professional media is n't necessarily doing a good job of facilitating quality ( and in the case of major corporates , it is n't economically viable from a business perspective ) , but grassroots is n't necesaarily any better ."
nyt_eng_20000306_0460_35:5-6-7,any,better,any_better,n't,n't_any_better,`` but we are n't any better than any of those teams .,`` But we are n't any better than any of those teams . ...
pcc_eng_10_074.8175_x1193236_017:5-6-7,any,better,any_better,n't,n't_any_better,"and the teachers were n't any better , if i told them about","And the teachers were n't any better , if I told them about what the students were doing they would yell at me to stop bothering them , if I would bump into someone they would punish me despite it being an accident , and if other students told the teacher I was doing something that I obviously was n't doing the teachers would take their word and yell at me ."
