hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_07_104.6619_x1675689_06:22-24-25,any,worse,any_worse,hardly,hardly_any_worse,"better , but it can hardly be any worse .","I have n't seen the original film , I do n't know if it 's any better , but it can hardly be any worse ."
pcc_eng_24_023.6670_x0366429_06:4-6-7,any,worse,any_worse,hardly,hardly_any_worse,"Their situation could hardly be any worse . ""","Their situation could hardly be any worse . """
pcc_eng_17_102.2760_x1637081_07:2-4-5,any,worse,any_worse,n't,n't_any_worse,ca n't be any worse than the moby dick movie starring,Ca n't be any worse than the Moby Dick movie starring Gabrielle from Xena ... now that one ...
pcc_eng_24_020.8013_x0319762_080:12-14-15,any,worse,any_worse,n't,n't_any_worse,that my unmedicated brain could n't be any worse .,"At the time , I figured that my unmedicated brain could n't be any worse ."
pcc_eng_26_094.7478_x1516021_08:6-8-9,any,worse,any_worse,n't,n't_any_worse,"no , but he has n't been any worse than harden tended to be a","No , but he has n't been any worse than Harden tended to be a lot of times ."
pcc_eng_14_016.8368_x0255820_18:4-6-7,any,worse,any_worse,n't,n't_any_worse,the timing could n't be any worse : they will ring in their,The timing could n't be any worse : they will ring in their five year wedding anniversary on Friday .
pcc_eng_03_008.3820_x0119406_081:12-14-15,any,worse,any_worse,n't,n't_any_worse,"oc felt like it could n't be any worse , for a second it sounded","When the accident happens and Doc Oc felt like it could n't be any worse , for a second it sounded like he was going to come to his senses ."
pcc_eng_24_079.6173_x1271751_10:15-16-17,any,worse,any_worse,n't,n't_any_worse,"ghost , because the table was n't any worse after the midweek matches .",""" We 've certainly not given up the ghost , because the table was n't any worse after the midweek matches ."
pcc_eng_17_056.7226_x0900263_22:5-7-8,any,worse,any_worse,n't,n't_any_worse,""" the timing could n't be any worse , considering the challenges that the",""" The timing could n't be any worse , considering the challenges that the city is already facing . """
pcc_eng_07_107.07987_x1726082_21:08-10-11,any,worse,any_worse,n't,n't_any_worse,"happens , surely it ca n't be any worse than south africa in 2010 ?","And whatever happens , surely it ca n't be any worse than South Africa in 2010 ?"
nyt_eng_20050630_0253_18:24-26-27,any,worse,any_worse,n't,n't_any_worse,tracy figured the rookie could n't be any worse than aging veteran scott erickson had,"on June 4 , an injury to Wilson Alvarez forced Houlton into a spot start because a reluctant Tracy figured the rookie could n't be any worse than aging veteran Scott Erickson had been ."
pcc_eng_17_070.6105_x1124765_49:22-25-26,any,worse,any_worse,n't,n't_any_worse,"feed it "" could n't have been any worse . ""","Asked about the White House strategy on the gun push , Republican Sen. Lindsey Graham told Buzz Feed it "" could n't have been any worse . """
apw_eng_20020730_0613_5:4-6-7,any,worse,any_worse,n't,n't_any_worse,"`` he was n't getting any worse , but he was n't getting","`` He was n't getting any worse , but he was n't getting any better either , '' agent Phil Hughes said ."
pcc_eng_23_088.5338_x1414594_25:3-5-6,any,worse,any_worse,n't,n't_any_worse,it ca n't be any worse than the debacle last year at,It ca n't be any worse than the debacle last year at the Fair Grounds where one race did n't even fill and the others had short fields .
pcc_eng_20_033.6089_x0527256_71:29-31-32,any,worse,any_worse,n't,n't_any_worse,believes the new conference ca n't be any worse off than the big east was,"Duplicating the success : Auriemma said it is crazy to think that the conference will no longer be the same , but he believes the new conference ca n't be any worse off than the Big East was when he first arrived and only two teams were going to the NCAA Tournament ."
pcc_eng_19_040.2763_x0633741_43:14-15-16,any,worse,any_worse,n't,n't_any_worse,the unemployed in routine occupations are n't any worse than prospects for those in nonroutine,This suggests that the job-finding prospects of the unemployed in routine occupations are n't any worse than prospects for those in nonroutine occupations .
nyt_eng_20001018_0185_28:19-20-21,any,worse,any_worse,n't,n't_any_worse,to stifle a pie crust is n't any worse for spending a few minutes more,and last -LRB- and least -RRB- ... that handful of beans used to stifle a pie crust is n't any worse for spending a few minutes more drying in the oven .
pcc_eng_24_033.7089_x0529149_8:6-8-9,any,worse,any_worse,n't,n't_any_worse,but whatever i make ca n't be any worse than sb ( sorry baristas ),But whatever I make ca n't be any worse than SB ( sorry baristas ) .
pcc_eng_24_071.9268_x1147188_26:06-09-10,any,worse,any_worse,n't,n't_any_worse,", where things ca n't possibly be any worse , things are , well ,","Abbey , where things ca n't possibly be any worse , things are , well , worse ."
pcc_eng_13_081.6736_x1303900_15:7-8-9,any,worse,any_worse,n't,n't_any_worse,"granted , "" defiance "" is n't any worse than some of the so-so international","Granted , "" Defiance "" is n't any worse than some of the so-so international imports Syfy has picked up to add original spice to its lineup , but the ingenuity that went into the process of conceiving the game and show together -- as well as the nifty look , visual effects and makeup -- simply are n't matched by similar effort regarding story and plot ."
pcc_eng_01_074.7578_x1193021_25:11-14-15,any,worse,any_worse,n't,n't_any_worse,", the situation could n't possibly be any worse .","However , from a development standpoint , the situation could n't possibly be any worse ."
pcc_eng_26_035.9057_x0564264_19:5-6-7,any,worse,any_worse,n't,n't_any_worse,"so glad it was n't any worse , and really relieved that baby","So glad it was n't any worse , and really relieved that baby girl is still carrying on being a fighter in there !"
pcc_eng_08_075.6695_x1208884_05:3-5-6,any,worse,any_worse,n't,n't_any_worse,it could n't be any worse than it was -- could it,"It could n't be any worse than it was -- could it ? """
pcc_eng_16_028.3521_x0442862_89:09-11-12,any,worse,any_worse,n't,n't_any_worse,"up with , it ca n't be any worse then bsg 's ignominious follow up","Whatever they come up with , it ca n't be any worse then BSG 's ignominious follow up , Galactica 1980 , right ?!"
pcc_eng_08_073.9026_x1180369_40:4-5-6,any,worse,any_worse,n't,n't_any_worse,brett favre is n't any worse than tony romo which means that,Brett Favre is n't any worse than Tony Romo which means that Donald Driver should have a monster game and Big Blue will be 0 - 2 .
