hit_id,adv_form_lower,adj_form_lower,bigram_lower,neg_form_lower,all_forms_lower,text_window,token_str
pcc_eng_22_005.2187_x0068139_021:16-17-18,yet,certain,yet_certain,n't,n't_yet_certain,"or good luck , harry was n't yet certain - that someone else was in","It was a stroke of luck - whether bad or good luck , Harry was n't yet certain - that someone else was in the cave ."
pcc_eng_09_086.7613_x1387588_04:7-8-9,yet,certain,yet_certain,n't,n't_yet_certain,coach peter laviolette said he was n't yet certain whether the three will play saturday,Coach Peter Laviolette said he was n't yet certain whether the three will play Saturday against Dallas at Bridgestone Arena .
pcc_eng_02_039.6302_x0625087_15:5-6-7,yet,certain,yet_certain,n't,n't_yet_certain,but though we are n't yet certain if these results are the real,"But though we are n't yet certain if these results are the real deal , Curiosity 's team sees this test as a very promising first step to what the rover might uncover later in its mission ."
pcc_eng_25_035.8803_x0564604_16:5-6-7,yet,certain,yet_certain,n't,n't_yet_certain,"gougleman said he was n't yet certain the city had a case ,","Gougleman said he was n't yet certain the city had a case , but he said he suspects they might ."
pcc_eng_12_031.2001_x0489024_14:19-20-21,yet,certain,yet_certain,n't,n't_yet_certain,"mc guinty , but it is n't yet certain if the government will listen .","She carried that message to Queen's Park , meeting with Premier Dalton Mc Guinty , but it is n't yet certain if the government will listen ."
pcc_eng_11_057.7271_x0917778_12:6-7-8,yet,certain,yet_certain,n't,n't_yet_certain,daily that his company is n't yet certain it will distribute its cbd line,"Daily that his company is n't yet certain it will distribute its CBD line of beverages outside the United States , but the deal will provide the infrastructure that would allow it to do so ."
pcc_eng_20_080.8423_x1290001_03:18-19-20,yet,certain,yet_certain,n't,n't_yet_certain,the memory mattress - but are n't yet certain if it 's worth the bills,This is also best for those people who desired to choose the memory mattress - but are n't yet certain if it 's worth the bills they have to pay .
pcc_eng_val_3.00163_x34801_101:7-8-9,yet,certain,yet_certain,n't,n't_yet_certain,other microsoft partners say they are n't yet certain they want to go down the,"Other Microsoft partners say they are n't yet certain they want to go down the path of also partnering with Google , but their patience with Microsoft is n't endless ."
pcc_eng_15_043.4926_x0686975_8:4-5-6,yet,certain,yet_certain,n't,n't_yet_certain,the researchers are n't yet certain if the images on the carved,"The researchers are n't yet certain if the images on the carved antler are associated with Venus figurines , statuettes of women with exaggerated sexual features that date to as early as 35,000 years ago ."
pcc_eng_24_073.6704_x1175575_11:20-22-23,yet,certain,yet_certain,n't,n't_yet_certain,but a specific timeline is n't quite yet certain -- quaranta has missed less time,"On DC 's latest injury report , the duo were upgraded to questionable , but a specific timeline is n't quite yet certain -- Quaranta has missed less time , and said that he could be back in less than two weeks , while Mc Tavish must take a more patient approach ."
nyt_eng_20051013_0348_26:32-33-34,yet,certain,yet_certain,n't,n't_yet_certain,into specific details because it is n't yet certain what those changes will include .,"Pyper Paul executive creative director Tom Kenney said the point of the ads is to convey the message that changes are coming , without getting into specific details because it is n't yet certain what those changes will include ."
pcc_eng_23_080.8775_x1290667_02:22-23-24,yet,certain,yet_certain,n't,n't_yet_certain,"it off-course , but scientists are n't yet certain about how we 'd manage that","The best option we have to protect Earth from a dangerous asteroid is to knock it off-course , but scientists are n't yet certain about how we 'd manage that plan , since we 've never actually tested it ."
pcc_eng_27_057.2237_x0908933_05:34-35-36,yet,certain,yet_certain,n't,n't_yet_certain,their status for the final is n't yet certain .,"The prime news today was that both midfielder Mauro Rosales ( knee ) and defender James Riley ( concussion ) trained , although coach Sigi Schmid said their status for the final is n't yet certain ."
pcc_eng_24_095.8026_x1533311_25:41-42-43,yet,certain,yet_certain,n't,n't_yet_certain,"the ban , although that is n't yet certain .","Health experts from EU countries will meet in Brussels as part of the European Commission 's Standing Committee on Plants , Animals , Food and Feed on December 12 and may vote to extend the ban , although that is n't yet certain ."
pcc_eng_02_099.8209_x1597894_55:3-4-5,yet,certain,yet_certain,n't,n't_yet_certain,hynek is n't yet certain that he will have access to,Hynek is n't yet certain that he will have access to the instrument .
