14910	POSMIR	simple
10941	POSMIR	important
8340	POSMIR	different
7713	POSMIR	likely
7307	POSMIR	easy
7028	POSMIR	familiar
6204	POSMIR	different
6103	POSMIR	important
6089	POSMIR	better
5883	POSMIR	good
4905	POSMIR	common
4874	POSMIR	difficult
4861	POSMIR	worse
4764	POSMIR	special
4203	POSMIR	interesting
3893	POSMIR	close
3811	POSMIR	much
3573	POSMIR	serious
3456	POSMIR	good
3417	POSMIR	similar
3390	POSMIR	difficult
3308	POSMIR	different
3183	POSMIR	busy
3158	POSMIR	different
2981	POSMIR	expensive
2698	POSMIR	wrong
2663	POSMIR	special
2622	POSMIR	happy
2585	POSMIR	powerful
2530	POSMIR	effective
2521	POSMIR	right
2507	POSMIR	better
2473	POSMIR	bigger
2473	POSMIR	little
2469	POSMIR	excited
2420	POSMIR	impressive
2397	POSMIR	good
2391	POSMIR	interesting
2381	POSMIR	small
2361	POSMIR	young
2352	POSMIR	important
2330	POSMIR	real
2322	POSMIR	complex
2287	POSMIR	small
2272	POSMIR	nice
2267	POSMIR	different
2255	POSMIR	aware
2247	POSMIR	sinister
2223	POSMIR	new
2192	POSMIR	more
2182	POSMIR	good
2139	POSMIR	simple
2074	POSMIR	good
2060	POSMIR	complicated
1984	POSMIR	wrong
1911	POSMIR	late
1909	POSMIR	remarkable
1901	POSMIR	proud
1866	POSMIR	excited
1836	POSMIR	different
1827	POSMIR	simple
1825	POSMIR	busy
1813	POSMIR	little
1791	POSMIR	close
1789	POSMIR	helpful
1778	POSMIR	friendly
1754	POSMIR	big
1732	POSMIR	valuable
1676	POSMIR	aware
1666	POSMIR	interested
1639	POSMIR	happy
1631	POSMIR	exciting
1629	POSMIR	comfortable
1625	POSMIR	wrong
1623	POSMIR	nice
1608	POSMIR	more
1604	POSMIR	hard
1603	POSMIR	alive
1552	POSMIR	important
1544	POSMIR	happy
1536	POSMIR	substantial
1529	POSMIR	special
1525	POSMIR	beautiful
1482	POSMIR	high
1478	POSMIR	expensive
1464	POSMIR	fine
1457	POSMIR	new
1429	POSMIR	expensive
1422	POSMIR	dangerous
1414	POSMIR	cool
1389	POSMIR	low
1379	POSMIR	available
1370	POSMIR	excited
1369	POSMIR	big
1365	POSMIR	exciting
1362	POSMIR	larger
1358	POSMIR	easy
1354	POSMIR	fun
1349	POSMIR	worse
1341	POSMIR	complex
1280	POSMIR	young
1274	POSMIR	challenging
1271	POSMIR	good
1270	POSMIR	impossible
1258	POSMIR	specific
1255	POSMIR	different
1250	POSMIR	many
1250	POSMIR	bad
1246	POSMIR	small
1231	POSMIR	nice
1229	POSMIR	special
1221	POSMIR	small
1219	POSMIR	close
1208	POSMIR	significant
1207	POSMIR	large
1198	POSMIR	important
1191	POSMIR	meaningful
1188	POSMIR	cold
1184	POSMIR	young
1158	POSMIR	high
1148	POSMIR	subtle
1141	POSMIR	supportive
1124	POSMIR	short
1123	POSMIR	likely
1118	POSMIR	positive
1103	POSMIR	clear
1096	POSMIR	willing
1091	POSMIR	easier
1088	POSMIR	available
1086	POSMIR	bad
1074	POSMIR	close
1069	POSMIR	funny
1065	POSMIR	friendly
1055	POSMIR	easy
1046	POSMIR	bad
1045	POSMIR	efficient
1027	POSMIR	accurate
1024	POSMIR	expensive
1023	POSMIR	best
1022	POSMIR	serious
1019	POSMIR	curious
1018	POSMIR	available
1013	POSMIR	worth
1009	POSMIR	strange
1001	POSMIR	accessible
999	POSMIR	unique
997	POSMIR	likely
995	POSMIR	useful
994	POSMIR	personal
990	POSMIR	hard
988	POSMIR	eager
979	POSMIR	great
976	POSMIR	appropriate
970	POSMIR	surprising
966	POSMIR	clear
960	POSMIR	great
959	POSMIR	higher
959	POSMIR	hard
956	POSMIR	good
951	POSMIR	enjoyable
950	POSMIR	old
948	POSMIR	concerned
940	POSMIR	high
940	POSMIR	important
940	POSMIR	specific
939	POSMIR	important
936	POSMIR	akin
936	POSMIR	special
933	POSMIR	successful
932	POSMIR	new
923	POSMIR	interesting
917	POSMIR	basic
905	POSMIR	hard
904	POSMIR	available
899	POSMIR	interested
892	POSMIR	proud
884	POSMIR	slow
883	POSMIR	familiar
877	POSMIR	busy
866	POSMIR	many
864	POSMIR	easy
849	POSMIR	worse
838	POSMIR	different
838	POSMIR	pleased
836	POSMIR	new
834	POSMIR	tired
832	POSMIR	large
825	POSMIR	ill
824	POSMIR	productive
816	POSMIR	profound
813	POSMIR	free
810	POSMIR	low
808	POSMIR	useful
804	POSMIR	strong
803	POSMIR	personal
802	POSMIR	beautiful
797	POSMIR	difficult
797	POSMIR	hot
795	POSMIR	bad
790	POSMIR	large
778	POSMIR	big
778	POSMIR	popular
774	POSMIR	interested
772	POSMIR	free
770	POSMIR	precise
