hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
nyt_eng_19980521_0166_54:30-31,remotely_accurate,accurate,(+)_remotely_accurate,remotely,"if i do anything that 's even remotely accurate , you 'll probably hate me","when he first approached me to play the part , I told him , ` You realize , of course , that if I do anything that 's even remotely accurate , you 'll probably hate me for the rest of your life . '"
pcc_eng_16_035.3372_x0555816_32:6-7,remotely_accurate,accurate,(+)_remotely_accurate,remotely,even if the costing was remotely accurate ( and it is n't ),"Even if the costing was remotely accurate ( and it is n't ) a dozen dedicated tram lines , or a substantially improved bus service would be a far better waste of $ 2 billion dollars ."
pcc_eng_05_046.6042_x0738147_08:25-26,remotely_accurate,accurate,(+)_remotely_accurate,remotely,perspective of finding such devices to be remotely accurate .,"I find that data quite reassuring from a health perspective , but rather less so from the perspective of finding such devices to be remotely accurate ."
pcc_eng_16_070.6716_x1127656_079:5-6,remotely_accurate,accurate,(+)_remotely_accurate,remotely,"if this forecast proves remotely accurate , this means the economy will","If this forecast proves remotely accurate , this means the economy will probably still not be producing net new jobs by the end of next year ."
pcc_eng_01_007.0827_x0098247_33:6-7,remotely_accurate,accurate,(+)_remotely_accurate,remotely,"if these estimates are even remotely accurate , it means the united states","If these estimates are even remotely accurate , it means the United States may soon be unable to fulfill its commitments in Asia , the Middle East , the Pacific and Europe ."
pcc_eng_10_047.3054_x0749259_026:4-5,remotely_accurate,accurate,(+)_remotely_accurate,remotely,"if it 's remotely accurate , though , i 'd guess","If it 's remotely accurate , though , I 'd guess that he 'd be coming here for something close to what Dempsey 's making ( $ 6 or $ 8 m m ) ."
pcc_eng_07_071.9320_x1146474_39:7-8,remotely_accurate,accurate,(+)_remotely_accurate,remotely,""" if my anecdotal experiences are remotely accurate , it would mean that approximately",""" If my anecdotal experiences are remotely accurate , it would mean that approximately 84 million 911 calls a year are pocket dials , "" he added ."
pcc_eng_02_074.8539_x1194210_041:09-10,remotely_accurate,accurate,(+)_remotely_accurate,remotely,them decide if your critique is even remotely accurate .,Let them decide if your critique is even remotely accurate .
pcc_eng_22_022.2215_x0342188_23:6-7,remotely_accurate,accurate,(+)_remotely_accurate,remotely,"if population estimates are even remotely accurate , we wo n't have a","If population estimates are even remotely accurate , we wo n't have a choice ."
pcc_eng_11_063.0602_x1004399_083:13-14,remotely_accurate,accurate,(+)_remotely_accurate,remotely,"party data on short -term rentals is remotely accurate , and something like the planning","But if the third - party data on short -term rentals is remotely accurate , and something like the planning commission 's preliminary recommendations became enforceable laws , listings and bookings for these sharing platforms would probably decline ."
nyt_eng_19940716_0167_7:42-43,remotely_accurate,accurate,(+)_remotely_accurate,remotely,mathematical impossibility if other claims are even remotely accurate .,"Slavic Macedonians , who claim to be descended from Slavs who settled here in the 7th or 8th century , insist that they account for more than 60 percent of the people -- a mathematical impossibility if other claims are even remotely accurate ."
